"path","role","sha256","bytes"
"audit/hypotheses/H01/report017_order32k_companion_acceptance/audit_order32k_postedit_state.R","bounded_owner_evidence_script","acfc6468e673b1a9d081239614f82c701019485adc44743fe74ee25793663c12",13757
"audit/hypotheses/H01/report017_order32k_companion_acceptance/collect_order32k_preflight.R","bounded_owner_evidence_script","0dc8e2a508bfd60336dbb8934b5f7de456449058d979bf1d7b7fb6329ab36371",10180
"audit/hypotheses/H01/report017_order32k_companion_acceptance/complete_order32k_worker_reseal.R","bounded_owner_evidence_script","65f4b38143ec66e4fe34d298fa1da489a3482f6ac1003ec41aa3b31863233471",7169
"audit/hypotheses/H01/report017_order32k_companion_acceptance/finalize_order32k_acceptance.R","bounded_owner_evidence_script","1bf6fb243451b30318545da85e388eea24ce99352574993f4513931725292ed0",17480
"audit/hypotheses/H01/report017_order32k_companion_acceptance/H01_worker_artifacts.pre.csv","bounded_owner_evidence","882c1e63290384723b47d1bf67eb524c6a18e21d710eb60c989067bfe08c387c",397567
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_acceptance_record.md","bounded_owner_evidence","b0a7f6ec7a2cbd3912191d779ed1b418020b7224802b5053a01b6fbc66a688d9",1579
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_accepted_manifest_additions.csv","bounded_owner_evidence","6479ac405932a3b368bc9c6f10a90e52622cff026930635c02fea36900039918",993
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_build_inventory_postedit.csv","bounded_owner_evidence","563881b306e136dac6febcdbd0b40d1aa363606a36b679a6f7cfe234adbfbeed",189848
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_build_inventory_pre.csv","bounded_owner_evidence","563881b306e136dac6febcdbd0b40d1aa363606a36b679a6f7cfe234adbfbeed",189848
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_build_reconciliation_postedit.csv","bounded_owner_evidence","0f657c2cc8cda32e8b76fca4495ff3817dc5176ed6e45d5cf88bf7180c148f4a",207209
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_build_symlink_audit_pre.csv","bounded_owner_evidence","4c5ce9920ae6f45d39f1d8545643b13b5e8efa54538ab2a9b35ed5149d3385aa",92
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_command_record.csv","bounded_owner_evidence","f4bebcca57c2c3649f064dcf9aad03fbd503d3a10123a146827a2b76ce84ce14",832
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_1440x1000_full.png","loopback_visual_qa_screenshot","c566934b45e7c4080a6b575b3b0d80b9106f38c38d7bbb8cf89a964a1916c395",1569549
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_figure1.png","loopback_visual_qa_screenshot","101df907ead93d4d83b13029b1d2deb15db62a3fcbc0bcf76e9e7889a52a4319",43296
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_figure2.png","loopback_visual_qa_screenshot","a725049b64b2904a4f4eba3c32901da9e4a542f0c7285e3737d20120c1a7006b",55736
