"path","sha256","bytes"
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_1440x1000_full.png","c566934b45e7c4080a6b575b3b0d80b9106f38c38d7bbb8cf89a964a1916c395",1569549
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_figure1.png","101df907ead93d4d83b13029b1d2deb15db62a3fcbc0bcf76e9e7889a52a4319",43296
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_figure2.png","a725049b64b2904a4f4eba3c32901da9e4a542f0c7285e3737d20120c1a7006b",55736
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_mermaid.png","8ebec5ecba0ea9ec5afe279fb63afa3d9e124f51dc7cb4c7326d7e4b61883e7c",82865
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_table18_script_map.png","39b4d58abd52e561ed07c19e38f582d313043001ff35831fb9c5be3af74ee972",84869
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_table4_metric_contract.png","2f44bb5c6c85f36f26531d053d9c8d715ad6164550c6db84010dbe3a6396474f",70663
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_table7_near_eye_sample.png","b4b3a2fad12516121a78cf7e13532f73951e29bbe4b000724aa794c1a7505acd",40004
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_desktop_table8_chest_sample.png","77cc1eb0d0357836e4a8e60533f60817870d8c6f6dc5ee070a3034b3daa00661",40456
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_708x1000_full.png","51fb1649de555498d96b21adabb51cf188de739df45dc3137ea6b14d7bfb07e9",1289515
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_figure1.png","03e832ab61c059ba489b1ab82f1dcbdd49081850c01724ae28316b6f98f277d1",23881
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_mermaid.png","d951ecba185ab82baba734deefb51ee9c9df04bb3ca54e0495603ead1f2a40e1",29306
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_table18_scrolled.png","2f9a941747c7f1d5faec50ec41aab7e6b76af1e7fe88553efa55d0a663b00aab",54472
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_table18.png","c1f2c10ba5dc6588abdaeb5c65a4d0d905c9e09c711dc0957ea6f988e3a4bb7c",124318
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_narrow_table4.png","42de004412c6ea621061be3cb414250c74a0afb061e0c4ef02f5fa2c05446bdd",67231
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_zoom200_equivalent_figure1.png","53c6b1f1c4c22266ab858a22f32c3e3671098a3b66ae3558b3d2fc3d444e8d50",23824
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_zoom200_equivalent_table4.png","a5773aec980cf10582546e9989e0eac856fe928e16b7c807d99b7ef3b3fca5df",41391
"audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_companion_zoom200_equivalent_table8_chest.png","33e6adf078cd0906212397b992f3ce0b29bf0d6d80e35db76cd59c8e6e5d6860",45155
