"participant_id","behavioral_day_id","participant_state_id","behavior_date","analysis_state","site","day_type","support_band","expected_minutes","valid_minutes","support_fraction","brown_yes","brown_no","brown_fraction","exact_zero","exact_one","denominator_band","sample_id","state_display","conditional_mu","conditional_phi","extra_all_zero_probability","extra_all_one_probability","beta_binomial_component_probability","exact_zero_probability","exact_one_probability","mixed_probability","conditional_mean","conditional_variance","pearson_residual","lower_cdf","upper_cdf","scaled_residual","quantile_residual","fixed_linear_predictor_variance"
"BAUA::BAUA_S001","BAUA::BAUA_S001::2","BAUA::BAUA_S001::wake",2025-06-11,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",719,717,0.997218358831711,442,275,0.616457461645746,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.27713583025813,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0143321149156347,1.10898371404558e-11,0.985667885073276,0.273199755731695,0.0276152992847099,2.0655961644467,0.964847324875021,0.965391789969435,0.965343694211531,1.81637666923936,0.0197344009823156
"BAUA::BAUA_S001","BAUA::BAUA_S001::3","BAUA::BAUA_S001::wake",2025-06-12,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",765,647,0.845751633986928,247,400,0.381761978361669,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.27713583025813,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0143582484358946,1.79354186284738e-11,0.98564175154617,0.273199755731695,0.0276411302460313,0.652981425291968,0.750519803477008,0.752900000674384,0.751775746872678,0.680088372690097,0.0197344009823156
"BAUA::BAUA_S001","BAUA::BAUA_S001::4","BAUA::BAUA_S001::wake",2025-06-13,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",730,613,0.83972602739726,295,318,0.481239804241436,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.27713583025813,6.508639092082,0.0142026908710021,0,0.985797309128998,0.014374022825657,2.30874056334953e-11,0.985625977151255,0.273199755731695,0.0276558053141994,1.250989866418,0.875234909015389,0.87682043262709,0.875534727051852,1.15295088143149,0.0197344009823156
"BAUA::BAUA_S002","BAUA::BAUA_S002::8","BAUA::BAUA_S002::wake",2025-06-11,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",845,844,0.998816568047337,320,524,0.37914691943128,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.274667986710071,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0143079087847712,4.65824664239842e-12,0.985692091210571,0.270766962202668,0.027413972222565,0.654580390862658,0.751609052424142,0.753433916583916,0.75276756841369,0.683224706324945,0.0197344009823156
"BAUA::BAUA_S002","BAUA::BAUA_S002::9","BAUA::BAUA_S002::wake",2025-06-12,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",776,728,0.938144329896907,258,470,0.354395604395604,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.274667986710071,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0143395065775956,9.33154111025359e-12,0.985660493413073,0.270766962202668,0.0274461122055056,0.504794516189075,0.711323485335676,0.713641505343451,0.711391294681889,0.557453808098171,0.0197344009823156
"BAUA::BAUA_S002","BAUA::BAUA_S002::10","BAUA::BAUA_S002::wake",2025-06-13,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",706,589,0.834277620396601,317,272,0.538200339558574,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.274667986710071,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0144019220389134,2.52316090227619e-11,0.985598077935855,0.270766962202668,0.0275012982929514,1.61264587724803,0.924658809677132,0.9258116201867,0.924972217638298,1.43933523375102,0.0197344009823156
"BAUA::BAUA_S002","BAUA::BAUA_S002::11","BAUA::BAUA_S002::wake",2025-06-14,"Wake outside the three hours before sleep","BAUA","Free day","5_ge80pct",585,491,0.839316239316239,236,255,0.480651731160896,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.310473477309709,6.508639092082,0.0267982438145745,0,0.973201756185425,0.0268871420493441,2.28113104439198e-10,0.973112857722543,0.302153333366805,0.0306288415459644,1.01992687762961,0.83230404277591,0.834719499182154,0.832804688297157,0.965307885358887,0.0253777340930078
"BAUA::BAUA_S002","BAUA::BAUA_S002::12","BAUA::BAUA_S002::wake",2025-06-15,"Wake outside the three hours before sleep","BAUA","Free day","5_ge80pct",575,575,1,289,286,0.502608695652174,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.310473477309709,6.508639092082,0.0267982438145745,0,0.973201756185425,0.0268630459595272,1.12851934701669e-10,0.973136953927621,0.302153333366805,0.0305751090177787,1.14639338456674,0.857530099071022,0.859389197282597,0.857914330433534,1.07099575328844,0.0253777340930078
"BAUA::BAUA_S002","BAUA::BAUA_S002::13","BAUA::BAUA_S002::wake",2025-06-16,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",750,750,1,195,555,0.26,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.274667986710071,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0143324625466052,8.11357164599606e-12,0.985667537445281,0.270766962202668,0.0274392527204109,-0.0649990559020419,0.526674356223195,0.529599900340548,0.527941471083036,0.070096241952903,0.0197344009823156
"BAUA::BAUA_S003","BAUA::BAUA_S003::16","BAUA::BAUA_S003::wake",2025-06-11,"Wake outside the three hours before sleep","BAUA","Work day","5_ge80pct",705,705,1,140,565,0.198581560283688,FALSE,FALSE,"more than 480 valid minutes","B_chest","Daytime",0.158032773463222,6.508639092082,0.0142026908710021,0,0.985797309128998,0.0208364623806222,7.03655936454166e-14,0.979163537619307,0.155788282834237,0.0179799696203732,0.319139876530516,0.695186718902072,0.698078483087891,0.695545063776069,0.511630161212688,0.0197344009823156
