path,role,bytes,sha256
audit/report_harmonization/owner_orders/28_preparation07_mermaid_tb_repair.md,controlling_owner_order,6793,e77a1ca23438ae126b10346ea8a00347a7068c72608a674f1bbc167149f9c6fa
notebooks/preparation/07_example_days.qmd,authorized_tb_repaired_source,39361,37cfe876cf687e874d44d08761cd8f5d18a7c3ad809aa99c9ee449072eb1b9c7
tests/test_preparation07_report.R,unchanged_focused_test,11897,958cc944987ffdb062452a06a9ec173af2f78dfa53f962399f53016f9d4ba163
_quarto-nathealth.yml,unchanged_released_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
audit/preparation_reports/report017_preparation07_failed_visual_verification.md,accepted_preceding_owner_stop,13516,aea0899ecfc8c5325b4015f7f2e2c6c282928f7e4b1067852a265cb3004bed13
audit/preparation_reports/report017_preparation07_failed_visual_manifest.csv,accepted_preceding_owner_stop_manifest,7565,88c1bbf4159caec07c0b60359bbd5aa241cf21dbae811c7efe6d0ec2f0066c0b
audit/report_harmonization/report017_preparation07_failed_visual_independent_acceptance.md,independent_stop_acceptance,4555,37d0584c98ed9f9ec28c0ff8f7a423b83222f9a3578c98e791c77a88d4647219
audit/report_harmonization/report017_preparation07_failed_visual_independent_acceptance_manifest.csv,independent_stop_acceptance_manifest,2517,485f3310df55fa9a7d1d876838c94de07b5fbfee02ed071658469c69e7bb3c3c
audit/handoffs/preparation_reports_worker_handoff.md,unchanged_owner_handoff,31435,ae882eb5a3079851d29367ad1883c7a4115edaf8774e3271d69ecf7e90dc4640
renv.lock,unchanged_project_environment_lock,603493,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350
audit/reconciliation/preparation07/site_solar_context_equivalence_audit.md,sealed_equivalence_audit,9342,870cbb5d5f9414f61ee7db05b61a12eb51d56c9273e9ae7dfd05094984c47164
