path,role,bytes,sha256
_quarto-nathealth.yml,unchanged_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
artifacts/03_coverage/light_glasses_coverage.rds,unchanged_prepared_input,19922480,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee
artifacts/06_model_data/context/site_solar_context.csv,unchanged_current_site_context_csv,470213,7dc64cc5026947ef96d6e4ab112bb767414420be97817f022082248db68d7028
artifacts/06_model_data/context/site_solar_context.rds,unchanged_current_site_context_rds,41068,39ffe488de86f5d7cdc56d65c582c9de31f9054f8565936b4ec74e01491f26d0
artifacts/08_diagnostics/prepared_day_showcase/eligible_day_counts.csv,unchanged_eligible_counts,108,c80e41ddc53ad1d5a68d4dafd2adfc6c939b947b875d0286c6ebb6291fd833a4
artifacts/08_diagnostics/prepared_day_showcase/selected_days.csv,unchanged_fixed_selection,1334,36490be48ae13b5da8f7534af35652b90a3ee4b4c83ab595c5deb28c1f4c5481
artifacts/08_diagnostics/prepared_day_showcase/selection_settings.csv,unchanged_selection_settings,544,807039893f3a464472ab490fac192d1d8e5b4882fc78129ac29ab4834d926121
artifacts/10_figures/prepared_day_showcase.png,unchanged_durable_png,808132,a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3
artifacts/10_figures/prepared_day_showcase.svg,unchanged_durable_svg,2408619,5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a
artifacts/11_source_data/prepared_day_showcase.csv,unchanged_paired_source_data,3297558,15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4
artifacts/12_manifests/prepared_day_showcase_artifacts.csv,unchanged_truthful_historical_manifest,2674,c5ca66b2a6ec4fabbe57d08135db7f365bcd123365caab6c987bcb2b62f7a322
audit/preparation_reports/report014_preparation07_provenance_failed_focused_test_manifest.csv,unchanged_first_source_only_stop_manifest,4082,80bb383ebd86fbc67753cf749da493ab2ac5166241b4a80ae1041e62820015a5
