path,role,bytes,sha256
audit/preparation_reports/report017_preparation07_figuretext_target_rerender_verification.md,final_owner_verification_record,11378,dab104081cecf7c3c0f4c952ff76800dbca13725f62e7ad7bb936a3cfbcc11c0
audit/report_harmonization/owner_orders/29b_preparation07_figure_text_target_rerender.md,controlling_render_order,5802,48124c9ce1c29a7d0c960a5e278eb7902c5362f50bd9aa415cd19de2a6e7e537
notebooks/preparation/07_example_days.qmd,accepted_reader_source,39361,e5b89c62b03af2e7989f76cb9578608b92420978393a7c857fd5edcc335dbcb1
tests/test_preparation07_report.R,accepted_focused_test,12075,9d3a19b7d30ee0a6d5b0b643da628e25e970b232cf2f812fae1efdb4fe8fff58
_quarto-nathealth.yml,accepted_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
audit/report_harmonization/report017_preparation07_figuretext_source_test_independent_acceptance.md,independent_source_test_acceptance,3759,242210e5a723b127a1013596c16d88747c4248673e7cb8a142fcf017c9e5a3b3
audit/report_harmonization/report017_preparation07_figuretext_source_test_independent_acceptance_manifest.csv,independent_source_test_acceptance_manifest,2859,b100420011df99c1e67593c3c78af87c2ef2e54b9cef361dba6bccc38cd656bd
_build/nathealth/notebooks/preparation/07_example_days.html,final_target_html,297095,6ed53f8504f1de4db1b96e2cb1ea7babf06d0828e6ea43501eac93104c7b27b7
_build/nathealth/notebooks/preparation/07_example_days_files/figure-html/fig-example-days-1-1.png,final_html_figure_1,430601,cf90ecd8ca094b2a21cb931ffa88c81110ab61f7783d55bb5b126b708d796187
_build/nathealth/notebooks/preparation/07_example_days_files/figure-html/fig-example-days-2-1.png,final_html_figure_2,354386,daf8d9761bf7d96fbe65b441500390053205fb219059fbe28e74b9945cde7874
_build/nathealth/notebooks/preparation/07_example_days_files/figure-html/fig-example-days-3-1.png,final_html_figure_3,348918,51d5352df7388d9177f201a19feba23341d1c4fb2146f86e15a052530efcea4a
_build/nathealth/search.json,unchanged_search_index,1600276,e88ef9a266bf6f9ec8eb3627b8f82caec69e7c6b9742529d0a23a04931317bb0
_build/nathealth/sitemap.xml,final_sitemap,5219,fa053c36d43b41a1a07944aa9c63d756b27986bda5a28b61f5bb9bf953385450
_build/nathealth/site_libs/bootstrap/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min.css,byte_identical_mtime_refreshed_stylesheet,498438,b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c
artifacts/10_figures/prepared_day_showcase.png,unchanged_durable_png,808132,a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3
artifacts/10_figures/prepared_day_showcase.svg,unchanged_durable_svg,2408619,5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a
artifacts/11_source_data/prepared_day_showcase.csv,unchanged_frozen_source_csv,3297558,15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4
audit/preparation_reports/report017_preparation07_figuretext_rerender_semantic_checks.csv,semantic_checks_24_pass,2420,5cd0ce50defa82768af8de6da9f58fc5b23e3b8cab24136e6caec4e7f834238c
audit/preparation_reports/report017_preparation07_figuretext_rerender_table_audit.csv,seven_native_table_audit,1112,4a00379bfb704c048fd5aa512d837a4f7e576af5aa8d50b57a44305965087a50
audit/preparation_reports/report017_preparation07_figuretext_rerender_link_audit.csv,link_navigation_audit,17025,1701fb57752200117ae9f2a9f28287738a762cbc3342c4e0058efb3859e87adf
audit/preparation_reports/report017_preparation07_figuretext_rerender_prerender_protected_inventory.csv,prerender_protected_inventory,6408,e4db74bb377e76115637c285971ae4449e5e2517341ad9b6cccafb35e26485fd
audit/preparation_reports/report017_preparation07_figuretext_rerender_prerender_protected_comparison.csv,prerender_protected_comparison,8320,85725beea82d98cd9d783e21a5be72c28bf4fcbbc16f8b4e3aaddb26e673ffed
