path,role,bytes,sha256
notebooks/preparation/03_reference_profiles.qmd,repaired_source,43231,4ec7a6880591157eefe969e85d7b2adf7c22690fafaf434f715af944a7906504
_quarto-nathealth.yml,accepted_profile_configuration,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
tests/test_preparation03_report.R,passing_focused_test,9245,1a506a9c486ce9891799148b4c361ee6d6c3633abe77c5c33fccff325f60a5d2
_build/nathealth/notebooks/preparation/03_reference_profiles.html,repaired_target_html,358781,43d8260933342e9cc511fed115672e5fd1065b76a6a5c6fcf136964f2735f77d
_build/nathealth/notebooks/preparation/03_reference_profiles_files/figure-html/fig-pooled-reference-profiles-1.svg,byte_identical_empirical_figure,147638,b011c1ac17cc1cb05bfda58170371fa8c49813b277e0455f65373a60447a9923
_build/nathealth/search.json,targeted_render_search_index,1547072,f6b67129bf35d085d521464da96ee8e3dd607ee758b4f587065fb37b6efa5277
_build/nathealth/sitemap.xml,targeted_render_sitemap,5219,33e9b9a456227759d7ca700458c6c57f56a4a4c6c85e3ff86a44bd90dae5fd04
artifacts/12_manifests/reference_profile_artifacts.csv,current_reference_profile_manifest,9132,5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062
audit/decisions/mder_mean_of_viable_ratios.md,accepted_current_MDER_decision,9617,1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de
audit/report_harmonization/phase4_table_visual_qa_policy.md,durable_table_visual_QA_policy,1390,589efda97afe0b5d23f0a490dd446b051326ec8f3f7d7cad6d3363b51b4197c2
audit/preparation_reports/report017_preparation03_failed_visual_verification.md,sealed_failed_visual_record,6145,dfc23beb4919ebdde02a2e83feb18857a775cdb9b0b457605f5f8c907251285e
audit/preparation_reports/report017_preparation03_failed_visual_manifest.csv,sealed_failed_visual_manifest,2007,753fd94892287c36a6163c553a531c20e81f8c67b90ccd16da62ab38f8b70e15
audit/preparation_reports/report017_preparation03_diagram_prerender_scoped_readset.csv,repaired_39_path_baseline,8636,476225482c6ea69ccace91f163a52ea67467a03a8ef4ac6548c368f11ce789d4
audit/preparation_reports/report017_preparation03_diagram_postrender_scoped_verification.csv,postrender_39_path_gate,11989,473c4440e43a3897d2e24d8c5f37ade38146073ce56ca81ba5325a5a31d2efa0
audit/preparation_reports/report017_preparation03_diagram_final_scoped_verification.csv,final_39_path_gate,11989,473c4440e43a3897d2e24d8c5f37ade38146073ce56ca81ba5325a5a31d2efa0
audit/preparation_reports/report017_preparation03_diagram_verification.md,final_diagram_verification_record,9889,9af83cf5bfd0c4b1bbe034dc76419adfd3a587c3fbce55045f85110efd338601
