path,role,bytes,sha256
audit/report_harmonization/owner_orders/24_preparation06_phase4_render.md,controlling_order,9300,30810c721f19f3de87b31512dbc16bc3b9ff154fb68078de0695468e28355411
notebooks/preparation/06_model_ready_datasets.qmd,repaired_source,87267,23b201c404f3b30918d49459ce54a3155a26b758ff10872bc0be4264bd386f87
_quarto-nathealth.yml,accepted_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
tests/test_preparation06_report.R,passing_focused_test,17136,03017c71915194335422f538f72750b914855310f5045d893b71a346961112ec
audit/handoffs/preparation_reports_worker_handoff.md,accepted_owner_handoff,31435,ae882eb5a3079851d29367ad1883c7a4115edaf8774e3271d69ecf7e90dc4640
_build/nathealth/notebooks/preparation/06_model_ready_datasets.html,rendered_target_html,665739,7306d9d51e9a20da1e09ffd8a3147f7bdf1f8b6b3b1c80e0e23455ad43d96565
_build/nathealth/notebooks/preparation/06_model_ready_datasets_files/figure-html/fig-site-composition-1.png,byte_identical_figure_png,224765,058a7d41c484827dd70cf1fc88cece25d225e6715993529165d6ac0b603a59da
artifacts/08_diagnostics/preanalysis_comparison/categorical_levels.csv,byte_identical_figure_source_data,21916,809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22
_build/nathealth/search.json,targeted_render_search_index,1590077,a822a6a45c1e9759eed5bf2b414d541d47a2bb3edc63b3de433d0ee2c7480d97
_build/nathealth/sitemap.xml,targeted_render_sitemap,5219,484ac30b72f1f3860c0ac86395d28c83999a7ec861d31a5c6b58920ef4658355
_build/nathealth/site_libs/bootstrap/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min.css,byte_identical_shared_css,498438,b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c
audit/preparation_reports/report017_preparation06_failed_visual_verification.md,sealed_pre_repair_failure,9479,3bde98d63d6652c14e7aca0b73c4b1515d429df8c44dfb7e1c292d916eff59ec
audit/preparation_reports/report017_preparation06_failed_visual_manifest.csv,sealed_pre_repair_failure_manifest,3639,38b7e165fd1714ee63d5dce19da0de2be022d01e92878fcea466a0743ecbd144
audit/preparation_reports/report017_preparation06_diagram_prerender_scoped_verification.csv,prerender_168_path_gate,53530,8df744af1a75c078ee9d89714c627fede4e29559397a2939e12c0581e45d87c7
audit/preparation_reports/report017_preparation06_diagram_postrender_scoped_verification.csv,postrender_168_path_gate,53530,8df744af1a75c078ee9d89714c627fede4e29559397a2939e12c0581e45d87c7
audit/preparation_reports/report017_preparation06_diagram_postqa_scoped_verification.csv,postqa_168_path_gate,53530,8df744af1a75c078ee9d89714c627fede4e29559397a2939e12c0581e45d87c7
audit/preparation_reports/report017_preparation06_diagram_prerender_build_inventory.csv,prerender_829_file_build_inventory,139058,10db1ea49fe7d940653d61802a85374497c935058968e5c5c6b1f8be6eeb91e6
audit/preparation_reports/report017_preparation06_diagram_postrender_build_inventory.csv,postrender_829_file_build_inventory,139058,0132c31e5423fc8c43e87d1eb6daea884711e9ed0676a5b793f017f679199590
audit/preparation_reports/report017_preparation06_diagram_postqa_build_inventory.csv,postqa_829_file_build_inventory,139058,0132c31e5423fc8c43e87d1eb6daea884711e9ed0676a5b793f017f679199590
audit/preparation_reports/report017_preparation06_semantic_checks.csv,semantic_html_audit,2266,b18223648c1d64f687e688649d3aaef739d5e5bb80e34845580fab2581335691
audit/preparation_reports/report017_preparation06_semantic_table_audit.csv,nineteen_table_semantic_audit,2959,3d5b8e2ab6b60625f1c3dfdb15a14ede5dabc74032042a387b7eca8e7041289e
audit/preparation_reports/report017_preparation06_reader_links.csv,reader_link_audit,1779,56d7344fd39a699dd0fa77ef47648605143b96a063aa8ff2c62e1fae26460f89
audit/preparation_reports/report017_preparation06_repaired_visual_metrics.csv,desktop_and_narrow_visual_metrics,621,3d0408658fc4c15092517f534ad0cf5a69868c514ca6aa25aeddba705393c6de
audit/preparation_reports/report017_preparation06_browser_duplicate_recovery.csv,two_path_recovery_ledger,1473,270d29ccc43fcb13f7a0358bdb2c5e56bd4bf7f6b1de206fc319a8b84e6e266f
audit/preparation_reports/report017_preparation06_diagram_verification.md,final_verification_record,11600,c0913c1dcccc93059d0dffea94168e929970a4d8b9a6ab7fc50872f7c448d8ac
"/private/tmp/report017_p06_browser_extras.m6VHKJ/06_model_ready_datasets 2.html",recoverable_browser_duplicate,665739,2179253dc28326c0cef4084327e3eb76f755bdc1d493209697da02f5c3855814
"/private/tmp/report017_p06_browser_extras.m6VHKJ/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min 2.css",recoverable_browser_duplicate,498438,b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c
audit/preparation_reports/report017_preparation06_repaired_desktop_mermaid.png,desktop_mermaid_visual_evidence,110418,c1e33b912bcea895849bf564ac4ad8ca6ab5800f6c928d601aaed6704b409cfd
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-current-mder-availability.png,desktop_table_visual_evidence,208294,32a730999cef2b9014ac41116407f92d622656c5123820d1ec0055c046752767
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-current-mder-provenance.png,desktop_table_visual_evidence,212867,616c2d91bfa3ea99da863d3ade64ca5514af7b690b8718c366a63abe9e1d7f64
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-gap-timing-unaware-artifacts.png,desktop_table_visual_evidence,174445,e7e6692c0cf0a1f80ff6f33bd6b2099a938d6a142a948ca618897e71ca5044db
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-gap-timing-unaware-correction.png,desktop_table_visual_evidence,188593,e0006d827d0077f298c2620bd5d39a2c1715df29eb18baac1d61538ef668687c
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-h01-gap-prepared-samples.png,desktop_table_visual_evidence,184700,58d732937c0fb6617936982d57efa146cd08ed5cf5b1000ec3d87da1c138d6a3
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-h01-primary-prepared-samples.png,desktop_table_visual_evidence,186825,ede1edd854d9ea1a12fbec7e0ef31607b026fa6ae607552c217f850753cf576d
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-incomplete-diary-intervals.png,desktop_table_visual_evidence,194744,25fbae4396df7d32c327391483914e515de094c349d14703550db49cf4c2f340
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-l10-preparation-provenance.png,desktop_table_visual_evidence,220750,e86525aa2eaa6c3fc819d7dae0d71d72bd1a499b75c30a46b93490cbdb5042d0
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-l10-zero-handoff.png,desktop_table_visual_evidence,210032,cb30a5ddc8934bee0f29e47bc4a451b2d9dc292e49bf641f505c44148772e301
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-manifest-identity.png,desktop_table_visual_evidence,186879,89f4cbd2c35cb0599ee8060cc9ad89a6ac99cffb624405a89d86831ff3d8e42d
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-normalized-participant-inputs.png,desktop_table_visual_evidence,189346,bb8e46ea23db8dca34c5e7b837fe50dc198ea991e0711c8b618b9e136136b3ed
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-participant-input-availability.png,desktop_table_visual_evidence,181202,5efc8a4f88aad661b31ffade8e16b9aef2e5a44e1aa848e211cce6620d5f1576
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-preparation06-environment.png,desktop_table_visual_evidence,165529,89a97050c97e98ca393bbcb3b64fb882c884d3229fab110b2f8229e8560e15b1
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-preparation06-handoff.png,desktop_table_visual_evidence,203754,8fa08af89a56a1dba265c790691166bbaaf4253b0d7df89fa4e9ba6cf9b745f9
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-render-boundary.png,desktop_table_visual_evidence,182880,bb1076e524822b4074d318fc69207999ae33284c35b65e4394fb66edb35c2b07
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-script-execution-map-bottom.png,desktop_table_visual_evidence,284293,c07b2dfa79b385f4769f0c00e11dc1615a0cb095497ac07f9432a1a97af8a603
audit/preparation_reports/report017_preparation06_repaired_desktop_tbl-script-execution-map.png,desktop_table_visual_evidence,282077,32e3f4859ff662c8aa4df4dc574c1eaf6735583d1fae184de0e88b161a4642df
