data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
primary,near_eye,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,4770.271555555556,RISE.RISE_S001,3.6785522067640426,RISE__RISE_S001__2025-03-04,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,844.541666666666,RISE.RISE_S001,2.9266725016177446,RISE__RISE_S001__2025-03-05,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,4260.265638888889,RISE.RISE_S001,3.6294468733133907,RISE__RISE_S001__2025-03-06,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,15724.376638888865,RISE.RISE_S001,4.196576199641943,RISE__RISE_S001__2025-03-07,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,21703.154777777785,RISE.RISE_S001,4.336524868688698,RISE__RISE_S001__2025-03-09,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,4442.516249999997,RISE.RISE_S002,3.6476388008156557,RISE__RISE_S002__2025-03-18,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,4482.498999999996,RISE.RISE_S002,3.6515298899082684,RISE__RISE_S002__2025-03-19,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,5791.6618888889025,RISE.RISE_S002,3.7628106988266414,RISE__RISE_S002__2025-03-20,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,7503.509388888891,RISE.RISE_S002,3.8752702181394674,RISE__RISE_S002__2025-03-21,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,1186.5988888888887,RISE.RISE_S002,3.0743405357335356,RISE__RISE_S002__2025-03-22,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,1035.1021944444465,RISE.RISE_S002,3.0150251839526234,RISE__RISE_S002__2025-03-23,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,3838.687138888891,RISE.RISE_S003,3.5841940311148144,RISE__RISE_S003__2025-03-18,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S003,2025-03-19,57.715675,13.42590415040652,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,8407.664444444454,RISE.RISE_S003,3.924680535809079,RISE__RISE_S003__2025-03-19,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S003,2025-03-20,57.715675,13.510826363431082,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,6189.028222222231,RISE.RISE_S003,3.7916294802088477,RISE__RISE_S003__2025-03-20,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S003,2025-03-21,57.715675,13.595964657399389,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,11668.22530555556,RISE.RISE_S003,4.067008528474919,RISE__RISE_S003__2025-03-21,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S003,2025-03-23,57.715675,13.766883142524295,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,750.3990555555546,RISE.RISE_S003,2.875350150053947,RISE__RISE_S003__2025-03-23,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-25,57.715675,13.938647803200615,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,1947.452861111111,RISE.RISE_S004,3.2894892542661953,RISE__RISE_S004__2025-03-25,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-26,57.715675,14.024844036764568,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,21766.845500000025,RISE.RISE_S004,4.337797489878647,RISE__RISE_S004__2025-03-26,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-27,57.715675,14.111247775289748,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,1930.612694444443,RISE.RISE_S004,3.2857176520804225,RISE__RISE_S004__2025-03-27,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-28,57.715675,14.19785769297017,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,3586.395805555558,RISE.RISE_S004,3.554670327259804,RISE__RISE_S004__2025-03-28,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-29,57.715675,14.284672434462442,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,20229.482000000065,RISE.RISE_S004,4.305986909119351,RISE__RISE_S004__2025-03-29,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S004,2025-03-30,57.715675,14.371690592434671,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,2323.4599444444457,RISE.RISE_S004,3.366153881121161,RISE__RISE_S004__2025-03-30,dose_common_observed__near_eye
primary,near_eye,RISE,RISE_S005,2025-04-01,57.715675,14.54633112874296,9,dose_time_sensitive_corrected_medi,dose_corrected_medi_lx_h,13518.228388888876,RISE.RISE_S005,4.130922992170361,RISE__RISE_S005__2025-04-01,dose_common_observed__near_eye
