run_order,run_id,dataset_id,placement_id,sample_role,analysis_role,test_role,metric_slot,metric_id,predictor_order,predictor_id,predictor,contrast,participant_days,participants,sites,estimate,lower_95,upper_95,effect_scale,interval_type,response_family,response_transform,result_status,source_frame_sha256,source_branch,abbreviation,manuscript_category,analysis_unit,display_unit,variant_label,manuscript_name,dataset_label,placement_label,sample_role_label,association_raw_p_value,site_heterogeneity_raw_p_value,association_bh_adjusted_p_value,site_heterogeneity_bh_adjusted_p_value,association_slot_status,site_heterogeneity_slot_status,association_fdr_supported,site_heterogeneity_fdr_supported,association_h01_claim_eligible,site_heterogeneity_h01_claim_eligible,association_claim_status,site_heterogeneity_claim_status,association_adjusted_inferential_decision,site_heterogeneity_adjusted_inferential_decision
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,1,daily_geometric_mean_medi,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.6853358479543737,0.6230993174249623,0.7537887000620942,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,ae650eea9e6514e4cb91827cea9ebc31cd258f7d9c4932fd4cdc790ac18f279c,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Gap-timing-unaware,Near eye,All available,1.83052514928639e-14,2.993896851777192e-4,1.3728938619647926e-13,0.00149694842588859,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,2,m10_mean_medi,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.5134634922760201,0.4406158452769171,0.5983551447964647,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,3ca8c3d8adaa1ecc21183c19f9dd69e2c6a380a7d37a42f9fe49f62583039e33,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Gap-timing-unaware,Near eye,All available,5.1522987190349016e-17,2.347720264068522e-6,7.728448078552352e-16,2.7750835217980776e-5,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,3,l10_mean_medi,1,work_free_day,Work/free day,Free day versus Work day,777,141,9,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,63f2d4d67574cf2ac92860fcdd2ba1bd7b306e11483390a170d671c2a4b70068,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Gap-timing-unaware,Near eye,All available,,,,,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FALSE,FALSE,FALSE,FALSE,NO_L10_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NO_L10_SITE_INTERACTION_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NOT_ESTIMABLE,NOT_ESTIMABLE
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,4,duration_above_1000,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.9477747364020024,0.8249381322230738,1.088902204752222,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,7b57cc120a655ab966e9303a9638c63a128ead0e9aad8127c65149f16fb3c378,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Gap-timing-unaware,Near eye,All available,0.4487037706281723,0.00530369898219592,0.5608797132852154,0.0132592474554898,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,TRUE,FALSE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,5,duration_above_250_wake,1,work_free_day,Work/free day,Free day minus Work day,747,140,9,0.7171267936969438,0.6426347907349359,0.8002536520780703,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,17b7a1a34690ebff3c9d88aabc7379a802023ac506e48ca6070a5af32a2340b6,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Gap-timing-unaware,Near eye,All available,4.041167293367256e-9,0.00193221651419622,1.5154377350127212e-8,0.00724581192823582,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,6,duration_below_10_pre_sleep,1,work_free_day,Work/free day,Free day minus Work day,753,140,9,0.2123503533139109,0.08133505526525606,0.3433656513625657,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,99ae733b04f455757fae9b21c84495273ff5d45e890a74f6b435b2a4a4bf8879,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Gap-timing-unaware,Near eye,All available,0.00137332027453822,0.9571151894795982,0.00228886712423036,1,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,7,duration_below_1_sleep_environment,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,1.004824295407697,0.9753820242429536,1.035155292538054,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,49cb77a0fb9251e1f7a607f65f97743d93e011003882c7847aa83600cedb1531,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Gap-timing-unaware,Near eye,All available,0.7510499374471549,0.0076372234415832,0.8612653262741896,0.0143197939529685,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,TRUE,FALSE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,8,longest_bout_above_250,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.8967587268612208,0.8031186473985129,1.0013168251125415,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,fad8ad3f70378b7a0c3834a0d75eab3b2909a990556668aa7e54871767e5c4dc,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Gap-timing-unaware,Near eye,All available,0.05121734036850681,0.00731759528696962,0.06984182777523655,0.0143197939529685,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,TRUE,FALSE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,9,m10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.6560282188836993,0.38475639081305424,0.9273000469543444,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,ad446107cb743dc7b72bb2bfd2f0e1f50aa7cbf51bbf01ec4a148950eac67075,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Gap-timing-unaware,Near eye,All available,4.359071390194937e-6,0.7655299005763857,1.3077214170584811e-5,0.9569123757204823,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,10,l10_midpoint,1,work_free_day,Work/free day,Free day minus Work day,777,141,9,0.4955271204016138,0.2320313466327697,0.7590228941704579,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,9b9f6052a77456b4dd2ae420d1cc79c5a434cdaf2eee8de51d334caa90b14631,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Gap-timing-unaware,Near eye,All available,2.8960799027496e-4,0.4254716080506338,5.4301498176555e-4,0.5801885564326823,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
5,gap_timing_unaware__near_eye__all_available,gap_timing_unaware,near_eye,all_available,dataset_sensitivity,gap_raw_slot,11,mean_timing_above_250,1,work_free_day,Work/free day,Free day minus Work day,751,141,9,0.271111763134545,0.03398230247927292,0.5082412237898171,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,db5fb1ff1529370156f1fe976f8e5ace8164804e371bc0449ca5820034c164c1,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Gap-timing-unaware,Near eye,All available,0.02512758802917885,0.9485131112296048,0.03769138204376827,1,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
