run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,comparison_order,comparison_id,predictor,comparison_role,reduced_model,full_model,adjustment_method,planned_n,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,family_id,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display,heterogeneity_interpretation
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,1.959196039970815,7,0.0649968959733368,nested partial F test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.12111157902137089,FALSE,FALSE,0.065,0.121,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,1.1556829571627807,7,0.33242555356753756,nested partial F test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.35320215066550864,FALSE,FALSE,0.332,0.353,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,17.92759170954946,7,0.012301000292416679,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.054104637140181634,TRUE,FALSE,0.012,0.054,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,13.765568917647897,7,0.05551153378402345,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.11796200929104983,FALSE,FALSE,0.056,0.118,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,12.134410964518565,7,0.09622443528049483,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.14310594881190208,FALSE,FALSE,0.096,0.143,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,9.656865058483618,7,0.20886667849639773,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.2536238238884829,FALSE,FALSE,0.209,0.254,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,8.556865681898671,7,0.2860550404072444,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.3241957124615436,FALSE,FALSE,0.286,0.324,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,14.176404874427135,7,0.048131313336055186,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.11689033238756258,TRUE,FALSE,0.048,0.117,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,9.996893881822416,7,0.1887495568215997,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.24682634353593805,FALSE,FALSE,0.189,0.247,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,3,AGE-SITE,age,site_heterogeneity,M_age,M_age_site,BH,17,11.986128507812168,7,0.101015963867225,maximum-likelihood likelihood-ratio test,ESTIMABLE,primary__H10-C3-age-site-interaction,0.14310594881190208,FALSE,FALSE,0.101,0.143,No multiplicity-adjusted evidence of site heterogeneity; site-specific estimates remain descriptive
