run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,age,per 10-year increase,age_decade,0.04561698741937169,0.03673660583595009,-0.02699142848376787,0.11822540332251125,t(145),ESTIMABLE,1.0466734450770767,0.9733695847417752,1.1254977737157748,odds ratio,odds ratio,0.004561698741937169,-0.002699142848376787,0.011822540332251125,,,,1.0045721191285062,0.9973044965625149,1.0118927027890718,0.43742225876373664,0.1042859308264206,-0.06170565841814341,0.2702775200709846,154,154,,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,age,per 10-year increase,age_decade,-0.05008682964946504,0.03212042533331394,-0.11357155145532978,0.013397892156399707,t(145),ESTIMABLE,-0.05008682964946504,-0.11357155145532978,0.013397892156399707,difference,dimensionless,-0.005008682964946503,-0.011357155145532979,0.0013397892156399708,,,,-0.005008682964946503,-0.011357155145532979,0.0013397892156399708,0.38938727689985925,-0.12862985675401542,-0.2916673404419877,0.03440762693395684,154,154,,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.06243685644397377,0.024712144819430067,0.014001942617152784,0.11087177027079476,normal,ESTIMABLE,1.1546140992029628,1.0327660253561475,1.2908380846654406,ratio,ratio,0.006243685644397377,0.0014001942617152784,0.011087177027079476,,,,1.0144804580841074,1.0032292693264953,1.0258578286152478,0.4541627086884382,0.13747684530128673,0.030830234075335115,0.24412345652723833,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.12456355382019296,0.034291577049094725,0.05735329783088702,0.1917738098094989,normal,ESTIMABLE,1.3321819770009955,1.141177756245654,1.5551554612183052,ratio,ratio,0.012456355382019297,0.005735329783088702,0.01917738098094989,,,,1.029097102424597,1.013293670329664,1.0451470064686714,0.6980776612703675,0.1784379600308527,0.08215890725756074,0.2747170128041446,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,-0.027286779907753925,0.018387000032811053,-0.06332463775580037,0.00875107794029252,normal,ESTIMABLE,0.9391029830748253,0.8643215916140158,1.0203544853868194,ratio,ratio,-0.0027286779907753924,-0.006332463775580037,8.75107794029252e-4,,,,0.993736683589249,0.9855247518309973,1.0020170416585363,0.3148595244732563,-0.08666334599025802,-0.20112028645707702,0.027793594476561,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.2715327462563014,0.05448484998580544,0.1647444025810551,0.3783210899315477,normal,ESTIMABLE,1.311973833384476,1.1790917073959446,1.4598316048605238,ratio,ratio,0.027153274625630143,0.01647444025810551,0.03783210899315477,,,,1.0275252842474918,1.0166108921419663,1.0385568538847103,1.4593399076461442,0.18606545660378238,0.11288967136298021,0.2592412418445845,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.15403259777760153,0.04471929537336053,0.06638438943180626,0.24168080612339682,normal,ESTIMABLE,1.166528912408713,1.0686374111550028,1.273387670392981,ratio,ratio,0.015403259777760154,0.006638438943180626,0.02416808061233968,,,,1.015522501433709,1.0066605222180942,1.024462495703937,2.2440693327148717,0.06863985685827859,0.029582147246535614,0.10769756647002156,839,153,839,839,,,8,85,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,age,per 10-year increase,age_decade,-0.119914305435605,0.05015682170534343,-0.21821986955707495,-0.021608741314135052,normal,ESTIMABLE,-0.119914305435605,-0.21821986955707495,-0.021608741314135052,difference,h,-0.0119914305435605,-0.021821986955707494,-0.002160874131413505,-7.1948583261363,-13.093192173424498,-1.2965244788481032,-0.0119914305435605,-0.021821986955707494,-0.002160874131413505,1.0030844587581582,-0.11954557204889973,-0.21754884910412847,-0.021542294993670996,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.0027571088777713763,0.014809139585935853,-0.026268271352689294,0.031782489108232045,normal,ESTIMABLE,1.0027609131979582,0.974073738474366,1.0322929459247143,ratio,ratio,2.7571088777713764e-4,-0.0026268271352689293,0.0031782489108232045,,,,1.0002757488995173,0.9973766199561653,1.00318330489887,1.9787059193029501,0.0013933899175591685,-0.013275480250214728,0.016062260085333065,878,154,878,878,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,age,per 10-year increase,age_decade,0.06909927712296177,0.018429137852096943,0.032978830666727924,0.10521972357919561,normal,ESTIMABLE,1.172463353031962,1.078894131126249,1.2741475502957305,ratio,ratio,0.006909927712296177,0.0032978830666727924,0.010521972357919561,,,,1.016037945654494,1.0076225613147982,1.0245236129516222,0.3818945670076884,0.1809380993932041,0.0863558518916138,0.2755203468947944,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,-3.506987215808673,5.1167913185997875,-13.535713916671465,6.52173948505412,normal,ESTIMABLE,-3.506987215808673,-13.535713916671465,6.52173948505412,difference,min,-0.3506987215808673,-1.3535713916671466,0.652173948505412,-3.506987215808673,-13.535713916671465,6.52173948505412,-0.3506987215808673,-1.3535713916671466,0.652173948505412,120.09508496989618,-0.029201754731992213,-0.11270830875438755,0.05430479929040311,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,age,per 10-year increase,age_decade,-2.0810673443987273,5.036788959073201,-11.952992301911186,7.790857613113731,normal,ESTIMABLE,-2.0810673443987273,-11.952992301911186,7.790857613113731,difference,min,-0.20810673443987274,-1.1952992301911185,0.7790857613113731,-2.0810673443987273,-11.952992301911186,7.790857613113731,-0.20810673443987274,-1.1952992301911185,0.7790857613113731,108.52345156479566,-0.019176199378032062,-0.11014202119045634,0.07178962243439221,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,-2.594165983882494,4.533765198892514,-11.480182488072893,6.291850520307905,normal,ESTIMABLE,-2.594165983882494,-11.480182488072893,6.291850520307905,difference,min,-0.2594165983882494,-1.1480182488072894,0.6291850520307906,-2.594165983882494,-11.480182488072893,6.291850520307905,-0.2594165983882494,-1.1480182488072894,0.6291850520307906,113.38236229863638,-0.022879801860625843,-0.1012519253906122,0.05549232166936052,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,-14.937963430503821,7.0023301413450705,-28.66227831539942,-1.2136485456082209,normal,ESTIMABLE,-14.937963430503821,-28.66227831539942,-1.2136485456082209,difference,min,-1.493796343050382,-2.866227831539942,-0.12136485456082209,-14.937963430503821,-28.66227831539942,-1.2136485456082209,-1.493796343050382,-2.866227831539942,-0.12136485456082209,146.0175297065259,-0.10230253491157511,-0.1962934065040441,-0.008311663319106129,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,9.530792447425846,6.917240758365178,-4.026750311362429,23.08833520621412,normal,ESTIMABLE,9.530792447425846,-4.026750311362429,23.08833520621412,difference,min,0.9530792447425845,-0.4026750311362429,2.3088335206214117,9.530792447425846,-4.026750311362429,23.08833520621412,0.9530792447425845,-0.4026750311362429,2.3088335206214117,142.9779651639351,0.066659169729392,-0.028163432783124685,0.16148177224190866,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,age,per 10-year increase,age_decade,0.13288342542027506,0.03321655504149972,0.06778017384844327,0.19798667699210687,normal,ESTIMABLE,1.3579488930964185,1.1689075771527468,1.5775628734938218,ratio,ratio,0.013288342542027506,0.006778017384844327,0.01979866769921069,,,,1.0310704551870822,1.015729386481864,1.0466432277222284,0.7120400352997146,0.18662353074619079,0.09519152082496736,0.2780555406674142,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,age,per 10-year increase,age_decade,0.009734752424221806,0.019471146786787106,-0.028427994015573704,0.04789749886401731,normal,ESTIMABLE,0.009734752424221806,-0.028427994015573704,0.04789749886401731,difference,dimensionless,0.00097347524242218065,-0.0028427994015573703,0.004789749886401731,,,,0.00097347524242218065,-0.0028427994015573703,0.004789749886401731,0.16318542516441825,0.059654545829773156,-0.17420669760752802,0.29351578926707433,723,152,723,723,,,8,84,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,Female minus Male,biological_sexFemale,0.055024820895649605,0.07293784379812566,-0.08913387795698141,0.19918351974828064,t(145),ESTIMABLE,1.0565668392852985,0.9147231041162717,1.220405913935926,odds ratio,odds ratio,,,,,,,,,,0.43742225876373664,0.12579337194948273,-0.20377078708544866,0.45535753098441417,154,154,,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,0.0810082928888121,0.06373740908787666,-0.04496611880036751,0.20698270457799173,t(145),ESTIMABLE,0.0810082928888121,-0.04496611880036751,0.20698270457799173,difference,dimensionless,,,,,,,,,,0.38938727689985925,0.20804042066748224,-0.11547916808779471,0.5315600094227592,154,154,,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.13885860975748207,0.04871038235714069,-0.23432920485065306,-0.043388014664311095,normal,ESTIMABLE,0.7263423892006031,0.5830030075236676,0.9049237474614964,ratio,ratio,,,,,,,,,,0.4541627086884382,-0.3057463924294607,-0.5159587089996112,-0.09553407585931029,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.14170486905688082,0.0701030654865097,-0.27910435261629263,-0.004305385497468978,normal,ESTIMABLE,0.7215976844893838,0.5258908897358818,0.9901354604601595,ratio,ratio,,,,,,,,,,0.6980776612703675,-0.2029929861944087,-0.39981848453419383,-0.006167487854623512,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,Female minus Male,biological_sexFemale,-0.1105768918651053,0.0355245679332041,-0.1802037655805318,-0.04095001814967879,normal,ESTIMABLE,0.7752166790472577,0.6603835315523496,0.9100179982689648,ratio,ratio,,,,,,,,,,0.3148595244732563,-0.351194368504795,-0.5723306794736586,-0.13005805753593144,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.17832423967473363,0.11757365727561424,-0.40876437346559313,0.05211589411612588,normal,ESTIMABLE,0.8366710975393011,0.6644707808253023,1.053497829638445,ratio,ratio,,,,,,,,,,1.4593399076461442,-0.12219513681522172,-0.28010223754170704,0.03571196391126362,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.14059893560534764,0.09234078226775345,-0.3215835431543992,0.04038567194370393,normal,ESTIMABLE,0.868837701696468,0.7250000587054731,1.0412122631232306,ratio,ratio,,,,,,,,,,2.2440693327148717,-0.06265356134752363,-0.14330374666514778,0.017996623970100517,839,153,839,839,,,8,85,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,Female minus Male,biological_sexFemale,-0.010512985742996443,0.10147870506159154,-0.20940759286147828,0.1883816213754854,normal,ESTIMABLE,-0.010512985742996443,-0.20940759286147828,0.1883816213754854,difference,h,,,,-0.6307791445797866,-12.564455571688697,11.302897282529123,,,,1.0030844587581582,-0.010480658583836263,-0.2087636699313732,0.18780235276370066,867,154,867,867,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,0.0616225590333693,0.02902072909555728,0.004742975200983393,0.11850214286575521,normal,ESTIMABLE,1.06356083752958,1.0047542409118158,1.1258092865575677,ratio,ratio,,,,,,,,,,1.9787059193029501,0.0311428587907987,0.0023970086482857584,0.059888708933311635,878,154,878,878,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.06932051413526237,0.03784340636981299,-0.1434922276724095,0.004851199401884734,normal,ESTIMABLE,0.8524707489574262,0.7186340192600418,1.011232920167494,ratio,ratio,,,,,,,,,,0.3818945670076884,-0.1815174137679387,-0.3757378084656561,0.012702980929778633,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,5.821705263757715,10.14737283305375,-14.066780026727802,25.71019055424323,normal,ESTIMABLE,5.821705263757715,-14.066780026727802,25.71019055424323,difference,min,,,,5.821705263757715,-14.066780026727802,25.71019055424323,,,,120.09508496989618,0.048475799531821157,-0.11713035575314239,0.2140819548167847,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,4.449509334179714,9.982235800772068,-15.11531332051988,24.014331988879306,normal,ESTIMABLE,4.449509334179714,-15.11531332051988,24.014331988879306,difference,min,,,,4.449509334179714,-15.11531332051988,24.014331988879306,,,,108.52345156479566,0.04100044064229807,-0.13928153871419247,0.2212824199987886,897,154,897,897,,,8,86,68,18,68
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-14.958719151072637,8.950946983042774,-32.50225286536392,2.5848145632186483,normal,ESTIMABLE,-14.958719151072637,-32.50225286536392,2.5848145632186483,difference,min,,,,-14.958719151072637,-32.50225286536392,2.5848145632186483,,,,113.38236229863638,-0.13193162364771563,-0.28666057230097786,0.02279732500554661,867,154,867,867,,,8,86,68,18,68
