"path","bytes","sha256"
"attempt_01/evidence/author_table2_layout.png",201438,"851eea3e5abbd48cc170a6da1b3ca0eca8f19d11668daec1d84b7cd7b38b41d1"
"attempt_01/evidence/build_result.txt",92,"07adb7edb90aa5431d4011b638b30bda01e975acf0fc0d211aeaea069c11a249"
"attempt_01/evidence/builder_executed.R",32084,"fbf6c297b1041231072f7410a92f0699b651b9f8b6e115a6f44074114836bb43"
"attempt_01/evidence/changed_passages.csv",3129,"885c380aff93d8ba4f63fea3e92f2a130f4455876e84da761d2877765cca91ed"
"attempt_01/evidence/input_pins.csv",46639,"edd8e647af96ed8afe0d904b97c171762706c2957d443a8860591ddbc15f7af0"
"attempt_01/evidence/protected_inputs_after_build.csv",52528,"a54e3af77f73d79682ae14a6eea9179c108becba6ca047a84ff940e059ec5864"
"attempt_01/evidence/sessionInfo.txt",717,"dce261759a7783ba14e7ca6d756b11e1b0ad72d84cfd97d9d009c387af50bc93"
"attempt_01/evidence/Table_2_block_after.txt",1355,"e24fc3e1845600e3269182f98e0d7e672f2c2be4fb5b9b108f42343d670703fc"
"attempt_01/evidence/Table_2_block_before.txt",1610,"e09276e73e72708c2694116b7e8d5f5cec07bf866193f5d2f1f16a921f0e1941"
"attempt_01/evidence/table2_cell_source_map.csv",9861,"a53b0e18af6d57837b4a8c44307115cb83931e27acbcebe2b0d7461a24686a12"
"attempt_01/evidence/table2_expected_cells.csv",614,"496672ebfc516ab58b24804c72a7d3436f845430c0ecb9558aa6895f140e3f9f"
"attempt_01/index.html",2021,"3751779a2b2a82348c6fc7b4d5b101e9af5ef5f187d6097bdc4e0fdf8285a3a9"
"attempt_01/inspection_guide.md",1844,"addf70ed2799e03301a5f2ef8343aea3bb3445434be0579c0746e1bf917ab5b3"
"attempt_01/maps/Brown_native_set_B.csv",1963,"a57038442bc2fd60486a3366cab2914f7f9668560bc4981fae31f323b4588f9d"
"attempt_01/maps/column_widths.csv",561,"79622aa20e6500bc263adf560ae0b905257a1dcadd0f51200d94497bf87b9ffd"
"attempt_01/maps/complete_drawing_order.csv",34148,"2963ec6e5527a687af21028adce787a94f43c4b177e9051917ef88f0af642570"
"attempt_01/maps/complete_figure_appearance_map.csv",13142,"d0d1d6b32dc8d6f61e933ea5cc0beec15dd6e3ba5c7311a4eb505d2ffafb42ae"
"attempt_01/maps/complete_SVG_source_map.csv",19359,"a5567c247a248f53b55c567a5bb4e263ddbabc1fea18517d93b01c7601bb7626"
"attempt_01/maps/complete_table_part_map.csv",28903,"d25b8fbd877c225075e67f4942ffc9317d266f0106964db54e0d6517a5617ec8"
"attempt_01/maps/native_table_dispositions.csv",28780,"28b8f085fa9ba8e454f4bfb950728f32a3fa159759a1c70a0dca0e2863f2be26"
"attempt_01/maps/part_count_contract.json",427,"07e6f1ff9fbd2d7746317159cfe96a41161326366698ebfb6c01aba1335406e5"
"attempt_01/maps/production_counts.json",285,"67ebb6106ae5e357a59656d7c803d2adef3a22e553dcfde2c551c5b4a5180425"
"attempt_01/maps/six_missing_source_matched_artifacts.csv",4808,"e7a216faf4273d6dc66f8ee71ecfc26b252309f0af7036c26381025f08456356"
"attempt_01/maps/six_page_manifest.csv",4218,"02fc4eb9401b5e75a3ab228f7a0e663beb1fbe7db00ed8fd269985fbf6c40da9"
"attempt_01/pages/table_2.html",19548,"efcd6e4e23f3beecb362fe5be6e2c3ed4647b180989f21aca115537f3e88ef70"
"attempt_01/pages/table_s2_part_01.html",813443,"d76f54bb71bfc4893639ea56e98955e97583de540b88f8cc01ef5062240efe7f"
"attempt_01/pages/table_s2_part_02.html",535405,"2f2beb3684323d2da8c100a4d8955e9da5b3fcc10571876d28f3ac6418d7bcdc"
"attempt_01/pages/table_s2_part_03.html",592432,"97ed349366d8b82a9b2b8ea197a3cf91c38da022d1bd56fb727c5aa0a01195fd"
"attempt_01/pages/table_s7_part_03.html",23853,"b6218a1af8a8aabcb7e8667e7e90bf0599c0a959c87fb7f087873ddb5c2c4535"
"attempt_01/pages/table_s7_part_04.html",19733,"46bf15096c47346457b57870302f57533c01e0b27def1e5b26b5bb92dcec179e"
"attempt_01/source/supplementary_information_outline.qmd",26305,"90c215ae0597547cffe2f0498e888ffb190e06c65bbbf60cda7b65cc69a7c199"
