run_id,metric_id,model_id,fit_status,error,warnings,elapsed_seconds,observations,coefficients,model_edf,edf2_available,design_columns,design_rank,design_condition,target_smooth_design_rank,maximum_hat,maximum_participant_leverage_share,converged,optimizer_message,gradient_max_abs,hessian_min_eigenvalue,smooth_label,smooth_edf,smooth_reference_df,smooth_statistic,smooth_p_raw,k_prime,k_edf,k_index,k_p_value,concurvity_worst,concurvity_observed,concurvity_estimate,consecutive_day_pairs,participants_with_three_pairs,pooled_consecutive_day_lag1,median_participant_lag1,temporal_status,tweedie_power,dispersion,distance_to_lower_power_bound,distance_to_upper_power_bound
primary__near_eye,daily_geometric_mean_medi,registered_null,PASS,,,3.07,816,151,120.14935966068937,TRUE,151,141,24964679676902444,,0.2508892905729458,0.007416924566625244,TRUE,full convergence,1.3164794836484361e-6,2.838826735967117,,,,,,,,,,,,,654,135,0.0034915834149203324,-0.027675362344946434,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08564518620336263,,
primary__near_eye,daily_geometric_mean_medi,registered_linear_surface,PASS,,,3.1899999999999995,816,154,116.1529092055371,TRUE,154,143,54038827041131274e3,,0.23754190334978204,0.007480091112655244,TRUE,full convergence,3.233890297993369e-4,0.43219441950179743,,,,,,,,,,,,,654,135,0.013588090132305804,-0.02767341356174782,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08554337167280962,,
primary__near_eye,daily_geometric_mean_medi,registered_tensor,WARN_CONCURVITY,,,4.859999999999999,816,170,115.66207530110334,TRUE,170,157,92902112021327730,19,0.23500222641580845,0.007549706636742324,TRUE,full convergence,2.855296290515952e-6,0.19402815851757899,"te(abs_latitude_deg,photoperiod_hours)",5.337440828419192,5.575285546953028,11.019611198436507,0,19,5.337440828419192,0.9521570369497058,0.075,0.9999999999999998,0.9991445689753313,0.996079202488063,654,135,0.014206394891816685,-0.029342621743861742,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08556079480363811,,
primary__near_eye,daily_geometric_mean_medi,registered_tensor_expanded_basis,WARN_CONCURVITY,,,7.286,816,190,115.68335410556587,TRUE,190,176,104016905458300480,39,0.23494336682982028,0.007550589686121499,TRUE,full convergence,1.980436706983113e-5,0.22120658283500352,"te(abs_latitude_deg,photoperiod_hours)",5.446151808390748,5.72582715028809,11.214226016046984,0,39,5.446151808390748,0.952177466353597,0.0725,1.0000000000000013,0.999105765831318,0.9858167624874893,654,135,0.014148752425529418,-0.02954013851646282,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08556187129584951,,
primary__near_eye,daily_geometric_mean_medi,registered_tensor_fixed_site,WARN_CONCURVITY,,,5.472000000000001,816,169,115.68781674441665,TRUE,169,157,60337966170655224,19,0.23312664114753978,0.007564909084562837,TRUE,full convergence,7.69576883676848e-5,7.688516708846418e-5,"te(abs_latitude_deg,photoperiod_hours)",3.6534006808066644,3.8058181506772835,9.333297586872728,8.196379679414889e-7,19,3.6534006808066644,0.9398470298276524,0.02,1,0.998199919023469,0.9960733861692974,654,135,0.013686845364424119,-0.0630119191700565,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08558425265101655,,
primary__near_eye,daily_geometric_mean_medi,adapted_photoperiod_linear,PASS,,,2.597999999999999,816,152,115.98242045400563,TRUE,152,142,942412741652175500,,0.23613271944003608,0.00749958620677228,TRUE,full convergence,1.34653565737608e-5,2.260917942761156,,,,,,,,,,,,,654,135,0.013488434425025272,-0.03167091410700308,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08559695318805764,,
primary__near_eye,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.322999999999997,816,156,115.32080856457762,TRUE,156,146,86892146559525280,5,0.23313155103604075,0.007518198392008121,TRUE,full convergence,3.9628844206163194e-8,0.5312052285824471,s(photoperiod_hours),2.206378791911413,2.3162372506858024,17.665062994147934,0,5,2.206378791911413,0.9205834142765933,0.0125,0.9992939219277228,0.9989224192527532,0.9986882572894012,654,135,0.014593237905948712,-0.029043215383794778,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.0855831462391079,,
primary__near_eye,daily_geometric_mean_medi,adapted_photoperiod_expanded_basis,WARN_CONCURVITY,,,3.516999999999996,816,160,115.3237469438504,TRUE,160,150,88689863121301620,9,0.23309389621350615,0.007520089361205325,TRUE,full convergence,2.157524812673728e-5,0.5245858196041081,s(photoperiod_hours),2.2544513742277426,2.377422222391643,17.22862121692691,0,9,2.2544513742277426,0.9205983116739763,0.0125,0.999398574926898,0.9989106529254547,0.998509618876658,654,135,0.014573930906188035,-0.028819006846149284,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08558276380055764,,
primary__near_eye,daily_geometric_mean_medi,adapted_photoperiod_fixed_site,WARN_CONCURVITY,,,3.4709999999999965,816,155,115.89502003255797,TRUE,155,146,120989564484445940,5,0.23476648889739066,0.007527776886744796,TRUE,full convergence,1.672128746577073e-8,0.5564691181914908,s(photoperiod_hours),2.257185184221246,2.377911230995558,14.276683435978166,9.699633354287585e-7,5,2.257185184221246,0.9211343297343509,0.0125,0.9993015346294641,0.99883992591815,0.9986870782121577,654,135,0.01387254122374685,-0.03522901384399756,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.08554224022062158,,
primary__near_eye,m10_mean_medi,registered_null,PASS,,,2.5459999999999994,816,151,112.20607412602108,TRUE,151,141,24964679676902444,,0.22426887823260283,0.007546920494297114,TRUE,full convergence,1.3809332415348763e-5,2.470049093862422,,,,,,,,,,,,,654,135,0.00528439433864257,0.02685931374315624,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.2500023247196355,,
