run_id,placement,metric_id,metric_order,manuscript_name,display_unit,response_family,response_transform,method_id,grid_points,recorded_photoperiod_min,recorded_photoperiod_max,any_pointwise_detected_increase,any_pointwise_detected_decrease,plateau_pattern,last_detected_increase,plateau_transition_lower,plateau_start,plateau_tail_span_hours,plateau_start_fraction_of_recorded_range,derivative_before_transition,derivative_before_lower,derivative_before_upper,derivative_at_plateau_start,derivative_at_plateau_start_lower,derivative_at_plateau_start_upper,derivative_at_recorded_end,derivative_at_recorded_end_lower,derivative_at_recorded_end_upper,disposition
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,16.096628133279307,16.096628133279307,16.199609975086318,4.325237355894512,0.5757575757575758,0.05040933802343848,0.0017187296408062366,0.09909994640607073,0.048552588953965053,-0.0010712658460761415,0.09817644375400625,0.007895365572830769,-0.11119416126130179,0.1269848924069633,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,FORWARD_CONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,16.30259181689333,16.30259181689333,16.40557365870034,4.119273672280489,0.5959595959595958,0.04670975262239622,0.001401848264962216,0.09201765697983022,0.04488175282105774,-0.001270022943665787,0.09103352858578126,0.007895357683008902,-0.08659241579478001,0.10238313116079782,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.169791557016197,15.169791557016197,15.272773398823208,5.2520739321576215,0.48484848484848486,0.07538213727646609,0.0017321753206731294,0.14903209923225905,0.07372812990295713,-2.8602812764796925e-4,0.14774228793356223,0.0585824385026842,-0.08341116363645253,0.20057604064182094,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,lx,gaussian,log10_offset_0.1,FORWARD_CONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,16.30259181689333,16.30259181689333,16.40557365870034,4.119273672280489,0.5959595959595958,0.061166754116968765,0.0011761129498662135,0.12115739528407132,0.06033489461654288,-7.854191147717154e-4,0.12145520834785747,0.05858244800749979,-0.06238063028100771,0.17954552629600729,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.860846031595159,14.860846031595159,14.96382787340217,5.561019457578659,0.4545454545454545,0.0694025391619305,0.00236474206245417,0.13644033626140684,0.0650375118901475,-3.085898919862329e-4,0.13038361367228124,-0.08575667382495869,-0.2157889719432856,0.04427562429336823,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,lx,gaussian,log10_offset_0.1,FORWARD_CONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.169791557016197,15.169791557016197,15.272773398823208,5.2520739321576215,0.48484848484848486,0.056017566870416695,1.2212047517101698e-4,0.11191301326566237,0.05140538557759824,-0.003474540498556465,0.10628531165375293,-0.08575670999085486,-0.20395764826526466,0.03244422828355495,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",h,tweedie_log,identity,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.860846031595159,14.860846031595159,14.96382787340217,5.561019457578659,0.4545454545454545,0.14028320205290606,2.4079851090652582e-4,0.2803256055949056,0.13631879252464843,-0.0031165335127887883,0.27575411856208565,0.09771190922970224,-0.17594572408917086,0.37136954254857535,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",h,tweedie_log,identity,FORWARD_CONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,15.787682607858269,15.787682607858269,15.89066444966528,4.6341828813155495,0.5454545454545454,0.10981448923187821,0.002171444740563702,0.2174575337231927,0.10719318744819306,-8.197524163805481e-4,0.21520612731276667,0.09771193735795683,-0.1448477380590068,0.34027161277492046,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,h,tweedie_log,identity,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.345936822560098,14.345936822560098,14.44891866436711,6.07592866661372,0.404040404040404,0.11252449716117943,0.0017597672830051564,0.22328922703935372,0.10877775157523926,-0.0038479040841990636,0.2214034072346776,0.05977277536161199,-0.1591933407843464,0.27873889150757036,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,h,tweedie_log,identity,FORWARD_CONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,TRUE,FALSE,TRUE,14.96382787340217,14.96382787340217,15.066809715209184,5.458037615771646,0.46464646464646464,0.09216144103044366,7.133942287700507e-4,0.18360948783211728,0.08928649056208542,-0.0017683442218089929,0.18034132534597982,0.05977277445841537,-0.13110174389227838,0.25064729280910913,DERIVATIVE_DEFINED_PLATEAU_PATTERN
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,h,gaussian,identity,CENTRAL_UNCONDITIONAL_POINTWISE,100,10.329644992086623,20.52484733098083,FALSE,TRUE,FALSE,,,,,,,,,,,,-0.0850311867512116,-0.1539491264884165,-0.01611324701400671,NO_POINTWISE_DETECTED_PRIOR_INCREASE
