difference_from_main,ratio_to_main,run_id,placement,metric_id,metric_order,manuscript_name,model_id,photoperiod_hours,response_estimate,site_response_min,site_response_max,response_lower_pointwise,response_upper_pointwise,prediction_mode,pointwise_interval_available,main_response_estimate,pooled_eligible,loso_eligible
-0.008817588209810268,0.9958473450622938,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.3,2.1145440544218053,,,1.3781401737804757,3.217821581448547,zero_random_effect_population_curve,TRUE,2.1233616426316155,FALSE,FALSE
-0.007181335434614855,0.996708638471758,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.4,2.1746924493180515,,,1.4411347903080707,3.2574128437852177,zero_random_effect_population_curve,TRUE,2.1818737847526664,FALSE,FALSE
-0.005462094106665205,0.9975636582059707,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.5,2.2364623025650836,,,1.5054882281350144,3.300246725975154,zero_random_effect_population_curve,TRUE,2.241924396671749,FALSE,FALSE
-0.003686148320142024,0.9983997965002451,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.6,2.2998635693917437,,,1.5709491480607305,3.346750703561422,zero_random_effect_population_curve,TRUE,2.3035497177118858,TRUE,FALSE
-0.0019010563380570389,0.9991967761665008,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.7,2.364881724216706,,,1.6372320374848095,3.397311690828547,zero_random_effect_population_curve,TRUE,2.366782780554763,TRUE,FALSE
-1.6823521834785637e-4,0.9999308144807855,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.8,2.4314853862015533,,,1.7040695553076746,3.452201322669682,zero_random_effect_population_curve,TRUE,2.431653621419901,FALSE,FALSE
0.0014435992059191882,1.000577858190706,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,10.9,2.4996329978112812,,,1.77125007216033,3.511538523820686,zero_random_effect_population_curve,TRUE,2.498189398605362,TRUE,FALSE
0.002864311608027581,1.0011160751331443,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11,2.569278993707369,,,1.8386354834666487,3.5752914134773186,zero_random_effect_population_curve,TRUE,2.5664146820993414,TRUE,FALSE
0.004030382728831494,1.001528773254782,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11.1,2.6403812714069237,,,1.9061568239022049,3.6433212714002203,zero_random_effect_population_curve,TRUE,2.636350888678092,FALSE,FALSE
0.004892083423506222,1.001806519434884,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11.2,2.7129080222723325,,,1.9737938967061166,3.715447405034649,zero_random_effect_population_curve,TRUE,2.7080159388488263,FALSE,FALSE
0.005413865304937371,1.0019464361148178,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11.3,2.7868384719090002,,,2.041552569363021,3.791492780573064,zero_random_effect_population_curve,TRUE,2.781424606604063,FALSE,FALSE
0.005576169310204548,1.00195203795376,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11.4,2.862164740994089,,,2.109449068535339,3.8713157808182523,zero_random_effect_population_curve,TRUE,2.8565885716838846,FALSE,FALSE
0.005374305300111182,1.0018320351396006,primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,adapted_photoperiod_expanded_basis,11.5,2.9388907995759865,,,2.1775040804887973,3.95481481717723,zero_random_effect_population_curve,TRUE,2.9335164942758754,FALSE,FALSE
