run_id,metric_id,participants,participant_days,observations,sites,first_date,last_date,photoperiod_min,photoperiod_max,unique_photoperiod,unique_latitude
paired__near_eye,daily_geometric_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__near_eye,m10_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__near_eye,l10_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__near_eye,duration_above_1000,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__near_eye,duration_above_250_wake,112,578,578,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,425,8
paired__near_eye,duration_below_10_pre_sleep,110,505,505,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,382,8
paired__near_eye,duration_below_1_sleep_environment,112,608,608,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,442,8
paired__near_eye,longest_bout_above_250,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__near_eye,dose_time_sensitive_corrected_medi,112,598,598,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,441,8
paired__chest,daily_geometric_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__chest,m10_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__chest,l10_mean_medi,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__chest,duration_above_1000,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__chest,duration_above_250_wake,112,578,578,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,425,8
paired__chest,duration_below_10_pre_sleep,110,505,505,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,382,8
paired__chest,duration_below_1_sleep_environment,112,608,608,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,442,8
paired__chest,longest_bout_above_250,112,643,643,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,461,8
paired__chest,dose_time_sensitive_corrected_medi,112,598,598,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,441,8
gap_timing_unaware__near_eye,daily_geometric_mean_medi,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__near_eye,m10_mean_medi,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__near_eye,l10_mean_medi,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__near_eye,duration_above_1000,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__near_eye,duration_above_250_wake,140,755,755,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,504,9
gap_timing_unaware__near_eye,duration_below_10_pre_sleep,141,780,780,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,515,9
gap_timing_unaware__near_eye,duration_below_1_sleep_environment,141,790,790,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,516,9
gap_timing_unaware__near_eye,longest_bout_above_250,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__near_eye,dose_time_sensitive_corrected_medi,141,811,811,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,527,9
gap_timing_unaware__chest,daily_geometric_mean_medi,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
gap_timing_unaware__chest,m10_mean_medi,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
gap_timing_unaware__chest,l10_mean_medi,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
gap_timing_unaware__chest,duration_above_1000,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
gap_timing_unaware__chest,duration_above_250_wake,153,839,839,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,530,8
gap_timing_unaware__chest,duration_below_10_pre_sleep,154,867,867,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,538,8
gap_timing_unaware__chest,duration_below_1_sleep_environment,154,878,878,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,543,8
gap_timing_unaware__chest,longest_bout_above_250,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
gap_timing_unaware__chest,dose_time_sensitive_corrected_medi,154,897,897,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,552,8
prep_common_primary__near_eye,daily_geometric_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_primary__near_eye,m10_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_primary__near_eye,l10_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_primary__near_eye,duration_above_1000,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_primary__near_eye,duration_above_250_wake,140,719,719,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,487,9
prep_common_primary__near_eye,duration_below_10_pre_sleep,139,653,653,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,449,9
prep_common_primary__near_eye,duration_below_1_sleep_environment,141,771,771,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,506,9
prep_common_primary__near_eye,longest_bout_above_250,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_primary__near_eye,dose_time_sensitive_corrected_medi,141,757,757,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,507,9
prep_common_primary__chest,daily_geometric_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_primary__chest,m10_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_primary__chest,l10_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_primary__chest,duration_above_1000,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_primary__chest,duration_above_250_wake,153,800,800,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,513,8
prep_common_primary__chest,duration_below_10_pre_sleep,153,740,740,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,474,8
prep_common_primary__chest,duration_below_1_sleep_environment,154,853,853,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,532,8
prep_common_primary__chest,longest_bout_above_250,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_primary__chest,dose_time_sensitive_corrected_medi,154,847,847,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,534,8
prep_common_gap__near_eye,daily_geometric_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_gap__near_eye,m10_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_gap__near_eye,l10_mean_medi,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_gap__near_eye,duration_above_1000,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_gap__near_eye,duration_above_250_wake,140,719,719,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,487,9
prep_common_gap__near_eye,duration_below_10_pre_sleep,139,653,653,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,449,9
prep_common_gap__near_eye,duration_below_1_sleep_environment,141,771,771,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,506,9
prep_common_gap__near_eye,longest_bout_above_250,141,809,809,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,525,9
prep_common_gap__near_eye,dose_time_sensitive_corrected_medi,141,757,757,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,507,9
prep_common_gap__chest,daily_geometric_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_gap__chest,m10_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_gap__chest,l10_mean_medi,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_gap__chest,duration_above_1000,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_gap__chest,duration_above_250_wake,153,800,800,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,513,8
prep_common_gap__chest,duration_below_10_pre_sleep,153,740,740,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,474,8
prep_common_gap__chest,duration_below_1_sleep_environment,154,853,853,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,532,8
prep_common_gap__chest,longest_bout_above_250,154,894,894,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,549,8
prep_common_gap__chest,dose_time_sensitive_corrected_medi,154,847,847,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,534,8
exact_period__near_eye,longest_bout_above_250,132,500,500,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,369,9
exact_period__chest,longest_bout_above_250,150,564,564,8,2024-05-16,2025-10-19,10.329644992086623,20.52484733098083,399,8
dose_common_corrected__near_eye,dose_time_sensitive_corrected_medi,141,761,761,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,508,9
dose_common_corrected__chest,dose_time_sensitive_corrected_medi,154,851,851,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,534,8
dose_common_observed__near_eye,dose_time_sensitive_corrected_medi,141,761,761,9,2023-08-15,2025-10-19,10.329644992086623,20.52484733098083,508,9
dose_common_observed__chest,dose_time_sensitive_corrected_medi,154,851,851,8,2024-05-14,2025-10-19,10.329644992086623,20.52484733098083,534,8
