run_id,placement,metric_id,metric_order,manuscript_name,observations,residual_mean,residual_sd,residual_q01,residual_q05,residual_q50,residual_q95,residual_q99,residual_skewness,residual_excess_kurtosis,normal_qq_correlation,fitted_residual_correlation,fitted_absolute_residual_correlation,proportion_abs_pearson_above_2,proportion_abs_pearson_above_3,deviance_explained,adjusted_r_squared,observed_natural_min,observed_natural_max,observed_zeros,observed_negative,observed_above_24_hours,fitted_natural_min,fitted_natural_max
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,816,1.6741782252466363e-16,0.27125323714065686,-0.8454127052875172,-0.4358314385139235,0.007758572336943104,0.39395337987689505,0.6114995605696315,-0.8779459231040673,3.4897019090277688,0.9758011938767189,0.14084104780247525,-0.1621225512651449,0,0,0.6215115000530597,0.5597584012380563,2.5806354019025646e-5,157.041836713266,0,0,,0.33125501187240247,21.07388186285139
primary__near_eye,near_eye,m10_mean_medi,2,Brightest 10 h mean,816,-2.839504230873409e-16,0.46671562298636105,-1.4433793539925783,-0.8112944595366149,0.053820851880654,0.6570546549680063,1.0380967436320665,-1.1450589247934755,4.213599185658096,0.9686262652001147,0.1707800698778725,-0.2528833190790058,0.006127450980392157,0,0.5107796209795205,0.4378039784572001,6.194643829153523e-5,9983.970445213678,0,0,,2.400583538543087,656.652920411708
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,816,-1.2238304052087356e-16,0.19598250923508015,-0.42335202270526207,-0.28260752334355044,-0.022495204686201198,0.3250256641065774,0.5927845590476822,0.805414812239563,3.361418835477462,0.9772117273699293,0.13609186032633655,0.3477034990485636,0,0,0.6564839673443321,0.5974122925156922,0,5.90720429348675,114,0,,0.005113629690444835,1.3483335212471705
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",816,-0.024577945792941674,0.7943729278706145,-1.1504408926233687,-0.9436232980422009,-0.18252795345267314,1.5558740542363374,2.3229542656749094,0.9564726378408865,0.7256577263597874,0.9652154541046453,0.15837122269452997,0.13214254616351168,0.01715686274509804,0.0012254901960784314,0.4267167134557635,0.3994895321520161,0,13.366666666666667,103,0,0,0.16342402461218247,4.526160521340811
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,737,-0.022250579237178412,0.770318944000304,-1.26767461199586,-1.0896834659027235,-0.0854523421090597,1.3400553075668757,2.0806839959988137,0.5687826295395325,0.17959626508461746,0.9849205275876546,0.19354704080175,-0.1423623030700285,0.014925373134328358,0.0013568521031207597,0.4427900525605313,0.47666438755336804,0,11.066666666666666,25,0,0,0.7394192010162148,7.904660315725406
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,655,-2.6353813109728142e-15,0.761787495114633,-1.5543916533217499,-1.184688282079443,-0.01196416398406619,1.2397178105543742,2.0665354596568433,0.4798305313601384,1.040681985001302,0.9924843409638743,0.2427867225762653,0.023503320839197935,0.013740458015267175,0.0030534351145038168,0.456015856480432,0.36200287222700245,0,5.9,10,0,0,0.6486373249147246,3.2457410320935747
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,778,-0.008612605017473643,0.48070548886944753,-1.9690803251703668,-0.7365407493903056,0.02728976240531885,0.7007162194711676,0.926291759101256,-1.3504967563802952,5.09058559341957,0.9519222728574536,0.22801449426382475,-0.13060692717137826,0.010282776349614395,0,0.4631762919616685,0.4623186782043964,0,12.733333333333333,4,0,0,4.145340965454278,9.61853927380971
primary__near_eye,near_eye,longest_bout_above_250,8,Longest continuous period above 250 lx melEDI,816,-1.8289427706524102e-16,0.3013209945641377,-0.7611337283266802,-0.5272015920007518,0.009695204020113792,0.49735776717541047,0.6246300379316979,-0.23502395710979268,0.13008843575662743,0.9977185958817627,0.19906179972691151,-0.1272216060231532,0,0,0.4263164794578715,0.3472116497211991,0,10.783333333333333,31,0,0,0.15020973683528735,2.642045764763728
primary__near_eye,near_eye,dose_time_sensitive_corrected_medi,9,melEDI dose,761,6.774548800459102e-15,0.5095043661285096,-1.6214989979268373,-0.79155045934536306,0.06457151476179446,0.6945698503086297,0.9203926576618269,-1.5751177101574088,7.941159070121358,0.9566901270475904,0.20564193989598342,-0.1737547771537145,0.003942181340341655,0.002628120893561104,0.40651779007829264,0.3266499164227109,7.5e-4,150314.6246225928,0,0,,582.3149843191069,26414.868092992743
primary__chest,chest,daily_geometric_mean_medi,1,Mean melEDI,902,-2.938644646665811e-16,0.3122703997587737,-0.9738659474325606,-0.5232076435913676,0.027332651970523647,0.42290257846937057,0.6160392435810363,-0.8547464211133822,2.741833003800056,0.9755976447964146,0.17354803576857133,-0.15198850632403513,0,0,0.5026117827705932,0.42890221438958853,0.0011171839751614038,82.36470203653639,0,0,,0.5389887484308942,19.553067104163866
