run_id,placement,metric_id,metric_order,manuscript_name,photoperiod_hours
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.179657288326158
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.261009983155462
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.34262978831927
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.424510966539383
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.506648212075234
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,12.58903662721316
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.341199753284455
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.42590415040652
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.510826363431082
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.595964657399389
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.68131742046939
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.766883142524295
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.341199753284455
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.42590415040652
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.510826363431082
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.595964657399389
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.68131742046939
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.766883142524295
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,13.938647803200615
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.024844036764568
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.111247775289748
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.19785769297017
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.284672434462442
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.371690592434671
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.54633112874296
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.633950222267044
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.721766114168696
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.809776781466272
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.897980003555615
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,14.986373335785336
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.78991743306319
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.880007472435633
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.970237473911709
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.060599889622793
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.15108650598261
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.241688398917518
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.78991743306319
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.880007472435633
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,15.970237473911709
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.060599889622793
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.15108650598261
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,16.241688398917518
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.06040390630563
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.151474550233946
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.242500105102856
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.33345867547724
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.424326815075343
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,17.515079435838594
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.47890533533361
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.55297898358769
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.625408908989694
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.696082001328467
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.76488055811988
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,19.831682472030323
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.321251919137108
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.360735110441844
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.396744766698944
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.429159809152285
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.457867281238237
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.321251919137108
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.360735110441844
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.396744766698944
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.429159809152285
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.457867281238237
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.482763924863605
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.503757714099354
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.52484733098083
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.508991887436974
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.489147805107965
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.465393348733585
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.43781963951058
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,20.406529225375916
