"participant_id","behavioral_day_id","participant_state_id","behavior_date","analysis_state","site","day_type","support_band","expected_minutes","valid_minutes","support_fraction","brown_yes","brown_no","brown_fraction","exact_zero","exact_one","denominator_band","sample_id","state_display","conditional_mu","conditional_phi","extra_all_zero_probability","extra_all_one_probability","beta_binomial_component_probability","exact_zero_probability","exact_one_probability","mixed_probability","conditional_mean","conditional_variance","pearson_residual","lower_cdf","upper_cdf","scaled_residual","quantile_residual","fixed_linear_predictor_variance"
"BAUA::BAUA_S001","BAUA::BAUA_S001::3","BAUA::BAUA_S001::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",520,520,1,427,93,0.821153846153846,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.880988108255131,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735861925782919,0.238354876537408,0.754286504204763,0.891317102980738,0.0276355967620074,-0.422061090059661,0.211907901107972,0.214038436199521,0.213850233684759,-0.79313277806353,0.0509778604869287
"BAUA::BAUA_S001","BAUA::BAUA_S001::4","BAUA::BAUA_S001::sleep",2025-06-13,"Sleep environment","BAUA","Work day","5_ge80pct",515,515,1,431,84,0.836893203883495,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.880988108255131,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735861943450865,0.238742814894082,0.75389856567141,0.891317102980738,0.0276368919212598,-0.327374654191863,0.230061970983393,0.232422705100478,0.231307644420264,-0.734547225456323,0.0509778604869287
"BAUA::BAUA_S002","BAUA::BAUA_S002::9","BAUA::BAUA_S002::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",450,450,1,395,55,0.877777777777778,FALSE,FALSE,"181 to 480 valid minutes","support_80","Sleep",0.870571879859159,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735862582246289,0.22667669096146,0.765964683216077,0.882448939765977,0.029350364886768,-0.027265795668625,0.310843399053952,0.314540458820469,0.311542502612992,-0.491482812895414,0.0509778604869287
"BAUA::BAUA_S002","BAUA::BAUA_S002::10","BAUA::BAUA_S002::sleep",2025-06-13,"Sleep environment","BAUA","Work day","5_ge80pct",554,554,1,432,122,0.779783393501805,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.870571879859159,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735862000988561,0.219067631208902,0.773573748781213,0.882448939765977,0.0293192657972033,-0.599581434666548,0.188712210453019,0.19042475237691,0.189799418610938,-0.878635691475675,0.0509778604869287
"BAUA::BAUA_S002","BAUA::BAUA_S002::11","BAUA::BAUA_S002::sleep",2025-06-14,"Sleep environment","BAUA","Free day","5_ge80pct",719,719,1,553,166,0.769123783031989,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.816903528094478,3.4864335503073,0.00934118768218492,0.201179251442703,0.789479560875112,0.00934120102178812,0.223342564906871,0.767316234071341,0.846107890080062,0.0385730707216428,-0.391975542560618,0.252779517312264,0.254306433626864,0.252824184397391,-0.665628838329474,0.0801784915782017
"BAUA::BAUA_S002","BAUA::BAUA_S002::12","BAUA::BAUA_S002::sleep",2025-06-15,"Sleep environment","BAUA","Free day","5_ge80pct",625,625,1,406,219,0.6496,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.816903528094478,3.4864335503073,0.00934118768218492,0.201179251442703,0.789479560875112,0.00934120754506796,0.225407594983848,0.765251197471084,0.846107890080062,0.0385922658374624,-1.00029904405132,0.148037068174426,0.149143713560332,0.148337925489009,-1.04358842395734,0.0801784915782017
"BAUA::BAUA_S002","BAUA::BAUA_S002::13","BAUA::BAUA_S002::sleep",2025-06-16,"Sleep environment","BAUA","Work day","5_ge80pct",515,515,1,447,68,0.867961165048544,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.870571879859159,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735862165033505,0.221659584708878,0.770981793640787,0.882448939765977,0.0293294560328616,-0.0845959710678036,0.295366369875485,0.298394879679594,0.295994081419175,-0.53595715363906,0.0509778604869287
"BAUA::BAUA_S003","BAUA::BAUA_S003::16","BAUA::BAUA_S003::sleep",2025-06-11,"Sleep environment","BAUA","Work day","5_ge80pct",555,465,0.837837837837838,430,35,0.924731182795699,FALSE,FALSE,"181 to 480 valid minutes","support_80","Sleep",0.84644376260259,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735863573750331,0.195483560958419,0.797157803304078,0.861906755612365,0.0332142841179859,0.344719689049254,0.464948554597651,0.470311509010132,0.466056949661542,-0.0851855234943915,0.0509778604869287
"BAUA::BAUA_S003","BAUA::BAUA_S003::17","BAUA::BAUA_S003::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",548,548,1,482,66,0.87956204379562,FALSE,FALSE,"more than 480 valid minutes","support_80","Sleep",0.84644376260259,3.4864335503073,0.00735861337557011,0.141261897078081,0.851379489546349,0.00735862716813091,0.190943023418809,0.80169834941306,0.861906755612365,0.0331862740935306,0.0969160182272687,0.370119813892395,0.373444958479976,0.37156000414386,-0.327724458921176,0.0509778604869287
"BAUA::BAUA_S003","BAUA::BAUA_S003::18","BAUA::BAUA_S003::sleep",2025-06-13,"Sleep environment","BAUA","Free day","5_ge80pct",570,570,1,570,0,1,FALSE,TRUE,"more than 480 valid minutes","support_80","Sleep",0.785238614563553,3.4864335503073,0.00934118768218492,0.201179251442703,0.789479560875112,0.00934124731415255,0.215157805452108,0.77550094723374,0.821109088050518,0.0436089369413912,0.856644297119727,0.784842194547898,1,0.811504360523318,0.883453531147688,0.0801784915782017
