"participant_id","behavioral_day_id","participant_state_id","behavior_date","analysis_state","site","day_type","support_band","expected_minutes","valid_minutes","support_fraction","brown_yes","brown_no","brown_fraction","exact_zero","exact_one","denominator_band","sample_id","state_display","conditional_mu","conditional_phi","extra_all_zero_probability","extra_all_one_probability","beta_binomial_component_probability","exact_zero_probability","exact_one_probability","mixed_probability","conditional_mean","conditional_variance","pearson_residual","lower_cdf","upper_cdf","scaled_residual","quantile_residual","fixed_linear_predictor_variance"
"BAUA::BAUA_S001","BAUA::BAUA_S001::2","BAUA::BAUA_S001::sleep",2025-06-11,"Sleep environment","BAUA","Work day","4_50_to_lt80pct",576,361,0.626736111111111,318,43,0.880886426592798,FALSE,FALSE,"181 to 480 valid minutes","temporal_ANY","Sleep",0.822320947216156,4.35525744730399,0,0,1,5.41705276788122e-09,0.0272972484536348,0.972702746129312,0.822320947216156,0.0276124783951589,0.352443096269637,0.518301078878977,0.525332132143259,0.524711038451342,0.0619810497418115,0.0996805176098105
"BAUA::BAUA_S001","BAUA::BAUA_S001::3","BAUA::BAUA_S001::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",520,520,1,427,93,0.821153846153846,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.817428210074853,4.35525744730399,0,0,1,1.7217609830214e-09,0.0184901598003512,0.981509838477888,0.817428210074853,0.0281012231843988,0.022224797803718,0.399616495743105,0.403391955259177,0.40160866826144,-0.249185446396625,0.0996805176098105
"BAUA::BAUA_S001","BAUA::BAUA_S001::4","BAUA::BAUA_S001::sleep",2025-06-13,"Sleep environment","BAUA","Work day","5_ge80pct",515,515,1,431,84,0.836893203883495,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.818781524914593,4.35525744730399,0,0,1,1.70745980663732e-09,0.0192033559236462,0.980796642368894,0.818781524914593,0.0279413545203711,0.10835151392725,0.427958832627507,0.432024489330412,0.428727636826069,-0.179614432255288,0.0996805176098105
"BAUA::BAUA_S002","BAUA::BAUA_S002::8","BAUA::BAUA_S002::sleep",2025-06-11,"Sleep environment","BAUA","Work day","4_50_to_lt80pct",435,330,0.758620689655172,315,15,0.954545454545455,FALSE,FALSE,"181 to 480 valid minutes","temporal_ANY","Sleep",0.836719017265103,4.35525744730399,0,0,1,4.83632079423199e-09,0.0391867587302224,0.960813236433457,0.836719017265103,0.0258481287522881,0.732872105555683,0.707819601941959,0.720118090272282,0.715627303847683,0.569900195468199,0.0996805176098105
"BAUA::BAUA_S002","BAUA::BAUA_S002::9","BAUA::BAUA_S002::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",450,450,1,395,55,0.877777777777778,FALSE,FALSE,"181 to 480 valid minutes","temporal_ANY","Sleep",0.823246414838392,4.35525744730399,0,0,1,2.40021046873566e-09,0.0235190108732497,0.97648098672654,0.823246414838392,0.0274347350094067,0.329227396443368,0.508847738549703,0.51440919840643,0.509010428671276,0.022587715854228,0.0996805176098105
"BAUA::BAUA_S002","BAUA::BAUA_S002::10","BAUA::BAUA_S002::sleep",2025-06-13,"Sleep environment","BAUA","Work day","5_ge80pct",554,554,1,432,122,0.779783393501805,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.810670654297314,4.35525744730399,0,0,1,1.70303750763099e-09,0.0150898675257398,0.984910130771223,0.810670654297314,0.0288856987332092,-0.181734740987966,0.340768851737114,0.343816785719349,0.341597476014231,-0.408107230313721,0.0996805176098105
"BAUA::BAUA_S002","BAUA::BAUA_S002::11","BAUA::BAUA_S002::sleep",2025-06-14,"Sleep environment","BAUA","Free day","5_ge80pct",719,719,1,553,166,0.769123783031989,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.72960498374357,4.35525744730399,0,0,1,8.54440098503278e-09,0.00173025698276656,0.998269734472833,0.72960498374357,0.0370620017905672,0.205276533165488,0.503093102929059,0.505718920210426,0.503637349415203,0.00911760921297195,0.117459610452794
"BAUA::BAUA_S002","BAUA::BAUA_S002::12","BAUA::BAUA_S002::sleep",2025-06-15,"Sleep environment","BAUA","Free day","5_ge80pct",625,625,1,406,219,0.6496,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.725739854847647,4.35525744730399,0,0,1,1.4917658442792e-08,0.00186013411290278,0.998139850969439,0.725739854847647,0.0374264959604413,-0.393570429160803,0.313253007381971,0.315532026862305,0.313724026478578,-0.485321857811592,0.117459610452794
"BAUA::BAUA_S002","BAUA::BAUA_S002::13","BAUA::BAUA_S002::sleep",2025-06-16,"Sleep environment","BAUA","Work day","5_ge80pct",515,515,1,447,68,0.867961165048544,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.810771037506194,4.35525744730399,0,0,1,2.1946294067739e-09,0.0160558942100543,0.983944103595316,0.810771037506194,0.0288910139556875,0.336464828500373,0.518557358078819,0.523252070850043,0.520590737196166,0.0516362612007811,0.0996805176098105
"BAUA::BAUA_S003","BAUA::BAUA_S003::16","BAUA::BAUA_S003::sleep",2025-06-11,"Sleep environment","BAUA","Work day","5_ge80pct",555,465,0.837837837837838,430,35,0.924731182795699,FALSE,FALSE,"181 to 480 valid minutes","temporal_ANY","Sleep",0.92176941077002,4.35525744730399,0,0,1,7.01339249274762e-11,0.192034153837054,0.807965846092812,0.92176941077002,0.0135914963674746,0.0254049292710422,0.312438702744932,0.317984576660884,0.313125942561843,-0.487009095779297,0.0996805176098105
"BAUA::BAUA_S003","BAUA::BAUA_S003::17","BAUA::BAUA_S003::sleep",2025-06-12,"Sleep environment","BAUA","Work day","5_ge80pct",548,548,1,482,66,0.87956204379562,FALSE,FALSE,"more than 480 valid minutes","temporal_ANY","Sleep",0.925128905365906,4.35525744730399,0,0,1,3.16703708973788e-11,0.195588990006158,0.804411009962171,0.925128905365906,0.0130368903558759,-0.399081973303007,0.211057006554302,0.2139297038042,0.211627000009406,-0.800788668690517,0.0996805176098105
