"sample_id","participant_id","site","state_rows","behavioral_days","states","day_types","valid_minutes","mean_absolute_pearson_residual","maximum_absolute_pearson_residual","mean_absolute_quantile_residual","maximum_absolute_quantile_residual","maximum_fixed_linear_predictor_variance","sum_fixed_linear_predictor_variance","valid_minute_share","valid_minute_share_percentile","mean_absolute_pearson_residual_percentile","maximum_absolute_pearson_residual_percentile","mean_absolute_quantile_residual_percentile","maximum_absolute_quantile_residual_percentile","maximum_fixed_linear_predictor_variance_percentile","sum_fixed_linear_predictor_variance_percentile","influence_screen_score","influence_screen_rank","selected_for_bounded_refit"
"temporal_ANY","FUSPCEU::FUSPCEU_S011","FUSPCEU",10,4,3,1,4320,1.38691295847154,8.15301664276527,0.841192435749374,2.63009980387365,0.12433104194706,0.851021701600199,0.00414113605165684,0.0571428571428571,1,0.992857142857143,0.792857142857143,0.835714285714286,0.453571428571429,0.0678571428571429,1,1,TRUE
"temporal_ANY","IZTECH::IZTECH_S001","IZTECH",23,8,3,2,9990,0.462633430829458,1.12997777359072,0.740024842563854,2.73960675576212,0.101972193644095,1.90863323211154,0.00957637711945644,1,0.185714285714286,0.3,0.728571428571429,0.885714285714286,0.271428571428571,0.657142857142857,1,2,TRUE
"temporal_ANY","KNUST::KNUST_S008","KNUST",15,5,3,2,6597,1.04782920808526,3.22615773723053,1.72893704893237,5.32005957657175,0.256965127443868,2.12989434445827,0.00632385984555096,0.221428571428571,0.978571428571428,0.942857142857143,1,1,0.910714285714286,0.685714285714286,1,3,TRUE
"temporal_ANY","KNUST::KNUST_S015","KNUST",18,6,3,2,8098,1.1382852095863,11.5998538744752,0.835722497808502,3.03489217581463,0.256965127443868,2.58833698002909,0.00776271290424006,0.535714285714286,0.992857142857143,1,0.785714285714286,0.957142857142857,0.910714285714286,0.882142857142857,1,4,TRUE
"temporal_ANY","UCR::UCR_S004","UCR",18,6,3,2,8046,0.560549123695045,0.953196606405875,0.51408304574216,0.921092259327184,0.4176943802847,5.42076847100588,0.00771286589621086,0.478571428571429,0.507142857142857,0.164285714285714,0.25,0.0357142857142857,0.989285714285714,1,1,5,TRUE
"temporal_ANY","BAUA::BAUA_S024","BAUA",18,6,3,2,8312,0.512592249649217,1.00753289870866,0.894262325798901,3.5967570636966,0.117459610452794,1.56637261487716,0.0079678525142064,0.685714285714286,0.364285714285714,0.192857142857143,0.864285714285714,0.992857142857143,0.385714285714286,0.542857142857143,0.992857142857143,6,FALSE
"temporal_ANY","RISE::RISE_S012","RISE",21,7,3,2,9951,0.525009963432408,1.41164900466437,0.726020040027033,1.8841851890717,0.169713193599031,2.60031021522642,0.00953899186343454,0.992857142857143,0.407142857142857,0.528571428571429,0.7,0.607142857142857,0.817857142857143,0.957142857142857,0.992857142857143,7,FALSE
"temporal_ANY","THUAS::THUAS_S007","THUAS",18,6,3,2,8060,1.04198814630213,3.46733401153324,1.23058218030173,3.01776417771681,0.15243814353048,2.27457455010909,0.00772628624452642,0.5,0.971428571428571,0.957142857142857,0.992857142857143,0.942857142857143,0.646428571428571,0.785714285714286,0.992857142857143,8,FALSE
"temporal_ANY","UCR::UCR_S006","UCR",18,6,3,2,7978,0.612866308673005,1.2813392638822,0.545639601792999,1.26096424738176,0.4176943802847,4.99624796796673,0.0076476813472496,0.442857142857143,0.65,0.45,0.321428571428571,0.164285714285714,0.989285714285714,0.992857142857143,0.992857142857143,9,FALSE
"temporal_ANY","UCR::UCR_S001","UCR",14,6,3,2,5514,0.37422617961808,0.770431247736683,0.362155813901488,1.40112914985298,0.4176943802847,3.82864338385272,0.00528570004371199,0.142857142857143,0.0571428571428571,0.0428571428571429,0.0285714285714286,0.25,0.989285714285714,0.978571428571428,0.989285714285714,10,FALSE
"temporal_ANY","UCR::UCR_S002","UCR",15,5,3,2,7126,0.592909656325966,1.55138494208239,0.761185368939177,2.12514134238546,0.4176943802847,3.88052630461285,0.00683095729261727,0.314285714285714,0.592857142857143,0.592857142857143,0.742857142857143,0.714285714285714,0.989285714285714,0.985714285714286,0.989285714285714,11,FALSE
"temporal_ANY","FUSPCEU::FUSPCEU_S008","FUSPCEU",18,6,3,2,8730,1.08195463328555,4.95306317763398,0.978554296007166,2.47102916312791,0.127597535047032,1.52532787244734,0.00836854577105653,0.978571428571428,0.985714285714286,0.985714285714286,0.9,0.8,0.535714285714286,0.442857142857143,0.985714285714286,12,FALSE
"temporal_ANY","KNUST::KNUST_S012","KNUST",18,6,3,2,8464,0.740891887449037,2.73171531203569,1.14974749415328,2.79530044069345,0.256965127443868,2.58833698002909,0.00811355915306099,0.828571428571429,0.828571428571429,0.921428571428571,0.985714285714286,0.907142857142857,0.910714285714286,0.882142857142857,0.985714285714286,13,FALSE
"temporal_ANY","MPI::MPI_S218","MPI",18,6,3,2,8370,0.846356850256199,1.72534135198426,0.987473141215977,3.37658546609098,0.0686567946591542,1.02974464275425,0.00802345110008512,0.721428571428571,0.907142857142857,0.65,0.907142857142857,0.985714285714286,0.0964285714285714,0.167857142857143,0.985714285714286,14,FALSE
"temporal_ANY","THUAS::THUAS_S001","THUAS",22,8,3,2,9414,0.762998207227559,4.4158951808953,0.841772204099305,2.8614188946568,0.15243814353048,2.78873916506046,0.00902422564590219,0.985714285714286,0.835714285714286,0.971428571428571,0.8,0.921428571428571,0.646428571428571,0.971428571428571,0.985714285714286,15,FALSE
"temporal_ANY","KNUST::KNUST_S011","KNUST",18,6,3,2,8380,0.674420000975726,4.42238352733862,0.856529689755304,2.53480500303145,0.256965127443868,2.58833698002909,0.00803303706316766,0.742857142857143,0.728571428571429,0.978571428571428,0.842857142857143,0.807142857142857,0.910714285714286,0.882142857142857,0.978571428571428,16,FALSE
"temporal_ANY","TUM::TUM_S004","TUM",18,6,3,2,8518,0.786619704533581,2.67308226510901,1.03100070259089,3.36594698806532,0.163473028901295,2.59620901930349,0.0081653233537067,0.892857142857143,0.871428571428572,0.907142857142857,0.921428571428571,0.978571428571428,0.732142857142857,0.946428571428571,0.978571428571428,17,FALSE
"temporal_ANY","UCR::UCR_S003","UCR",11,4,3,1,5409,0.896118513341872,1.89666954506029,1.12842075766282,3.33387144993521,0.262731984525616,2.55337431045926,0.00518504743134533,0.121428571428571,0.935714285714286,0.771428571428571,0.978571428571428,0.971428571428571,0.967857142857143,0.860714285714286,0.978571428571428,18,FALSE
"temporal_ANY","FUSPCEU::FUSPCEU_S013","FUSPCEU",18,6,3,2,8620,0.36705695919035,0.935352873212709,0.359339174542731,0.970918036280446,0.127597535047032,1.52532787244734,0.0082631001771486,0.971428571428571,0.0357142857142857,0.142857142857143,0.0214285714285714,0.0571428571428571,0.535714285714286,0.442857142857143,0.971428571428571,19,FALSE
"temporal_ANY","FUSPCEU::FUSPCEU_S018","FUSPCEU",9,3,3,1,4337,0.774343810808879,2.7835137575497,1.08334103622966,3.03164313438426,0.127597535047032,0.834610489364734,0.00415743218889715,0.0714285714285714,0.85,0.928571428571429,0.971428571428571,0.95,0.535714285714286,0.0571428571428571,0.971428571428571,20,FALSE
"temporal_ANY","UCR::UCR_S005","UCR",11,4,3,1,5415,0.623925697587149,1.52301038283552,0.714417734344662,1.61370337394529,0.262731984525616,2.55337431045926,0.00519079900919486,0.128571428571429,0.678571428571429,0.578571428571429,0.65,0.435714285714286,0.967857142857143,0.860714285714286,0.967857142857143,21,FALSE
"temporal_ANY","IZTECH::IZTECH_S011","IZTECH",19,7,3,2,8541,0.378686597539882,1.01859915138588,0.450493409579841,3.29163390593793,0.101972193644095,1.59484317464881,0.00818737106879654,0.9,0.0642857142857143,0.207142857142857,0.164285714285714,0.964285714285714,0.271428571428571,0.6,0.964285714285714,22,FALSE
"temporal_ANY","IZTECH::IZTECH_S017","IZTECH",19,7,3,2,8618,0.620831011907808,2.15352509019118,0.572213143436606,1.8688680486565,0.101972193644095,1.54564309830038,0.00826118298453209,0.964285714285714,0.671428571428571,0.842857142857143,0.4,0.6,0.271428571428571,0.467857142857143,0.964285714285714,23,FALSE
"temporal_ANY","KNUST::KNUST_S002","KNUST",18,6,3,2,7891,0.720752489446846,4.1175043964903,0.735075594048757,2.63127181036384,0.256965127443868,2.3448587299353,0.00756428346843151,0.385714285714286,0.792857142857143,0.964285714285714,0.721428571428571,0.842857142857143,0.910714285714286,0.803571428571429,0.964285714285714,24,FALSE
"temporal_ANY","KNUST::KNUST_S013","KNUST",18,6,3,1,8610,0.541441437846292,1.28837306866249,0.651426064362041,1.54373164503885,0.256965127443868,2.75065581342496,0.00825351421406606,0.957142857142857,0.471428571428571,0.464285714285714,0.557142857142857,0.378571428571429,0.910714285714286,0.964285714285714,0.964285714285714,25,FALSE
"temporal_ANY","THUAS::THUAS_S002","THUAS",6,2,3,2,2770,0.871617695633984,1.86811276539646,1.07265032160582,2.08927957813292,0.15243814353048,0.775560803633665,0.0026553117738633,0.0142857142857143,0.921428571428571,0.75,0.964285714285714,0.685714285714286,0.646428571428571,0.0285714285714286,0.964285714285714,26,FALSE
