"path","bytes","sha256"
"attempt_01/evidence/build_result.json",316,"c351270ac04565e04db5a3e31acceb70fa4024ec4504371721c4fe7e262c296f"
"attempt_01/evidence/builder_executed.R",14773,"3a787632d790d8b5cda2d99b2509f45beca9eca2e830ae4737854e43ca5d6716"
"attempt_01/evidence/cumulative_passage_changes.csv",39396,"abaa25cc7f25ecfc8a54895d6e375030ed08dbbd63fac8b7eccf68bd23b298d8"
"attempt_01/evidence/cumulative_passage_changes.md",38124,"341a8d7a92843c5d8188a433a628bc943eeae7572c54af248f5ce8559e58ff24"
"attempt_01/evidence/path_only_relocations.csv",809,"2539652a96c8f10e95363464be0fa600f943f594b74a87ce82a8b8c8625d7946"
"attempt_01/evidence/protected_inputs_prebuild.csv",92390,"946a2d5bdc474548b8949a3f74becbfab711f5e35b187b29e66e959dd13caabc"
"attempt_01/evidence/sessionInfo.txt",717,"dce261759a7783ba14e7ca6d756b11e1b0ad72d84cfd97d9d009c387af50bc93"
"attempt_01/maps/Brown_native_set_B.csv",1973,"4ca36287897bb6c250ba2c73591894ab7610f3781f2ffb0871ae9a45eb25f41e"
"attempt_01/maps/column_width_specification.csv",314,"cfc96bba9341f4d905868bdea6c90ef52531b5c65aad107be24dbb0ec66f91d9"
"attempt_01/maps/complete_drawing_order.csv",34343,"64598bdbf25211e11adae6b12301b43dc080cdf3b84c2fef2447df25ff69930b"
"attempt_01/maps/complete_figure_appearance_map.csv",13142,"d0d1d6b32dc8d6f61e933ea5cc0beec15dd6e3ba5c7311a4eb505d2ffafb42ae"
"attempt_01/maps/complete_SVG_source_map.csv",19359,"a5567c247a248f53b55c567a5bb4e263ddbabc1fea18517d93b01c7601bb7626"
"attempt_01/maps/complete_table_part_map.csv",29106,"5657983e68169ab7241d21f7556e36bffa9e554a4f67d8d59c3233c3267d901b"
"attempt_01/maps/native_table_dispositions.csv",28823,"7aefe44eb50bd4d44deceada21a99ad2f1cbf99ba337dcfdb5d5d5bab83e7a5c"
"attempt_01/maps/part_count_contract.json",427,"07e6f1ff9fbd2d7746317159cfe96a41161326366698ebfb6c01aba1335406e5"
"attempt_01/maps/production_counts.json",285,"67ebb6106ae5e357a59656d7c803d2adef3a22e553dcfde2c551c5b4a5180425"
"attempt_01/maps/six_missing_source_matched_artifacts.csv",5011,"91b6373a363236423b98806df4e12a3202233f40ee90693225cdf94fde56b7f6"
"attempt_01/maps/six_page_manifest.csv",4650,"2d31676bdff7b50bdc81e47e243f1eccf5af294094f31266611faab5e2600d58"
"attempt_01/pages/table_2.html",19233,"88313c07963069ea01c4282c0b887588b5f71520417da2ed8d54d13b9a374771"
"attempt_01/pages/table_s2_part_01.html",813756,"beb27ade966bbacd90348e2349db5c3324cfb8aa869cdce442f1db40a3b6447f"
"attempt_01/pages/table_s2_part_02.html",535614,"a6c9a1d3e1ca4d552c65bdeafb8e47872f544757d8233927d9adfa8830e3a614"
"attempt_01/pages/table_s2_part_03.html",592225,"eb9ebd1e77194ef252df27fb3a372849a4323ef4f245ace65046dcd9ac9252d9"
"attempt_01/pages/table_s7_part_03.html",23970,"57415c94cc6d554035077f95519a6de1d9aae3ffab8c5f6180cc44f841e66460"
"attempt_01/pages/table_s7_part_04.html",19637,"a3138a49357579d8c1e692f8f5ea17d024e347538fa5218e275a464cbd5b12f1"
"attempt_01/source/supp_table_s2_complete.html",1903630,"c94065ef7dd03c00a2b7107ef526c00cb9899667445457965819756d876faa8f"
"attempt_01/source/supp_table_s7_complete.html",44023,"536229026ac290f24fcc89616f1b6904d535c0177143d2d29e312f9e82e55c4c"
"attempt_01/source/supplementary_information_outline.qmd",26436,"8c2ec1375330b32d75432ed944a969ab36a2eb1d6f6ebfc2dee91de9cbd99dff"
"attempt_01/source/table_s2_part_01.html",811553,"9a01d9fd91d8519b8fc2fd6d12c3bb9d37d20e23f033bb83b313b3222bca9bd9"
"attempt_01/source/table_s2_part_02.html",533411,"8c2938178411afb68ee7c57d12359925c0e4acc8e905dd7a7b69622a70060108"
"attempt_01/source/table_s2_part_03.html",590022,"9e0d8f7772fb0982047aa2d6a6d742e52c84f6f71d67ad49682be5a7858203b6"
"attempt_01/source/table_s7_part_03.html",21767,"a4feb63488a924ee401503c7cf9e96b732c6f8978265b67e52568f1af867ce22"
"attempt_01/source/table_s7_part_04.html",17434,"43125510c30e64aa41b91ae78b2774fc8b2ad0a8e244fea7cb35cf89421f8a40"
"attempt_01/source/table2_primary_adherence.html",17046,"6951fdf95260c8f4c51a77e906f290b80aa9bc090124fc0adeef4769c2ed7991"
"attempt_01/source/ZaunerEtAl2026_NatHealth_phase3_brown.qmd",83697,"78cf1bbca168dc7b858630e54782a03a1bae41291e4d9297ada61019df6227c8"
"attempt_01/static_verification/all_407_cell_preservation.csv",186254,"98a3b8726fb17bee72059d66104808ec124db858ff518fe904490c9e425b44ef"
"attempt_01/static_verification/checks.csv",184912,"96b909d5aa40655f3b28d4d3591022a8f44ec633bc5a7d38175699e5ef33ece8"
"attempt_01/static_verification/original_png_payloads.csv",1775,"d6cef6e78d35dd8f7d2789af1e717495e19fba3f4b5f6f6d2efe267d74e580a6"
"attempt_01/static_verification/result.json",106,"b07f1e4045c5f69e5718a2c1558a72f0db2a1f365fcef4f635ce7ed6e559d862"
"attempt_01/static_verification/sessionInfo.txt",717,"dce261759a7783ba14e7ca6d756b11e1b0ad72d84cfd97d9d009c387af50bc93"
"attempt_01/static_verification/verifier_executed.R",8318,"65a1a8073eed24be083c2ce91a93f50d8daee011de0bbf2da7b0847478ef8583"
"attempt_01/static_verification/whole_mean_sd_units.csv",7025,"baf0aef82c740f44aeeaac83528c5fd298c5503b6ea8e0d9fc0023fbf7e69b6c"
"attempt_01/visual_session_01/bind_failure.md",472,"1f0426e7493934d5052292c84b9356c3c978297c94b237ba1e92056b23dcd9a2"
"attempt_01/visual_session_02/inspection_notes.md",1305,"b1c00e8481616436ba9bdd3152ad75c47342578fc62b9e5e7ff9210cd3bfe1fd"
"attempt_01/visual_session_02/postflight.json",160409,"705caac8f0140ce30f39c74b7c260bba54bbed792ffb62166ba6d1c7d52a013b"
"attempt_01/visual_session_02/preflight.json",105179,"aea6e73ba920845c83e44820d0a7481a4e25ba7d61835ea24cc0f3d45c309530"
"attempt_01/visual_session_02/s2_03_desktop_left.json",1761,"93d963f06fe3fdb6d080082ebebbd2c0e870db0ed2ca3881af46c44ebcc8cfd4"
"attempt_01/visual_session_02/s2_03_desktop_left.png",243797,"13b4791a39735ee040e0e3aa4b60d76e46b0d6256812e549af8bebbe0232213a"
"attempt_01/visual_session_02/s2_03_desktop_right.json",10730,"c35d40ebfc147fa8ff9f49513e24a8b2dd3ee00fff9f0c60e2214ce6f9b3e2b4"
"attempt_01/visual_session_02/s2_03_desktop_right.png",80880,"eb0fc0bc259f4ca130d2b37f68b89bfc828bd86f8154f913c97d1052c2ecc7c5"
"attempt_01/visual_session_02/s2_03_keyboard_check.json",9260,"6499ab96843d3e698e5108fda39f2d4cfc8bc212021c81e917ccec8de6ba9dcb"
"attempt_01/visual_session_02/s2_03_narrow_left.json",21064,"1153b3edcb26492d7b46ee4846c10a3fdc656dc9f30da1c35c290201c749cf7d"
"attempt_01/visual_session_02/s2_03_narrow_left.png",138995,"18da8ecb560d0d4a719a15e95101b431b6d4bfd3ad531ba91ec799cd901e77fd"
"attempt_01/visual_session_02/s2_03_narrow_right_drag.json",21054,"bfb94acf14faa9580dd138a120f33de752d719987db334890117d3898ae02021"
"attempt_01/visual_session_02/s2_03_narrow_right_drag.png",137415,"dce13a256b369ebf211a971ece5925d30734928017997a66a2e8f076c09bbe86"
"attempt_01/visual_session_02/s2_03_narrow_right_keyboard.json",21228,"820f014182678140757c10bec94b81176d1f70b8716eb856ee37c4a08fb38eb9"
"attempt_01/visual_session_02/s2_03_narrow_right_keyboard.png",113924,"5764ec3a1117937bf39d33627ce207dc9605b83ed772c19c293b8727454a6c17"
"attempt_01/visual_session_02/s2_03_narrow_right_settled.json",21183,"21ffd599a0d536288502e676f3b277a8465d608c92598a4a52882abea4df2d9e"
"attempt_01/visual_session_02/s2_03_narrow_right_settled.png",143067,"b4407d6fe99c954675712efd5d4483c3d094b0646b642e70d5d6cce7b5c58978"
"attempt_01/visual_session_02/s2_03_narrow_right.json",21175,"9bf05eeb4e3cdb55a60656ed0d7f14aec61822fe0ae1d8b842e96b60889d6425"
"attempt_01/visual_session_02/s2_03_narrow_right.png",145652,"b80f1ffd640ca6a418a8e5d1129d611ca9c7ee6b7a4d29b8940676bd68b1413c"
"attempt_01/visual_session_02/s2_03_outside_scroll_check.json",9210,"98ded516b06f47bf9e3ddfa09917bba26069db6701a5b076b2233ead8f89d4d5"
"attempt_02/derived_captures/executed_cropper.R",7942,"edbad8bbbec427a70592691cdc21203859c11abc954d99734a21d13b4cbc9840"
"attempt_02/derived_captures/main_table_2_part_01.png",370048,"a09f9f4529c226121d23a7c2a85d966e06bee6ae67ddfebe68a781f394f27870"
"attempt_02/evidence/build_result.json",316,"84fa372f8b18e6a17bf2172e26fa4bb72934a51fa8ac41c4d8c66dd51da9819c"
"attempt_02/evidence/builder_executed.R",15336,"89c01f352abae084574298c089ad50fc3c6a7f3272b59c199cfd78e58b6b3c96"
"attempt_02/evidence/cumulative_passage_changes.csv",39396,"abaa25cc7f25ecfc8a54895d6e375030ed08dbbd63fac8b7eccf68bd23b298d8"
"attempt_02/evidence/cumulative_passage_changes.md",38124,"341a8d7a92843c5d8188a433a628bc943eeae7572c54af248f5ce8559e58ff24"
"attempt_02/evidence/final_map_reconciliation_sessionInfo.txt",641,"ee31cdecef5066f18142be511d6b0644b8020a3cd1b7dae9c400c75ed89c7cfe"
"attempt_02/evidence/final_map_reconciliation.csv",708,"9cebfd25ee07e68fe97ddb83abce2518327e3df2813b49402b34a8f84408463f"
"attempt_02/evidence/final_map_reconciliation.md",452,"1064524933ddc884f3db49dc54a10974647096a2bf7cdc1468587190b721c667"
"attempt_02/evidence/maps_before_final_reconciliation/complete_drawing_order.csv",34343,"3c41082afb641fd34aa44b0bc74fac2141b033ad28840d6b464fe7e3f3169a50"
"attempt_02/evidence/maps_before_final_reconciliation/complete_table_part_map.csv",29721,"fe61ce6863beaaf75eb765e324b902e889fa9123829ffecf567350475598b688"
"attempt_02/evidence/maps_before_final_reconciliation/native_table_dispositions.csv",28877,"fa2ea19bb71bb8df1d0c231ea90586cc82008dfe50c03eccc19804854b5ae264"
"attempt_02/evidence/maps_before_final_reconciliation/six_missing_source_matched_artifacts.csv",5011,"94c61d9161b70a6bddd4abe5c1b906f5c1ffce29cb287a2cd688ba8a05ee92af"
"attempt_02/evidence/path_only_relocations.csv",809,"68d5c471ff3cf0fe3fb6b2dae6743292cb4c5089ad482f55b3c91b258ea63b7b"
"attempt_02/evidence/protected_inputs_prebuild.csv",92390,"946a2d5bdc474548b8949a3f74becbfab711f5e35b187b29e66e959dd13caabc"
"attempt_02/evidence/sessionInfo.txt",717,"dce261759a7783ba14e7ca6d756b11e1b0ad72d84cfd97d9d009c387af50bc93"
"attempt_02/final_visual_verification_02/actual_screenshot_formats.csv",15730,"c797de9d93a08569fecb376039712a90f10791a6a0ee46531f2b347516e35575"
"attempt_02/final_visual_verification_02/partial_crop_disposition.json",1045,"f031f93e557e2cbce9e509d8023ae541cdd306161633c28269fc79becfb2f297"
"attempt_02/final_visual_verification_02/physical_size_implications.csv",2066,"58bf33a23dfc7c40e2847cf7c9f66254c494453cb6ac106caceeae9229e2eab0"
"attempt_02/final_visual_verification_02/recorded_rendered_header_widths.csv",14322,"3acb01299e53c01d10d9194f384e3ca9a4f53000fe886c40f5a0af45fa0b4a1e"
"attempt_02/final_visual_verification_02/source_to_full_screenshot_map.csv",9597,"587d76dc0749a4319215f7c6a32a9c8525ef2a18b5eb3f960aa3adccfef44ec3"
"attempt_02/final_visual_verification_02/verifier_executed.R",14000,"c9908ad5f6a3cfc6368b6d44b95eb420bd53356a589acd53be4519fd894979bb"
"attempt_02/final_visual_verification_02/viewport_cases.csv",13261,"a203296d400ca1c1e0014131d2e3bc034dbea0c8d3e55b6eb20cf438a8786203"
"attempt_02/final_visual_verification_03/actual_screenshot_formats.csv",15730,"c797de9d93a08569fecb376039712a90f10791a6a0ee46531f2b347516e35575"
"attempt_02/final_visual_verification_03/checks.csv",32489,"bae74a3e89547eb47002ab4feaa6346471cf065a12fa24ef0ef93da96ae777b6"
"attempt_02/final_visual_verification_03/partial_crop_disposition.json",1045,"f031f93e557e2cbce9e509d8023ae541cdd306161633c28269fc79becfb2f297"
"attempt_02/final_visual_verification_03/physical_size_implications.csv",2066,"58bf33a23dfc7c40e2847cf7c9f66254c494453cb6ac106caceeae9229e2eab0"
"attempt_02/final_visual_verification_03/recorded_rendered_header_widths.csv",14322,"3acb01299e53c01d10d9194f384e3ca9a4f53000fe886c40f5a0af45fa0b4a1e"
"attempt_02/final_visual_verification_03/result.json",176,"aa022b85f237a0ca619e1dbd0cd674efa17dd30c778b5b587150b5f5977dd209"
"attempt_02/final_visual_verification_03/sessionInfo.txt",687,"86904eccb3c4d17487a100546e224857c50a6a36ca424df4e1f9dbd6884a23de"
"attempt_02/final_visual_verification_03/source_to_full_screenshot_map.csv",9597,"587d76dc0749a4319215f7c6a32a9c8525ef2a18b5eb3f960aa3adccfef44ec3"
"attempt_02/final_visual_verification_03/verifier_executed.R",14004,"7078b5067de714363dd0506b557a4fbba547c7c5378cdc799a785a8c124482c4"
"attempt_02/final_visual_verification_03/viewport_cases.csv",13261,"a203296d400ca1c1e0014131d2e3bc034dbea0c8d3e55b6eb20cf438a8786203"
"attempt_02/final_visual_verification/actual_screenshot_formats.csv",15730,"c797de9d93a08569fecb376039712a90f10791a6a0ee46531f2b347516e35575"
"attempt_02/final_visual_verification/physical_size_implications.csv",2066,"58bf33a23dfc7c40e2847cf7c9f66254c494453cb6ac106caceeae9229e2eab0"
"attempt_02/final_visual_verification/recorded_rendered_header_widths.csv",14322,"3acb01299e53c01d10d9194f384e3ca9a4f53000fe886c40f5a0af45fa0b4a1e"
"attempt_02/final_visual_verification/source_to_full_screenshot_map.csv",9597,"587d76dc0749a4319215f7c6a32a9c8525ef2a18b5eb3f960aa3adccfef44ec3"
