"path","role","sha256","bytes"
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/docx_svg_compatibility_recovery_001/completion_manifest.csv","protected_input_or_authority","aa4ccbbd1bf9f2e796dd18bc3e7d228d99b3031130c902b95af06e862cba5e01",112422
"audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/Nature_Health_non_S5_preview_attempt1.docx","protected_input_or_authority","f055f0c0f6225e372ed83ddb6bbe189e64f35d7306e7e54af563687991f6492c",13498777
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/00_initial_view.png","native_review_evidence","ac319b89443e9c2cf593248f385f627ad590bc1b42645dc794762fb4068366d8",120508
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/01_page_1.png","native_review_evidence","4c6c8e3d3b791f00e33dcca0578eaee6fb0d4dabab3caffac5808c56fe34bf85",194482
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/01_page_1.txt","native_review_evidence","9a25713ced876461cafc7330dc70ed2854295368bdd74b6b330cf4bd93d6ac08",195559
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/02_state_refresh.png","native_review_evidence","4a16e79205197d3634ae42150bba0b25445ddecc2d7b0cd8f12c05a7d11cbdf4",151512
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/02_state_refresh.txt","native_review_evidence","538c829798f137a48cc8ef394114f18c3028f3e7431e481025fa66cdcdc55772",192782
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/03_page1_zoom100.png","native_review_evidence","f8cbd19bf0c7635c7e9185de58e3ef98c1e3bbce1ca4a47359dcc38dc9c3dd3d",145894
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/03_page1_zoom100.txt","native_review_evidence","328b8d312c4d5b72bc7415f0ffcce3763f4fb40af09ed0b7cc99e23d9007d603",195560
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/04_page2_abstract.png","native_review_evidence","8b8c505e0f3f69471dc4a333cdc0c51038e7974d03595298802acb5c6f3d73fc",117142
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/04_page2_abstract.txt","native_review_evidence","73327d13d619ba4e49ee7049c5c599d0e034fdd8bb5ce7820b6246de7d0b71c6",193984
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/05_page6_figure1.png","native_review_evidence","f7dee7f762ee3efb2b2e5ab6f4da282dce31c481baa1c6278128a0b85bfd707f",138798
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/05_page6_figure1.txt","native_review_evidence","e5e31eec6f20fa72cc5702c4f970e7d59e81371835624590974e2bb3a30806a4",193900
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/06_page7_table1a.png","native_review_evidence","00e0ac5fc9ea0117683449336eafe13c451caddc9f94c7f7b34b3e090b730fb5",136990
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/06_page7_table1a.txt","native_review_evidence","a7779a2ccd787b2c5a85c71dff7e6dab8a94802c62b8601026ca8a2c28c25209",193486
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/07_page8_table1b.png","native_review_evidence","9d7c5bce2aff5c0028a659e4bc91adc62c625af61f8444311c35126fc1eda74d",138459
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/07_page8_table1b.txt","native_review_evidence","c2b4fa6c4377344b974155caaf55fcbcc03d496437f42e7da2ce2336264ffa2e",193000
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/08_page10_table2_caption.png","native_review_evidence","bef487fd4b99985a0ac5df5b244491bf90b7e0ed5fce1dfb29023f7ce81d9eef",131066
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/08_page10_table2_caption.txt","native_review_evidence","92a881b8534752ac237662518b4a5e90a2b08e220205d0b744c333bf86d2487e",193872
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/09_page11_table2.png","native_review_evidence","881fda9632a889661aa12ee14fa6c53f0373ddd3a28108656d9f5d3972c544db",142311
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/09_page11_table2.txt","native_review_evidence","09c14589cee0ed23651cf6acaa29e3beeacb38620d4b03488fc3ac0196bd3802",193177
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/10_page14_figure2.png","native_review_evidence","e9d65cc4457e6683ec960740b712ea01d0cbf6413eb7f96aec86e84be923e824",138371
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/10_page14_figure2.txt","native_review_evidence","1bf403a0187381280cf323c8c892b6aa75d9811ecd2ba0c31acc580d0257633a",193979
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/11_page16_table3_caption.png","native_review_evidence","867374d79bb7c06a957a5d00ebe740fa99beed034051c1fc4f17e05ba42ecd52",139839
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/11_page16_table3_caption.txt","native_review_evidence","4047cf6f7650867c986402e4471fb8b35eb51cca05503f982cec524a05898c8a",193641
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/12_page17_table3a.png","native_review_evidence","5c56b0f635356589bb1cf81f8f1baa39f06c0483cbb8ebde00ad75e08355dec6",150454
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/12_page17_table3a.txt","native_review_evidence","481d0b5ca27e24922570f31d7b3b2092cf0f8ddc7df8e29e6aa9a00ea1482399",193256
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/13_page18_table3b.png","native_review_evidence","41736cc6b3ebc73f6ba24465d48b20cf69ae74e987baecd4320f499e5416d1be",138334
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/13_page18_table3b.txt","native_review_evidence","59cb8522ce21bbe2e406364a863eb4f30a0ba41a2033e5378554fa27a72562f4",192997
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/14_page19_table3c.png","native_review_evidence","feaaa4f3122156462dfd07b8cf56aa6c9b233ddd47a2ddb20f4f41ee72d3a950",153490
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/14_page19_table3c.txt","native_review_evidence","15347b19f247f38e50d065b39643fda747fea43d28494beff0ef49b27f40edcd",192997
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/15_page20_table3d.png","native_review_evidence","931a5474b6bad9808855521dbff0a72ed6c77f2d0f0c7bafe0ae48f4f18e24d5",160408
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/15_page20_table3d.txt","native_review_evidence","b5f1e46ffde91e93daf025ccf2244e647b328507de31ac3f1dd92de01ab64fc3",192998
"audit/manuscript_nature_health/revision_2026_09_11/final_documents_readiness_2026_09_12/native_word_review_001/16_page23_figure3.png","native_review_evidence","f8229948650ba1b379d27253bf0dedd2e54b7b12bd72cc14d685bc09355a5f97",109793
