"id","pass","detail"
"main_post_native_inspection_identity",TRUE,""
"S2_post_native_inspection_identity",TRUE,""
"text_exact_before_after_SVG_embedding",TRUE,""
"54_inline_drawings",TRUE,""
"no_unexpected_floating_drawings",TRUE,""
"no_main_native_table_substitution",TRUE,""
"19_table_keys_30_parts",TRUE,""
"30_table_PNGs_embedded_exactly",FALSE,""
"table_source_main_table_1_part_01.png",TRUE,""
"table_source_main_table_1_part_02.png",TRUE,""
"table_source_main_table_2_part_01.png",TRUE,""
"table_source_main_table_3_part_01.png",TRUE,""
"table_source_main_table_3_part_02.png",TRUE,""
"table_source_main_table_3_part_03.png",TRUE,""
"table_source_main_table_3_part_04.png",TRUE,""
"table_source_supp_table_s1_part_01.png",TRUE,""
"table_source_supp_table_s2_part_01.png",TRUE,""
"table_source_supp_table_s2_part_02.png",TRUE,""
"table_source_supp_table_s2_part_03.png",TRUE,""
"table_source_supp_table_s3_part_01.png",TRUE,""
"table_source_supp_table_s4_part_01.png",TRUE,""
"table_source_supp_table_s4_part_02.png",TRUE,""
"table_source_supp_table_s5_part_01.png",TRUE,""
"table_source_supp_table_s6_part_01.png",TRUE,""
"table_source_supp_table_s7_part_01.png",TRUE,""
"table_source_supp_table_s7_part_02.png",TRUE,""
"table_source_supp_table_s7_part_03.png",TRUE,""
"table_source_supp_table_s7_part_04.png",TRUE,""
"table_source_supp_table_s8_part_01.png",TRUE,""
"table_source_supp_table_s9_part_01.png",TRUE,""
"table_source_supp_table_s10_part_01.png",TRUE,""
"table_source_supp_table_s10_part_02.png",TRUE,""
"table_source_supp_table_s11a_part_01.png",TRUE,""
"table_source_supp_table_s11b_part_01.png",TRUE,""
"table_source_supp_table_s12_part_01.png",TRUE,""
"table_source_supp_table_s13_part_01.png",TRUE,""
"table_source_supp_table_s14_part_01.png",TRUE,""
"table_source_supp_table_s15_part_01.png",TRUE,""
"23_SVG_sources_24_appearances",TRUE,""
"SVG_source_and_embedded_Main Figure 1",TRUE,""
"SVG_source_and_embedded_Main Figure 2",TRUE,""
"SVG_source_and_embedded_Main Figure 3",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S1",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S2",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S3",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S4",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S5A",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S5B",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S6",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S7A",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S7B",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S8",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S9",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S10",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S11",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S12",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S13",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S14",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S15A",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S15B",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S16",TRUE,""
"SVG_source_and_embedded_Supplementary Figure S17",TRUE,""
"13_major_headings_exact_order",TRUE,""
"13_major_headings_new_page",TRUE,""
"93_reference_paragraphs",TRUE,""
"one_preserved_author_block",TRUE,""
"AI_declaration_present",TRUE,""
"no_unresolved_citations",TRUE,""
"107_complete_QA_page_images",TRUE,""
"dispatch_all_protected_members_unchanged",TRUE,"45 members"
"owner_all_protected_members_unchanged",TRUE,"263 members"
"browser_listener_closed_content_unchanged",TRUE,""
