data_scenario_id,run_id,diagnostic_seed,simulation_replicates,smooth,k_prime,edf,k_index,p_value
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour),10,9.501113503573826,0.9882135379899635,0.23
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothFUSPCEU,10,8.702564557254927,0.9882135379899635,0.19
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothIZTECH,10,8.51886500920957,0.9882135379899635,0.225
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothKNUST,10,8.336940659006109,0.9882135379899635,0.195
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothMPI,10,8.78636657311896,0.9882135379899635,0.185
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothRISE,10,8.291644944672656,0.9882135379899635,0.19
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothTHUAS,10,8.286055742864345,0.9882135379899635,0.215
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothTUM,10,8.02177601373868,0.9882135379899635,0.2
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(time_hour):site_smoothUCR,10,7.232358489141298,0.9882135379899635,0.205
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,"s(time_hour,participant)",987,598.4189303443625,0.9882135379899635,0.27
main,main__glasses__all_available__cyclic_ordered_sensitivity,20430119,200,s(participant_day),816,318.9506233844419,,
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour),10,9.503273808127123,1.0153000761048234,0.84
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothFUSPCEU,10,8.683611171730995,1.0153000761048234,0.85
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothIZTECH,10,8.499440444769915,1.0153000761048234,0.84
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothKNUST,10,8.314641405088933,1.0153000761048234,0.855
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothMPI,10,8.776689897721337,1.0153000761048234,0.865
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothRISE,10,8.280610790310524,1.0153000761048234,0.845
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothTHUAS,10,8.273533103037002,1.0153000761048234,0.885
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothTUM,10,8.007235354191145,1.0153000761048234,0.88
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(time_hour):site_smoothUCR,10,7.150637581465035,1.0153000761048234,0.88
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,"s(time_hour,participant)",987,589.2339749103086,1.0153000761048234,0.865
alternative_preprocessing,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,20569440,200,s(participant_day),809,317.0325507916494,,
