run_id,diagnostic,target_term,comparison_terms,estimate,observations,interpretation
main__glasses__all_available,pairwise_fitted_term_correlation,s(time_hour),"s(time_hour,site)",0.029954833663982425,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,pairwise_fitted_term_correlation,s(time_hour),"s(time_hour,participant)",0.0038723597014133234,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,pairwise_fitted_term_correlation,s(time_hour),s(participant_day),-3.989164684386795e-4,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,pairwise_fitted_term_correlation,"s(time_hour,site)","s(time_hour,participant)",0.016977375685426902,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,pairwise_fitted_term_correlation,"s(time_hour,site)",s(participant_day),-4.0163750020003356e-4,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,pairwise_fitted_term_correlation,"s(time_hour,participant)",s(participant_day),0.1030582789198596,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,fitted_term_multiple_R2_proxy,s(time_hour),"s(time_hour,site) + s(time_hour,participant) + s(participant_day)",9.091545699621006e-4,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,fitted_term_multiple_R2_proxy,"s(time_hour,site)","s(time_hour) + s(time_hour,participant) + s(participant_day)",0.0011861770634056246,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,fitted_term_multiple_R2_proxy,"s(time_hour,participant)","s(time_hour) + s(time_hour,site) + s(participant_day)",0.01092224279781584,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__glasses__all_available,fitted_term_multiple_R2_proxy,s(participant_day),"s(time_hour) + s(time_hour,site) + s(time_hour,participant)",0.010626177035943485,37756,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,s(time_hour),"s(time_hour,site)",0.0025840792733484563,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,s(time_hour),"s(time_hour,participant)",-0.02233669834130351,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,s(time_hour),s(participant_day),7.665747274667472e-4,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,"s(time_hour,site)","s(time_hour,participant)",0.023346795609124105,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,"s(time_hour,site)",s(participant_day),-0.0015411092729659842,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,pairwise_fitted_term_correlation,"s(time_hour,participant)",s(participant_day),0.1289023220174366,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,fitted_term_multiple_R2_proxy,s(time_hour),"s(time_hour,site) + s(time_hour,participant) + s(participant_day)",5.221998946227657e-4,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,fitted_term_multiple_R2_proxy,"s(time_hour,site)","s(time_hour) + s(time_hour,participant) + s(participant_day)",5.758850324203424e-4,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,fitted_term_multiple_R2_proxy,"s(time_hour,participant)","s(time_hour) + s(time_hour,site) + s(participant_day)",0.017676288989909805,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
main__chest__all_available,fitted_term_multiple_R2_proxy,s(participant_day),"s(time_hour) + s(time_hour,site) + s(time_hour,participant)",0.016649929733763114,41842,empirical dependence among fitted term contributions on the exact model rows; this is not mgcv's design-matrix worst-case concurvity statistic
