run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_site,observations,participants,sites,refit_error,refit_warnings,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,BAUA,134,134,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.009029614668103718,0.02058124063809556,-0.04936810507592316,0.031308875739715726,0.6608569415530507,odds_ratio,0.99101102987557,0.9518306914944625,1.0318041539436444,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,FUSPCEU,132,132,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.02189282931464983,0.021323150417724767,-0.06368543617032058,0.01989977754102091,0.30455400070146743,odds_ratio,0.9783450793456547,0.9383001083884931,1.0200990980633606,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,IZTECH,137,137,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01219037409947975,0.020465650578348055,-0.05230231215322325,0.027921563954263755,0.5514087622466126,odds_ratio,0.9878836275032314,0.9490419165655009,1.0283150242938588,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,KNUST,139,139,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.013722392337789652,0.022116622182321417,-0.057070175274819265,0.029625390599239965,0.5349575717973674,odds_ratio,0.9863713304976561,0.944527784543918,1.030068588291992,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,RISE,138,138,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.022749382310922682,0.02188651702935214,-0.06564616743547544,0.020147402813630068,0.2986073483501778,odds_ratio,0.9775074337316965,0.9364621564835883,1.0203517316585475,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,THUAS,139,139,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.002986446826811107,0.02111771028787169,-0.044376398426990586,0.03840350477336837,0.8875388945719909,odds_ratio,0.9970180081695402,0.9565938292888442,1.039150450461671,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,TUM,144,144,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01354955960265763,0.019287010263902525,-0.051351405089360924,0.02425228588404567,0.48235334480759134,odds_ratio,0.9865418224854356,0.9499447964372546,1.0245487644788323,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,UCR,115,115,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.009974079939640746,0.03065703801972782,-0.07006077033098239,0.0501126104517009,0.744920818269129,odds_ratio,0.9900754962332027,0.9323371597465524,1.0513894871549414,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,BAUA,134,134,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.013605794474614678,0.017953770905065742,-0.021582949885997252,0.04879453883522661,0.44855648631995854,difference,0.013605794474614678,-0.021582949885997252,0.04879453883522661,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,FUSPCEU,132,132,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.010367600888839148,0.01896069160887219,-0.026794671786521146,0.04752987356419944,0.5845199583102065,difference,0.010367600888839148,-0.026794671786521146,0.04752987356419944,wald_normal,PASS
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,IZTECH,137,137,7,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.015834464280868005,0.017680607733710215,-0.018818890101984353,0.05048781866372036,0.37047513879205385,difference,0.015834464280868005,-0.018818890101984353,0.05048781866372036,wald_normal,PASS
