data_scenario_id,formula_role,run_id,summary_id,definition,estimate,lower_95,upper_95,unit,confidence_interval_method,bootstrap_seed,bootstrap_replicates
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,site_curve_variation,Mean across 48 clock bins of the sample variance across equal-weight site fitted curves,0.10641863263362432,0.04663997929823088,0.14292709420335611,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,participant_curve_variation,Equal-site mean across 48 clock bins of within-site sample variance among fitted participant deviation curves,0.18405408985481597,0.12753291468488417,0.21823575073001716,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,participant_day_intercept_variation,Equal-site mean of participant-specific sample variance among fitted participant-day intercept contributions,0.017015632457998826,0.008754795639833484,0.021365002864301052,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,participant_plus_day_variation,Sum of fitted participant-curve and participant-day-intercept variation summaries,0.2010697223128148,0.1404374964948083,0.2329113662265204,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,participant_to_site_ratio,Participant-curve variation divided by site-curve variation,1.729528798668869,1.1162878786688923,3.8807794915649985,ratio,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
main,model-form sensitivity,main__glasses__all_available__cyclic_ordered_sensitivity,participant_plus_day_to_site_ratio,Participant-curve plus participant-day-intercept variation divided by site-curve variation,1.8894221560340203,1.212192202177386,4.131489296529971,ratio,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20430109,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,site_curve_variation,Mean across 48 clock bins of the sample variance across equal-weight site fitted curves,0.10470920148257933,0.04636422349296657,0.13870652851717669,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,participant_curve_variation,Equal-site mean across 48 clock bins of within-site sample variance among fitted participant deviation curves,0.18167441677409138,0.12691185608931693,0.2145453012816646,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,participant_day_intercept_variation,Equal-site mean of participant-specific sample variance among fitted participant-day intercept contributions,0.017258999911794887,0.00877958685554188,0.021617035845118406,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,participant_plus_day_variation,Sum of fitted participant-curve and participant-day-intercept variation summaries,0.19893341668588627,0.1400394597020702,0.22925582747755988,squared log10(melEDI + 0.1 lx) prediction units,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,participant_to_site_ratio,Participant-curve variation divided by site-curve variation,1.735037744551198,1.1247682010505697,3.7725405014009765,ratio,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
alternative_preprocessing,model-form sensitivity,alternative_preprocessing__glasses__all_available__cyclic_ordered_sensitivity,participant_plus_day_to_site_ratio,Participant-curve plus participant-day-intercept variation divided by site-curve variation,1.8998656648048569,1.2270858524754682,4.086083611961688,ratio,"percentile hierarchical cluster bootstrap of fitted contributions; sites, participants within sites, and days within participants; 2000 replicates; conditional on fitted smoothing structure",20569430,2000
