data_scenario_id,summary_id,primary_sz_estimate,primary_sz_lower_95,primary_sz_upper_95,cyclic_sensitivity_estimate,cyclic_sensitivity_lower_95,cyclic_sensitivity_upper_95,relative_change,confidence_intervals_overlap,ratio_summary,primary_relation_to_one,sensitivity_relation_to_one,stability_classification,scenario_change
main,site_curve_variation,0.1003788520724586,0.04072805984398364,0.13886836690956042,0.10641863263362432,0.04663997929823088,0.14292709420335611,0.06016985088458569,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
main,participant_curve_variation,0.1803993482406322,0.125849559425054,0.2136054380499614,0.18405408985481597,0.12753291468488417,0.21823575073001716,0.020259173050385788,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
main,participant_day_intercept_variation,0.01946239992788939,0.00975832279282816,0.02444058552814211,0.017015632457998826,0.008754795639833484,0.021365002864301052,-0.12571766477701316,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
main,participant_plus_day_variation,0.1998617481685216,0.13991172144635045,0.22998838384823744,0.2010697223128148,0.1404374964948083,0.2329113662265204,0.006044048725495306,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
main,participant_to_site_ratio,1.7971848105058097,1.1568824552481105,4.331978823778607,1.729528798668869,1.1162878786688923,3.8807794915649985,-0.03764555066426319,TRUE,TRUE,above_one,above_one,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
main,participant_plus_day_to_site_ratio,1.991074255603672,1.2905352826592558,4.766976308778517,1.8894221560340203,1.212192202177386,4.131489296529971,-0.051053896801469066,TRUE,TRUE,above_one,above_one,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
alternative_preprocessing,site_curve_variation,0.09931329645104532,0.04027321676450386,0.137193856473508,0.10470920148257933,0.04636422349296657,0.13870652851717669,0.05433215112534118,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
alternative_preprocessing,participant_curve_variation,0.16935095757436272,0.11886991564731854,0.2008538016541973,0.18167441677409138,0.12691185608931693,0.2145453012816646,0.07276876007221499,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
alternative_preprocessing,participant_day_intercept_variation,0.02099210691549787,0.01061181783888946,0.02654689259095705,0.017258999911794887,0.00877958685554188,0.021617035845118406,-0.17783384101130584,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
alternative_preprocessing,participant_plus_day_variation,0.1903430644898606,0.1335748439635561,0.2169734593728081,0.19893341668588627,0.1400394597020702,0.22925582747755988,0.04513089152498784,TRUE,FALSE,not_applicable,not_applicable,stable,"Only the model formula and associated basis dimensions changed: primary overall cc(k=12) + site sz(k=12) + participant fs(k=10) versus cyclic sensitivity with parametric site + overall cc(k=12) + ordered-factor site cc(k=12,id=1) + participant fs(cc,k=8); data, transform, rho algorithm, AR boundaries, summaries, and conditional interval algorithm were identical."
