path,sha256,bytes
audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_paired_placement_effects.svg,e9d44034ace69fc82f67079fdabb266827cc06e053f948bd47e90d6ce1a47e14,7423
audit/hypotheses/H06/report018_order72_svg_export/candidate/H06_stage3_site_specific_significance_screen.svg,2b955196ce35eae1c973201a00523e538a6535ac59c8abe240160611a74c8b83,29707
audit/hypotheses/H06/report018_order72_svg_export/commands.txt,6b6e2dca1a53d368c2974ef3fb18d154c647da2346f3b4e107400d0219efe865,3138
audit/hypotheses/H06/report018_order72_svg_export/completion_record.md,8a1a2a1b81c5e338f331cf4272646a7c6def6497c1e388749ffcc616095943ca,3851
audit/hypotheses/H06/report018_order72_svg_export/export_h06_order72_svg.R,9ae135e43d024ac8a27a323081db5b87d9eebb94b1a209d5f94ca105057ec554,17134
audit/hypotheses/H06/report018_order72_svg_export/font_resolution.csv,acfe8643d79ec86f15d910d2b474bb876946a7cea5faab71b9de3498a5eb3356,99
audit/hypotheses/H06/report018_order72_svg_export/input_pin_checks.csv,6b784584222d07a097148cddf050b6fdd66b18c5f0356159692fd157c9c071af,2083
audit/hypotheses/H06/report018_order72_svg_export/library_paths.csv,f45c29840b615ecf3c3c0da196e9e16a90ea361a6fa3761f9e3403cb6dc1c88b,118
audit/hypotheses/H06/report018_order72_svg_export/package_versions.csv,919fc935c7eebc3b5a9f6f9c72f17390a55fb7a44516c154e3f6ebeb140fc376,127
audit/hypotheses/H06/report018_order72_svg_export/post_qa_release_manifest_recheck.csv,fb854168bb33b2d88554637b98c8fe50795dda15449f9b155cc3fbec12eb7db2,14894
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_comparison_170mm_accepted_left_candidate_right.png,4fc340ba14d51e2becaffb0a52dfb372a4e9bb4e2d619a5a4a0722ec8c186ffa,51276
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_comparison_accepted_left_candidate_right.png,e18f561151c91559f8c0810d0f620f3aabc48ec17f795c18265d18f14d656d3d,237108
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_170mm_96dpi.png,512ea0f91c52308d72ec52e3fc27aa4ba99e46b10b282c55b70034563a860165,23869
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_170mm.png,0140a095422c01fcab6173cff07794230e306405dbdc801a1e368642dfb098d8,28863
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_2141x1511.png,cda355760774489a91ae0acda56379caa2e5e475c184f4c3a5d208c8be53739e,120818
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_exact.png,145c7b55ca13b492aad11fdb7ebea307b36f0a4739b91c973fa1d67b79724b80,91361
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_top_170mm_96dpi.png,512ea0f91c52308d72ec52e3fc27aa4ba99e46b10b282c55b70034563a860165,23869
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects_raster_top_2141x1511.png,cda355760774489a91ae0acda56379caa2e5e475c184f4c3a5d208c8be53739e,120818
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_paired_placement_effects.svg.png,90377f4b11d43aba24113d19f0157e155e49c1ce69fd729bb5a66ff786ab6bcf,156706
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_comparison_170mm_accepted_left_candidate_right.png,b5a0d42550825ee4d7bb63d9af0deb8bf2c3dba50333c83f2221fa891ad81454,186286
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_comparison_accepted_left_candidate_right.png,6a09908458593beb04e25f90aafcc71e3f45e3a7d534d19a244b443ece246e43,666026
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_raster_170mm_96dpi.png,d694d159d1418e6245f7d192fd3c65fb11a3a1a2cc04b7215116493e297bc1ce,79983
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_raster_170mm.png,65ba195cd516eee449b9385c720340b8606102fb894ed582b3c9b0ceb6ad10a6,98555
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_raster_2141x1700.png,02c0137839b8c1235954379bc66c3017db24a8a61080ad1500cfbb4d6875f94f,388707
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_raster_exact.png,ed4d49330f562001bb9ab57396761c89a4266ecf03aa31fb475964b09fb1a65a,373103
audit/hypotheses/H06/report018_order72_svg_export/qa/H06_stage3_site_specific_significance_screen_raster_top_170mm_96dpi.png,d694d159d1418e6245f7d192fd3c65fb11a3a1a2cc04b7215116493e297bc1ce,79983
