data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,2,m10_mean_medi,m10_mean_medi_lx,193.6330624906556,RISE.RISE_S001,2.2872037437544153,RISE__RISE_S001__2025-03-04,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,2,m10_mean_medi,m10_mean_medi_lx,37.95931664479904,RISE.RISE_S001,1.580460986261636,RISE__RISE_S001__2025-03-05,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,2,m10_mean_medi,m10_mean_medi_lx,148.44209313849535,RISE.RISE_S001,2.171849539359393,RISE__RISE_S001__2025-03-06,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,2,m10_mean_medi,m10_mean_medi_lx,395.3450781603683,RISE.RISE_S001,2.597086174538664,RISE__RISE_S001__2025-03-07,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-08,57.715675,12.506648212075234,2,m10_mean_medi,m10_mean_medi_lx,89.31244103994115,RISE.RISE_S001,1.9513979516715372,RISE__RISE_S001__2025-03-08,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,2,m10_mean_medi,m10_mean_medi_lx,265.6450858431064,RISE.RISE_S001,2.424465242298045,RISE__RISE_S001__2025-03-09,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,2,m10_mean_medi,m10_mean_medi_lx,191.15469247184527,RISE.RISE_S002,2.281612099457699,RISE__RISE_S002__2025-03-18,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,2,m10_mean_medi,m10_mean_medi_lx,157.3068622037958,RISE.RISE_S002,2.1970236616461682,RISE__RISE_S002__2025-03-19,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,2,m10_mean_medi,m10_mean_medi_lx,268.6264504848771,RISE.RISE_S002,2.429310415723326,RISE__RISE_S002__2025-03-20,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,2,m10_mean_medi,m10_mean_medi_lx,139.09485306035876,RISE.RISE_S002,2.143623176877913,RISE__RISE_S002__2025-03-21,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,2,m10_mean_medi,m10_mean_medi_lx,59.197840957541565,RISE.RISE_S002,1.773038880930943,RISE__RISE_S002__2025-03-22,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,2,m10_mean_medi,m10_mean_medi_lx,47.807256677653,RISE.RISE_S002,1.680401302482677,RISE__RISE_S002__2025-03-23,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,2,m10_mean_medi,m10_mean_medi_lx,179.9346245729357,RISE.RISE_S003,2.2553560374081694,RISE__RISE_S003__2025-03-18,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-19,57.715675,13.42590415040652,2,m10_mean_medi,m10_mean_medi_lx,123.12885133937438,RISE.RISE_S003,2.090712400284261,RISE__RISE_S003__2025-03-19,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-20,57.715675,13.510826363431082,2,m10_mean_medi,m10_mean_medi_lx,267.9210100239445,RISE.RISE_S003,2.4281688394758807,RISE__RISE_S003__2025-03-20,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-21,57.715675,13.595964657399389,2,m10_mean_medi,m10_mean_medi_lx,154.19777843247428,RISE.RISE_S003,2.188359673169673,RISE__RISE_S003__2025-03-21,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-22,57.715675,13.68131742046939,2,m10_mean_medi,m10_mean_medi_lx,64.96791965223501,RISE.RISE_S003,1.8133669217177548,RISE__RISE_S003__2025-03-22,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S003,2025-03-23,57.715675,13.766883142524295,2,m10_mean_medi,m10_mean_medi_lx,3.0969935278658385,RISE.RISE_S003,0.5047417570677475,RISE__RISE_S003__2025-03-23,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-25,57.715675,13.938647803200615,2,m10_mean_medi,m10_mean_medi_lx,103.2745273830221,RISE.RISE_S004,2.0144135370185015,RISE__RISE_S004__2025-03-25,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-26,57.715675,14.024844036764568,2,m10_mean_medi,m10_mean_medi_lx,661.0460973227949,RISE.RISE_S004,2.820297438684153,RISE__RISE_S004__2025-03-26,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-27,57.715675,14.111247775289748,2,m10_mean_medi,m10_mean_medi_lx,108.23336777717836,RISE.RISE_S004,2.0347622443401607,RISE__RISE_S004__2025-03-27,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-28,57.715675,14.19785769297017,2,m10_mean_medi,m10_mean_medi_lx,75.58027434230627,RISE.RISE_S004,1.8789826977216144,RISE__RISE_S004__2025-03-28,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-29,57.715675,14.284672434462442,2,m10_mean_medi,m10_mean_medi_lx,477.40276985288926,RISE.RISE_S004,2.6789758951414124,RISE__RISE_S004__2025-03-29,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S004,2025-03-30,57.715675,14.371690592434671,2,m10_mean_medi,m10_mean_medi_lx,78.08884077951383,RISE.RISE_S004,1.8931447743679726,RISE__RISE_S004__2025-03-30,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-01,57.715675,14.54633112874296,2,m10_mean_medi,m10_mean_medi_lx,284.86653111705806,RISE.RISE_S005,2.4547938557814186,RISE__RISE_S005__2025-04-01,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-02,57.715675,14.633950222267044,2,m10_mean_medi,m10_mean_medi_lx,302.0311249818298,RISE.RISE_S005,2.480195467780944,RISE__RISE_S005__2025-04-02,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-03,57.715675,14.721766114168696,2,m10_mean_medi,m10_mean_medi_lx,269.75180409184384,RISE.RISE_S005,2.4311253258828467,RISE__RISE_S005__2025-04-03,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-04,57.715675,14.809776781466272,2,m10_mean_medi,m10_mean_medi_lx,239.73289810989786,RISE.RISE_S005,2.379908755441879,RISE__RISE_S005__2025-04-04,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-05,57.715675,14.897980003555615,2,m10_mean_medi,m10_mean_medi_lx,148.59772735155255,RISE.RISE_S005,2.1723043309548897,RISE__RISE_S005__2025-04-05,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S005,2025-04-06,57.715675,14.986373335785336,2,m10_mean_medi,m10_mean_medi_lx,188.76265891760983,RISE.RISE_S005,2.2761460996417715,RISE__RISE_S005__2025-04-06,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S006,2025-04-15,57.715675,15.78991743306319,2,m10_mean_medi,m10_mean_medi_lx,322.3941007954783,RISE.RISE_S006,2.5085217747374764,RISE__RISE_S006__2025-04-15,gap_timing_unaware__near_eye
gap_timing_unaware,near_eye,RISE,RISE_S006,2025-04-16,57.715675,15.880007472435633,2,m10_mean_medi,m10_mean_medi_lx,279.501511478934,RISE.RISE_S006,2.4465395148032085,RISE__RISE_S006__2025-04-16,gap_timing_unaware__near_eye
