data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
primary,near_eye,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,2,m10_mean_medi,m10_mean_medi_lx,193.6330624906562,RISE.RISE_S001,2.2872037437544166,RISE__RISE_S001__2025-03-04,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,2,m10_mean_medi,m10_mean_medi_lx,37.95931664479904,RISE.RISE_S001,1.580460986261636,RISE__RISE_S001__2025-03-05,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,2,m10_mean_medi,m10_mean_medi_lx,148.4420931384955,RISE.RISE_S001,2.1718495393593935,RISE__RISE_S001__2025-03-06,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,2,m10_mean_medi,m10_mean_medi_lx,394.7485156547473,RISE.RISE_S001,2.5964305097185534,RISE__RISE_S001__2025-03-07,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S001,2025-03-08,57.715675,12.506648212075234,2,m10_mean_medi,m10_mean_medi_lx,3.553735803467371,RISE.RISE_S001,0.5627371409244362,RISE__RISE_S001__2025-03-08,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,2,m10_mean_medi,m10_mean_medi_lx,265.64508584310585,RISE.RISE_S001,2.424465242298044,RISE__RISE_S001__2025-03-09,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,2,m10_mean_medi,m10_mean_medi_lx,191.15469247184546,RISE.RISE_S002,2.2816120994576994,RISE__RISE_S002__2025-03-18,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,2,m10_mean_medi,m10_mean_medi_lx,157.3068622037964,RISE.RISE_S002,2.19702366164617,RISE__RISE_S002__2025-03-19,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,2,m10_mean_medi,m10_mean_medi_lx,268.6264504848757,RISE.RISE_S002,2.429310415723324,RISE__RISE_S002__2025-03-20,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,2,m10_mean_medi,m10_mean_medi_lx,139.0948530603589,RISE.RISE_S002,2.1436231768779135,RISE__RISE_S002__2025-03-21,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,2,m10_mean_medi,m10_mean_medi_lx,59.19784095754138,RISE.RISE_S002,1.7730388809309416,RISE__RISE_S002__2025-03-22,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,2,m10_mean_medi,m10_mean_medi_lx,47.80725667765298,RISE.RISE_S002,1.6804013024826767,RISE__RISE_S002__2025-03-23,loso__near_eye__omit_knust
primary,near_eye,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,2,m10_mean_medi,m10_mean_medi_lx,179.93462457293606,RISE.RISE_S003,2.2553560374081703,RISE__RISE_S003__2025-03-18,loso__near_eye__omit_knust
