data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
primary,chest,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,8,longest_bout_above_250,longest_bout_above_250_h,0.9333333333333333,RISE.RISE_S001,0.014240439114610285,RISE__RISE_S001__2025-03-04,loso__chest__omit_knust
primary,chest,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,8,longest_bout_above_250,longest_bout_above_250_h,0.38333333333333336,RISE.RISE_S001,-0.3157532524846875,RISE__RISE_S001__2025-03-05,loso__chest__omit_knust
primary,chest,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,8,longest_bout_above_250,longest_bout_above_250_h,0.5666666666666667,RISE.RISE_S001,-0.17609125905568127,RISE__RISE_S001__2025-03-06,loso__chest__omit_knust
primary,chest,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,8,longest_bout_above_250,longest_bout_above_250_h,1.3166666666666667,RISE.RISE_S001,0.15126767533064914,RISE__RISE_S001__2025-03-07,loso__chest__omit_knust
primary,chest,RISE,RISE_S001,2025-03-08,57.715675,12.506648212075234,8,longest_bout_above_250,longest_bout_above_250_h,0.55,RISE.RISE_S001,-0.18708664335714442,RISE__RISE_S001__2025-03-08,loso__chest__omit_knust
primary,chest,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,8,longest_bout_above_250,longest_bout_above_250_h,2.6666666666666665,RISE.RISE_S001,0.44195683765641147,RISE__RISE_S001__2025-03-09,loso__chest__omit_knust
primary,chest,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,8,longest_bout_above_250,longest_bout_above_250_h,0.6833333333333333,RISE.RISE_S002,-0.10605339244792618,RISE__RISE_S002__2025-03-18,loso__chest__omit_knust
primary,chest,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,8,longest_bout_above_250,longest_bout_above_250_h,0.38333333333333336,RISE.RISE_S002,-0.3157532524846875,RISE__RISE_S002__2025-03-19,loso__chest__omit_knust
primary,chest,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,8,longest_bout_above_250,longest_bout_above_250_h,0.6833333333333333,RISE.RISE_S002,-0.10605339244792618,RISE__RISE_S002__2025-03-20,loso__chest__omit_knust
primary,chest,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,8,longest_bout_above_250,longest_bout_above_250_h,1,RISE.RISE_S002,0.04139268515822508,RISE__RISE_S002__2025-03-21,loso__chest__omit_knust
