family_id,family_label,family_method,planned_size,observed_size,alpha,run_id,model_role,distribution,covariance_type,denominator_df,predictor_id,predictor_label,effect_id,null_ratio,site,display_name,display_order,color_hex,log_estimate,log_standard_error,estimate_ratio,conf_low_ratio,conf_high_ratio,statistic,p_raw,p_adjusted,adjusted_significant_0_05,comparison_label,reference_sleep_duration_h,reference_expected_melEDI_lx,reference_conf_low_melEDI_lx,reference_conf_high_melEDI_lx,reference_family_id,reference_family_method,reference_planned_size,reference_observed_size,reference_vs_equal_site_ratio,reference_vs_equal_site_conf_low_ratio,reference_vs_equal_site_conf_high_ratio,reference_vs_equal_site_p_raw,reference_vs_equal_site_p_adjusted,reference_vs_equal_site_adjusted_significant_0_05,reference_test_scope,comparison_expected_melEDI_lx,comparison_conf_low_melEDI_lx,comparison_conf_high_melEDI_lx,interaction_equal_site_ratio,interaction_equal_site_conf_low_ratio,interaction_equal_site_conf_high_ratio,interaction_equal_site_p_raw,interaction_equal_site_p_adjusted,interaction_equal_site_reference_expected_melEDI_lx,interaction_equal_site_reference_conf_low_melEDI_lx,interaction_equal_site_reference_conf_high_melEDI_lx,interaction_equal_site_comparison_expected_melEDI_lx,interaction_equal_site_comparison_conf_low_melEDI_lx,interaction_equal_site_comparison_conf_high_melEDI_lx,screen_result,test_scope,distinction,inferential_role,accepted_input,accepted_input_sha256,model_archive,model_archive_sha256
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,RISE,Borås (SE),1,#88CCEE,0.667912056004891,0.2192655536591313,1.950161239352829,1.2640250296136155,3.008744898537882,3.0461330786285856,0.00278484683065121,0.012531810737930443,TRUE,Free day,7.796956376956377,109.72532511095939,49.22104909382504,244.60362370082345,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.2332240000139039,0.5745639372029153,2.64694899163709,0.5881718826717612,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,213.98207600678077,97.21547763335022,470.9983427213427,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,THUAS,Delft (NL),2,#117733,0.7500649508331089,0.3366591465879746,2.117137521992942,1.08795634926811,4.119899929850793,2.227965461312974,0.0275253769525422,0.08257613085762659,FALSE,Free day,7.796956376956377,107.31807614349833,31.92891761216631,360.7128060850131,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.2061684665927943,0.39849821533717655,3.6508127610354397,0.7383597303362276,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,227.2071257914959,69.27393540436306,745.2020404081344,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,BAUA,Dortmund (DE),3,#DDCC77,0.8935508557390857,0.27584455058155355,2.4437918153335674,1.4163051763639785,4.216688985083923,3.23932756277129,0.00150600210525651,0.012531810737930443,TRUE,Free day,7.796956376956377,119.6579262790975,73.26810559444095,195.41953767261427,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.344858411948681,0.7993585671905423,2.26261933308085,0.2620309819179508,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,292.419060880646,191.7790361989547,445.8720247066556,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,MPI,Tübingen (DE),4,#DDCC77,0.02388272455184043,0.24853574671333803,1.0241702008280742,0.6264966701142197,1.674270032549388,0.09609372039100211,0.923587593336447,0.923587593336447,FALSE,Free day,7.796956376956377,58.46004082823329,33.19287690702892,102.96113781312513,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,0.6570436252366066,0.36906189704308723,1.1697396261247242,0.15215890210408983,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,59.87303175546915,36.41497744847792,98.44245919590026,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,TUM,Munich (DE),5,#DDCC77,0.10688202631619025,0.2869887903722301,1.112802965269975,0.6308698176895677,1.9628937774338,0.3724257877025864,0.7101555819904778,0.8793928143568974,FALSE,Free day,7.796956376956377,109.12580403705863,41.80382488844602,284.8648691480346,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.2264858675353645,0.5015555323547608,2.999204447414958,0.6523512096006441,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,121.43551831990908,48.395427369927965,304.71029828715234,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,FUSPCEU,Madrid (ES),6,#CC6677,-0.14625278801976213,0.526702404960053,0.8639392820783751,0.3048794565300897,2.4481514484870974,-0.277676324699627,0.7816825016505755,0.8793928143568974,FALSE,Free day,7.796956376956377,112.29973299606203,87.23028652695832,144.57398379735176,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.2621582646107337,0.8762827068394569,1.8179560916714965,0.20917644309691452,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,97.02015070221107,39.25784992281182,239.7714001349351,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,IZTECH,Izmir (TR),7,#332288,-0.18741490972867417,0.20676683876107035,0.8290996634943207,0.5508410979175137,1.247921142059252,-0.9064069985866624,0.36632358190754766,0.6593824474335858,FALSE,Free day,7.796956376956377,96.0666315337722,67.14897237028171,137.43766089754735,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.0797113199540427,0.7037025518180896,1.6566325238198933,0.723674964883977,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,79.64881187768343,53.828572179126866,117.85438432986325,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,UCR,San José (CR),8,#44AA99,-0.18128563777899775,0.33762993255827084,0.8341970464703221,0.427855674492212,1.6264473134911657,-0.5369359179897656,0.5921892086536693,0.8793928143568974,FALSE,Free day,7.796956376956377,67.65380129436234,28.252109448275043,162.00690564210305,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,0.7603740646383025,0.33403841185078337,1.7308450096237566,0.5112598411963298,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,56.436601222247134,19.341173776717188,164.67924823431042,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
work_free_day__nine_site_screen,Exploratory site-specific Free day versus work day associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,work_free_day,Free day versus work day,free_vs_work,1,KNUST,Kumasi (GH),9,#AA4499,-0.630769127738839,0.4373136160711246,0.5321823273682171,0.22411782029765465,1.263701517295258,-1.442372486376575,0.15149635572236658,0.3408668003753248,FALSE,Free day,7.796956376956377,53.263890687397165,12.021946830789325,235.9885708272362,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,0.5986430959615776,0.15609730843252492,2.2958343096439378,0.45164094954829004,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,28.346101310705365,8.242171412895958,97.48662327740344,1.1549572727735917,0.9264101393916249,1.439887416181136,0.1985389249720296,0.2978083874580444,88.97436727611712,66.64424972202002,118.7865129430619,102.76159257598017,76.66919155842399,137.73387581248696,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
activity_status__nine_site_screen,Exploratory site-specific Active versus sedentary associations across nine sites,Benjamini-Hochberg,9,9,0.05,main__glasses__all_available,full site-interaction model,equal-site,participant-cluster HC3; fix = FALSE,136,activity_status,Active versus sedentary,active_vs_sedentary,1,RISE,Borås (SE),1,#88CCEE,1.1238425889218795,0.5761025306896499,3.0766538341482152,0.984683332795796,9.61303852712,1.9507683598899184,0.05314077031434944,0.15942231094304832,FALSE,Active,7.796956376956377,109.72532511095939,49.22104909382504,244.60362370082345,reference_profile__nine_site_screen,Benjamini-Hochberg,9,9,1.2332240000139039,0.5745639372029153,2.64694899163709,0.5881718826717612,0.7383597303362276,FALSE,Exploratory reference-profile contrast against the equal-site geometric mean; nine sites adjusted together,337.58684220579244,172.94987138773772,658.9474459624189,1.9321153431105962,1.419679395199196,2.6295160102394726,4.3308067474615494e-5,1.2992420242384647e-4,88.97436727611712,66.64424972202002,118.7865129430619,171.90874015774315,144.50839521553718,204.5044850061765,Not retained after within-predictor nine-site BH adjustment,Each test compares one site's predictor-specific expected-hour ratio with the null ratio 1,This is not a test of the site's deviation from the equal-site average and not a test of between-site heterogeneity,Exploratory post-hoc screen; the primary associations and site-interaction block tests remain controlling,artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271
