path,sha256,bytes,role
_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,exact copied target figure not referenced by reader HTML
_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,896cc3797ab570eeb3b36dc9811ce9cc5ed378dc0e0bb7d15b75d7f77ac35584,5349983,failed reader endpoint preserved for review
_build/nathealth/notebooks/hypotheses/H06_daily.html,74a63bd09b266709630e92241a17735298dffd5fc6d1746887621eb6288f2e6c,11946551,accepted result HTML
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,sealed controlling or protected identity
artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,frozen included figure
artifacts/12_manifests/H06_daily/H06_daily_preparation_figure_readability_qa.csv,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_render_qa.csv,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_software_manifest.csv,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_source_data_manifest.csv,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,sealed controlling or protected identity
audit/handoffs/H06_daily_worker_handoff.md,70482aaaa6c7de7554d54e2c193c3f4de1b6a2fb959ff64993e91cfb89550095,34395,sealed controlling or protected identity
audit/hypotheses/H06_daily/H06_daily_analysis_preparation_report_manifest.csv,1579815ec9d3110f4e5b37fe7f5843947f1e0543dbe1b219c834be0ba388e28d,3675,sealed controlling or protected identity
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,cc0647d1519cd9b76313dafb3dcb3b77af38169f8c71ec278e210e6044854dc2,35450,authorized repaired companion source
audit/hypotheses/H06_daily/report018_order49a_companion_render/order49a_fail_closed_manifest.csv,02f3db0c1b8cba398b5585b4b15aa4164a1c4b7c2766241d652f6bc08eb31450,10395,sealed controlling or protected identity
audit/hypotheses/H06_daily/report018_order49a_companion_render/order49a_fail_closed.md,c55bfdd9ef07c682940961bf21cbba495411123375388541e2c2ab80774dd8a2,2992,sealed controlling or protected identity
audit/hypotheses/H06_daily/report018_order49b_companion_render/001__build__nathealth__audit__hypotheses__H06_daily__H06_daily_analysis_preparation.html_gt_semantic_ledger.csv,dab9c5f9c9e5eb73750546435ea993b51226fceab3349329009d43a40dd945fc,218206,owner Order 49b fail-closed evidence
audit/hypotheses/H06_daily/report018_order49b_companion_render/all_local_link_audit.csv,c37e3571456e5952f8f4e3fc1aba560ce31985c40a8597bf9da83a87959b9ed9,1033,owner Order 49b fail-closed evidence
audit/hypotheses/H06_daily/report018_order49b_companion_render/build_delta_postrender.csv,fd1fe602e2552028e2e02cd4f4b3e5385e8c2b1bd7c7a8c64647b19e9df816f2,2097,owner Order 49b fail-closed evidence
audit/hypotheses/H06_daily/report018_order49b_companion_render/build_inventory_postrender.csv,0e8bad4d6f91f107d64f116b7cfd703a05aab0bf97e4ce0ca9554c5209c1e210,156652,owner Order 49b fail-closed evidence
audit/hypotheses/H06_daily/report018_order49b_companion_render/build_inventory_prerender.csv,18919368b40d589b7159aeb3ef41e2a881b2859fae74fa198d518859fea18eb6,155866,owner Order 49b fail-closed evidence
