run_id,model_role,fitted_bin,observations,fitted_mean,fitted_minimum,fitted_maximum,pearson_mean,pearson_q25,pearson_q75,absolute_pearson_mean,observed_mean,zero_fraction
employment_eligible__glasses__all_available,additive,26,529,302.8666146976738,302.8666146976738,302.8666146976738,-3.8501493450540587,-17.20230252834933,-6.630724912805382,20.478111163973544,234.49121933593477,0.2608695652173913
employment_eligible__glasses__all_available,additive,25,529,283.22361583757686,283.22361583757686,283.22361583757686,-3.7608855628937286,-16.79500172186324,-6.890429206799805,19.617151042347672,220.0972147544042,0.2665406427221172
employment_eligible__glasses__all_available,additive,29,529,421.12735009294266,421.12735009294266,421.12735009294266,-1.2099345656725067,-20.355194771251757,-14.790926169422073,30.687019062597226,397.0169222651388,0.2551984877126654
employment_eligible__glasses__all_available,additive,18,529,156.40027804090363,156.40027804090363,156.40027804090363,-2.9432130681015063,-12.443200115808851,-1.7498007083482656,13.501760350367912,119.73986132625402,0.2665406427221172
employment_eligible__glasses__all_available,additive,27,529,344.80968092518094,344.80968092518094,344.80968092518094,-5.481767953801309,-18.484114402178122,-11.969499801065536,23.05789321553537,243.68396165919143,0.2514177693761815
employment_eligible__glasses__all_available,additive,16,529,142.36544711953852,142.36544711953852,142.36544711953852,0.011547648224761693,-11.893073353608113,-6.098659302922107,16.973529689206575,142.70314184118143,0.277882797731569
employment_eligible__glasses__all_available,additive,24,529,264.4581324768238,264.4581324768238,264.4581324768238,-4.511708160439065,-16.227110696398768,-6.961858564353877,18.547439389208233,191.312654875236,0.24196597353497165
employment_eligible__glasses__all_available,additive,28,529,376.83240326154964,376.83240326154964,376.83240326154964,6.26442733641504,-19.33427489782245,-9.298447178899355,34.1019396807541,500.8981276912872,0.28166351606805295
employment_eligible__glasses__all_available,additive,22,529,200.1204858951077,200.1204858951077,200.1204858951077,-7.388407613405637,-14.071012556119321,-9.527276634635308,14.166177202284326,95.57843592159338,0.24196597353497165
employment_eligible__glasses__all_available,additive,17,529,150.13271962058363,150.13271962058363,150.13271962058363,-2.846244711120718,-12.245936052288304,-8.150092620465985,15.823001178353673,114.62811052874933,0.27032136105860116
employment_eligible__glasses__all_available,additive,23,529,220.1616280164956,220.1616280164956,220.1616280164956,5.819066413514021,-14.607596044131833,-4.690723364288963,26.23674058008531,304.8296149885132,0.2533081285444234
employment_eligible__glasses__all_available,additive,19,529,165.36511866829213,165.36511866829213,165.36511866829213,-1.6802212157259153,-12.734396429803024,-3.3100061356053536,15.961057667585653,143.24268065461752,0.2514177693761815
employment_eligible__glasses__all_available,additive,14,529,132.00434096603215,132.00434096603215,132.00434096603215,1.442353078864012,-11.474116525762154,-0.50635957894277,16.193740197179658,148.3371603684031,0.2684310018903592
employment_eligible__glasses__all_available,additive,15,529,136.44250787833286,136.44250787833286,136.44250787833286,3.1143667966234267,-11.63253811170328,-3.05662017176899,18.64579841035079,172.59864371500572,0.28544423440453687
employment_eligible__glasses__all_available,additive,20,529,176.32771088925008,176.32771088925008,176.32771088925008,-0.38108027488767565,-13.192177023386789,-6.268457787907863,18.406383409103857,171.48101720066776,0.2741020793950851
employment_eligible__glasses__all_available,additive,21,529,188.71888369522426,188.71888369522426,188.71888369522426,-4.225905726182653,-13.658218034772995,-8.614904904110242,16.202102649682004,131.14084892831858,0.27599243856332706
employment_eligible__glasses__all_available,additive,30,529,493.32528333376575,493.32528333376575,493.32528333376575,10.573486354039153,-22.07785939862776,-18.397188621710782,46.21663203889005,723.6118852613149,0.31001890359168244
employment_eligible__glasses__all_available,additive,4,529,70.01719476489706,70.01719476489706,70.01719476489706,1.2009641159547204,-8.325640119060447,-2.0606884492131856,12.41118329564687,79.43231988936347,0.31568998109640833
employment_eligible__glasses__all_available,additive,12,529,117.8203247036488,117.8203247036488,117.8203247036488,1.4945280823435023,-10.827467737586671,-7.852865764994297,18.222233624152462,133.83948185922134,0.2722117202268431
employment_eligible__glasses__all_available,additive,10,529,109.79968215884159,109.79968215884159,109.79968215884159,-3.6413481112640036,-10.450255924897316,-4.193645901802122,11.059185975531939,71.64091523865964,0.30245746691871456
employment_eligible__glasses__all_available,additive,9,529,106.07041072662653,106.07041072662653,106.07041072662653,-1.1861592646160557,-10.257616333787,-5.831680037079324,13.928747252456251,94.11795305362388,0.30623818525519847
employment_eligible__glasses__all_available,additive,13,529,124.84251798116247,124.84251798116247,124.84251798116247,-4.40107206089054,-11.1284648203015,-6.530616620332073,12.17158022900167,75.79207796333459,0.29867674858223064
employment_eligible__glasses__all_available,additive,3,529,61.99551547648124,61.99551547648124,61.99551547648124,5.674797336058798,-7.78716750747711,9.31517869592429,14.223274876933678,106.6870669889563,0.2835538752362949
employment_eligible__glasses__all_available,additive,5,529,76.9546339862152,76.9546339862152,76.9546339862152,-0.2589222069925183,-8.752583528470275,-3.582498741171819,11.74787609090687,74.62979721862762,0.30623818525519847
employment_eligible__glasses__all_available,additive,8,529,99.83853860353771,99.83853860353771,99.83853860353771,-2.5757090847599327,-9.953420851034231,-4.785386198895145,11.526330335043895,73.93895857399953,0.2627599243856333
employment_eligible__glasses__all_available,additive,7,529,91.13681691767056,91.13681691767056,91.13681691767056,2.3192469456426124,-9.501353727131427,1.2654687038273509,14.58078652645858,112.59823992705772,0.29678638941398866
employment_eligible__glasses__all_available,additive,11,529,113.66553942381611,113.66553942381611,113.66553942381611,2.499877568130666,-10.62770709000137,-2.1375908838852418,16.93422535482927,140.24703461557564,0.31758034026465026
