"path","sha256","bytes"
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/72e_selection_svg_reconciliation_and_preview.md","58eec65aae5da801f994c64eb7f874f267a098837c891e2c096640ce5452509f",11505
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/approved_insert_caption_blocks.json","86edb84cfea2c64d67c4228f9f0b77037f20536bbfb3b797b2fdfb15881c76a3",2405
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/combined_accepted_svg_manifest.json","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2",5539
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/coordinator_preflight_checks.csv","ceac837b19df32e8d8ee7f33c4d8c16d7e719003e13b1a76cfe976a3f11cc8ff",613
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/figure_reconciliation.csv","42043f4f7bb308284ce8ac720d94d3008978db778f21f12216213e9a614cc529",7255
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/input_and_preservation_pins.csv","04226607b95164a3cb6da81cde646ec35e3550d9ed4e902e1f5b6e10805bacfb",8979
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/release_manifest.csv","32e8c92f740d57267e32c63aa46e509ffc8b0d58d387047999a3d29df808fdf8",10178
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/retained_table_contract.csv","9e392e02f824a944588bcfd0b85ec20c2aff9d17c31c198df9b720a9e2ee0e90",5063
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/contracts/standalone_render_context.json","c9f21257526eaf9e12532d9502a4d4fc2b08c96382905a707dfcacf6e56479e6",382
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72f_recovery/pre_render_checks.csv","f000a73fcd66bcb00662e59fbacb9b2c1750527c4a358b7abffd482ef0c0b3b1",247
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72f_recovery/pre_render_location_checks.csv","4f8ebc53c23f62d12e68e6236dfb81ccd2d4beedb5ba5dad7867d9804b21f854",692
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72f_recovery/pre_render_manifest_checks.csv","44cf55209acd56fa49ef0c0515774d0ebd7fa6818fbdbad9a5c2e380176a717f",46141
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72f_recovery/render_and_move_log.md","b72d6f811f640832c42b8a6a19b87d010b4ee86c23b9ebbbc53c1d073214a4d7",1593
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72f_recovery/verify_preflight.R","b61bed5418550e08bb720fb555c70400e590d53e014adcb625d57b23a1b5c4ff",3406
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72g_move_recovery/move_preflight_checks.csv","1592122ac4deee459f418c9d5d4831f629bc1d4f32cc3d079bd1ff472586f194",873
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72g_move_recovery/nested_order72f_release_checks.csv","6e93a8ef00c402e28edbf689ccdcc9a038c96f4d7d837ee1df147336331e1d0b",22642
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72g_move_recovery/order72g_release_checks.csv","084cb686ab5b4a4f284d48f2031ce9f3416537105029de475ead57a8869d3a8c",3634
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/order72g_move_recovery/verify_move_preflight.R","16cf65e976ff4e5eac78c2ea0e6ba84d78c41a2d2f4b916742b8a8e99e8f9cac",3892
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/preimages/manuscript_figure_table_selection.html","82100e0d3990dec39f61e94970e7a434b02cf94a6d25819ede1be4d24f4130a6",30925051
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/preimages/manuscript_figure_table_selection.qmd","1e29b5f4a83343978bbb4bf8e841072d1b941832991e3fa78139517738044676",48345
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/qa/diagnose_html_verifier.R","abf4cd146266f25f711662d322c5fa6d4a59aab6b319b70090fd6f105008905a",2773
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/qa/html_checks.csv","28f389cfc845fa64c4ba4275efe10457872d8f6348f51780b3f2755a6f59de3d",30412
"audit/manuscript_nature_health/figure_table_selection_svg_revision_2026_09_11/qa/source_checks.csv","fdefcbe81af03ad055e658b0224dc9acae2d6e4c85869ac086f9deb999740576",20966
