"path","sha256","bytes","role"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/execution_record.csv","3ca014fd5a7fbc4d34c86ac7abe3758cda6f9020dd865a7eb2ba91b5b14519f8",554,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/fail_closed_checks.csv","69e736c6e65cc5102988418dbdb06f0386ebfd0b9719510e91b4fb7ba1614897",673,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/fixed_identity_at_stop.csv","0dde326bf2743ccf48729bc6d282d4021d52a9becce72a06690d2d9309b1f621",1243,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/helper_mismatch_diagnosis.csv","3cf3007cd066f144c4f5805d827415bf35d9b284f156982c167ef9fe620879b0",965,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/helper_transition.diff","438955918e3447331a05f1fb3febf1b064d0b4682b17d92298c180d31cfa0dae",1185,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/independent_build_delta.csv","b589ae4f462de0b53653abfed918fc77c348c466428b1d996aa09086e9d25d5c",931,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/independent_preflight_checks.csv","0b0dcfefc484036498cda1def0d0a78b8835dcfcbc51e2bdd38a9423f2124c66",1487,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/independent_protected_delta.csv","ccec7616da170fefaa8ce053914e7802f995811bd5224c5e48e5db37dfd7fe74",170,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/order59_fail_closed_stop_record.md","71091cdfbf73cdf837062da4eb9491f1f7858fd118c27f9e74bd4e10e0e189ab",1491,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/preparation_test_transition.diff","3930297527d5cdb102fc2b14d301b8553bc80300f880a4248e56bb842541918b",7221,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/seal_order59_fail_closed.R","095687b3623a3f5c678af742871e785229b70b5fd15d0b8938d90eb90eac771b",9934,"order59_fail_closed_evidence"
"audit/hypotheses/H10/report018_order59_companion_no_rerender_completion/transition_checks.csv","29b7248ade85051abd7920045b18f04f57572cd7cb232ab0aa9d798e31bedf8a",644,"order59_fail_closed_evidence"
"audit/report_harmonization/owner_orders/59_h10_companion_no_rerender_integration_completion.md","da341812ee2eab37b4c9df4c3575ce91ef9ef0a8e94762c8efd942224a99f939",10768,"protected_external_identity"
"audit/report_harmonization/report018_h10_order59_dispatch.md","1e8b2d5c3065150be4831df7a310e957649e537f4d705c6e783459aadcc78bfe",1779,"protected_external_identity"
"audit/report_harmonization/report018_h10_order59_dispatch_manifest.csv","1670e7f75ab7c40ac820a36999d56f585e38a3bb6dd7187bcd3b5f409bdf8092",4723,"protected_external_identity"
"audit/report_harmonization/report018_h10_result_independent_acceptance.md","ca9cfdfcb14283d0b6a6b969be46f28c7c104272264bb2e29f466b7f2ff09450",2359,"protected_external_identity"
"audit/report_harmonization/report018_h10_companion_preflight_execution_path_disposition.md","7c535e9d71509ec1709c6c88a448dbfac8595c2e4964139e589107bccda19c33",3428,"protected_external_identity"
"audit/report_harmonization/report018_h10_companion_preflight/gt_html_semantic_post_render_summary.csv","4a3848b85d2e454dea54a2577759498953f160a1c0c43921147408a88d480682",499,"protected_external_identity"
"audit/report_harmonization/report018_h10_companion_preflight/H10_analysis_preparation_gt_semantic_ledger.csv","f43f701108cbdf5cdc9e62a2a2e231a6a00dd5e99ddc3700d03c4dd96de0324b",189187,"protected_external_identity"
"notebooks/hypotheses/H10.qmd","0cf302f74c482168c5f5d4c640bbc6a80ef451333f7d76f3c3be204ac1b5f64d",49224,"protected_external_identity"
"_build/nathealth/notebooks/hypotheses/H10.html","37d5ffb4b5e33f23690e222c90ac6c26b70a222298c7c631005d41e3db4bee14",359702,"protected_external_identity"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","706fe46f293bd09bfd3cb75c14bc3082410a452acfff666d76219f266fded1a6",58446,"protected_external_identity"
"_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation.qmd","706fe46f293bd09bfd3cb75c14bc3082410a452acfff666d76219f266fded1a6",58446,"protected_external_identity"
"_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation.html","dc2aa864a1b1edf01043444af425df40564779e83b72f00c206068fdba19a7b9",652030,"protected_external_identity"
"scripts/hypotheses/H10/build_h10_preparation_report_manifest.R","292ad3335dac8241f317983d5017a5a1d5dbce51fef245d2c30889cf4a3dcf97",10437,"protected_external_identity"
"tests/hypotheses/H10/test_h10_preparation_report.R","8b206d4cf565b6f5a767e6e99afb9e587db8255f2239cb3761eebaa8e69d1608",17039,"protected_external_identity"
"tests/hypotheses/H10/test_h10_stage3_reader_report.R","dac8e70f9389bac48bfb91fd0640f86b3a65e468d52aa2dbb37a63d9aa0303af",25803,"protected_external_identity"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,"protected_external_identity"
"notebooks/hypotheses/H11.qmd","7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867",57462,"protected_external_identity"
"artifacts/12_manifests/H10/H10_preparation_report_manifest.csv","056d875d4459c52fef87d2c1895da8d157558c3097187fe77aac8aa21005b19c",205083,"protected_external_identity"
"audit/report_harmonization/report018_h10_companion_preflight/prospective_preparation_report_manifest_preview.csv","440ad63b3a540c11c3ca86bf912399b9773167d1aac09b90a757708cb4424238",200487,"protected_external_identity"
