Placement,response
Near eye,0.03039730085676186
Near eye,0.7741599757741385
Near eye,1.3271567842934342
Near eye,1.9177263058433474
Near eye,2.3272104946604726
Near eye,2.7792239187638095
Near eye,2.514494034356397
Near eye,2.529514264799331
Near eye,2.245431504190896
Near eye,2.3014223723149345
Near eye,2.662524991629771
Near eye,2.5930213843431744
Near eye,2.5784916826689486
Near eye,2.7261956721103564
Near eye,2.8222724980675933
Near eye,2.8021498387259283
Near eye,3.191574879098695
Near eye,3.2322705093416664
Near eye,3.4361621432800757
Near eye,2.7636847919957654
Near eye,2.8084414548076757
Near eye,2.946784872911277
Near eye,3.1908374733627043
Near eye,4.4432319362494965
Near eye,4.608481626062944
Near eye,3.0357272602815915
Near eye,3.459220704731617
Near eye,2.000535781782012
Near eye,2.3275296665480583
Near eye,2.1629447443372665
Near eye,1.5771416981757065
Near eye,1.396319483346633
Near eye,0.7337142930202255
Near eye,-0.7771390770027886
Near eye,-0.8025662785922771
Near eye,0.5976342536936476
Near eye,1.4663188473073567
Near eye,1.6101714251695751
Near eye,1.6496441860496256
Near eye,2.673781050849661
Near eye,3.0082140552492818
Near eye,2.132546953398741
Near eye,2.2495824599424163
Near eye,2.181998642758022
Near eye,2.065091081672485
Near eye,2.2114065341834928
Near eye,2.3353131117292487
Near eye,2.6975073495124917
Near eye,3.0222846136564505
Near eye,2.5966709377350865
Near eye,2.6314282662724966
Near eye,2.7749293698909443
Near eye,2.9134181876411747
Near eye,2.691836403853423
Near eye,3.3347014004031794
Near eye,3.07388301711178
Near eye,3.4692503258847713
Near eye,2.3377080080543964
Near eye,2.318017049510734
Near eye,2.1353641426905527
Near eye,1.7555877708857512
Near eye,1.4705640171400558
Near eye,2.0833931166767656
Near eye,1.1381219238545282
Near eye,0.628110665372849
Near eye,-0.8554257923903836
Near eye,-0.8899717564653188
Near eye,0.4715117369769623
Near eye,1.1123424242218418
Near eye,2.12333358923018
Near eye,1.877348305763564
Near eye,2.053504841945801
Near eye,2.6006126483427643
Near eye,2.9340126282816095
Near eye,2.248637150176037
Near eye,2.4222993194369775
Near eye,2.329897544659049
Near eye,2.2991657722316234
Near eye,2.7499998775726286
Near eye,2.7739008526148865
Near eye,3.145560842224411
Near eye,2.9699758418661797
Near eye,2.8889076389214883
Near eye,3.1691924334801334
Near eye,2.651481972484046
Near eye,3.846862368625734
Near eye,3.269116240747984
Near eye,3.1829525425247973
Near eye,2.101902233205027
Near eye,2.571213904400662
Near eye,1.804140947401544
Near eye,2.13989010097668
Near eye,2.442843183991502
Near eye,2.1167049439460848
Near eye,2.476742932086412
Near eye,1.3600493107678888
Near eye,0.4567707810445486
Near eye,-0.9104873824706454
Near eye,-0.9836632037244739
Near eye,1.2502261259852339
Near eye,1.114349617317324
Near eye,2.096539063653695
Near eye,2.0464062759647783
Near eye,2.0964646811722214
Near eye,2.0890209111211746
Near eye,2.100276131337396
Near eye,2.65019091835693
Near eye,3.3642296319722043
Near eye,3.0116611881778548
Near eye,2.1732332253813698
Near eye,2.040933801517319
Near eye,1.905422568394117
Near eye,2.0023112824501172
Near eye,3.048460794346876
Near eye,2.8769796258444313
Near eye,2.679294064432297
Near eye,3.809913866213925
Near eye,3.581201485974729
Near eye,2.5733533682170746
Near eye,2.362100393153119
Near eye,2.143088391484881
Near eye,1.6606752613073783
Near eye,1.5932552910942916
Near eye,1.6146007920692227
Near eye,1.4779327875535062
Near eye,1.274747801401399
Near eye,0.5840735369127672
Near eye,-0.9073573186016147
Near eye,-0.9975939302341216
Near eye,0.30134353957923254
Near eye,0.8548489921755048
Near eye,0.43993765247720135
Near eye,0.2551786659112591
Near eye,0.37866029624646635
Near eye,0.6323616716330942
Near eye,1.1479630116381485
Near eye,1.598643407596274
Near eye,1.9632267636326568
Near eye,2.210053081139863
Near eye,1.8861571993519965
Near eye,1.8176079669632068
Near eye,2.426479090211414
Near eye,2.301472750269041
Near eye,2.375195644544805
Near eye,2.1839862734127005
Near eye,2.1738444978872282
Near eye,1.9640919367876546
Near eye,1.956063260400873
Near eye,2.110686209462384
Near eye,2.1769201308916677
Near eye,2.027419605782324
Near eye,2.085586668251908
Near eye,2.1373020548145427
Near eye,2.272700829403657
Near eye,2.1310334374236874
Near eye,1.9043199510634492
Near eye,1.8893636512074927
Near eye,1.8843969364121977
Near eye,1.8099504412584724
Near eye,1.779748764211823
Near eye,1.549298961406927
Near eye,1.1505330114624126
Near eye,0.31028017629626164
Near eye,-0.9774341721012586
Near eye,0.16317794572627753
Near eye,-0.8719958546956558
Near eye,0.48639898998537257
Near eye,1.1585032128766009
Near eye,1.5322241000794776
Near eye,1.7159393083174401
Near eye,2.1690655969037986
Near eye,2.893281813245013
Near eye,3.0523199012620776
Near eye,2.977175794914966
Near eye,3.2953691485100065
Near eye,2.872637842589141
Near eye,2.9817375121756555
Near eye,2.8658632435994664
Near eye,3.1401773428727187
Near eye,3.176765885791151
Near eye,3.021094640131942
Near eye,2.748597957404657
Near eye,2.834996449153003
Near eye,2.973231204414711
Near eye,2.412574776215884
Near eye,2.3180354946805695
Near eye,2.4462037762873847
Near eye,2.968304368556304
Near eye,3.1528635563970853
Near eye,3.011391200819666
Near eye,3.3431614275400796
Near eye,2.9570203829669315
Near eye,2.353431381638566
Near eye,2.430703689221836
Near eye,2.243259275709736
Near eye,2.090324687463434
Near eye,1.5515048912779659
Near eye,1.3750892544881586
Near eye,1.061140301532131
Near eye,0.39972178151338994
Near eye,-0.9224302381089544
Near eye,0.04305648297018912
Near eye,1.2230832849187487
Near eye,1.8653826842100942
Near eye,3.1261015040486706
Near eye,2.3509028437680692
Near eye,1.9874470269123012
Near eye,2.2201400630296177
Near eye,2.258831828395855
Near eye,2.1603246095020943
Near eye,2.435318514642171
Near eye,2.2908825750596287
Near eye,2.1654941047198784
Near eye,2.232041250318282
Near eye,2.1323929395586427
Near eye,2.2454616681192645
Near eye,2.4535928307034025
Near eye,2.4725173021796234
Near eye,3.1312851352862596
Near eye,3.2077847902540872
Near eye,3.5155548172999134
Near eye,3.893885842115064
Near eye,4.141068100767673
Near eye,3.0014746497428435
Near eye,2.5278623072189625
Near eye,3.044357829902385
Near eye,3.2952867521204188
Near eye,2.5063676870448797
Near eye,2.4548987836753016
Near eye,2.3490252762704293
Near eye,1.976117814252904
Near eye,2.023732456741596
Near eye,1.4265455987301827
Near eye,1.4145304759391957
Near eye,1.285508551277239
Near eye,1.1022011354037984
Near eye,0.4337787205636747
Near eye,0.1498859560232394
Near eye,0.8018151685814371
Near eye,1.6380719563409085
Near eye,3.096453880163086
Near eye,2.8339646918340664
Near eye,2.0350221596432343
Near eye,2.0987765507831075
Near eye,2.205873220494505
Near eye,2.331597786345072
Near eye,2.066196881174398
Near eye,2.1442556773889496
Near eye,2.17978103737021
Near eye,2.159445870582022
Near eye,2.137521494217208
Near eye,2.28425284348618
Near eye,2.231880723839938
Near eye,2.394648644740859
Near eye,2.2784408471339384
Near eye,2.334368403005809
Near eye,3.8865405596417
Near eye,4.508319626742746
Near eye,3.3539416286401105
Near eye,3.143494897121233
Near eye,2.4592615262185666
Near eye,2.0921347979944565
Near eye,2.721620117499187
Near eye,2.750588055340758
Near eye,2.6154450675656475
Near eye,3.1031696937759232
Near eye,2.2523306739732107
Near eye,1.7402692403252147
Near eye,0.7458335362214314
Near eye,-0.9997587922837727
Near eye,0.20101759577938508
Near eye,0.9421955174758786
Near eye,1.3092645533458083
Near eye,1.7045046552406755
Near eye,1.9748252622199791
Near eye,1.9816198056567644
Near eye,2.5067204726041843
Near eye,2.4156382928806788
Near eye,2.0154196041819827
Near eye,2.294321682232012
Near eye,1.9480014083187631
Near eye,2.0285540829916027
Near eye,3.2727088130019104
Near eye,3.313539818384812
Near eye,3.221611067601017
Near eye,3.221223407763088
Near eye,3.47546598372253
Near eye,3.2508696789910716
Near eye,2.8244452336086043
Near eye,3.0620597231487885
Near eye,3.736330091315139
Near eye,3.964415813903135
Near eye,3.7487460813990436
Near eye,3.552054816954008
Near eye,3.3246499521154
Near eye,1.937701456030365
Near eye,2.2452015039135693
Near eye,2.6845283485854075
Near eye,2.5301599821424707
Near eye,2.0233535316847617
Near eye,0.5167997040816243
Near eye,-0.2301715440564927
Near eye,-0.057523437480693586
Near eye,0.21890003585108703
Near eye,0.48270688158749697
Near eye,0.3261992688590917
Near eye,0.30001545778451016
Near eye,0.5759187539230841
Near eye,1.111605988844473
Near eye,2.2652909357107123
Near eye,3.4809146725761653
Near eye,2.7491640489407105
Near eye,4.09844384476776
Near eye,3.1670807554513956
Near eye,1.0497519454809414
Near eye,1.339028314358724
Near eye,2.8505618659149476
Near eye,2.502617821702285
Near eye,2.780701501176938
Near eye,2.881609323374306
Near eye,3.011901359553797
Near eye,2.370230602503986
Near eye,3.114825650838816
Near eye,3.292986088989285
Near eye,2.2675622873514123
Near eye,2.862148513456657
Near eye,2.3168063090524407
Near eye,1.1595688641079143
Near eye,0.7376519705972671
Near eye,0.5018501054485771
Near eye,-0.4107953293576246
Near eye,0.6225536325825022
Near eye,1.2029013451660444
Near eye,1.7010112094895071
Near eye,2.2046457938902155
Near eye,2.4385237144195004
Near eye,2.5189778168623453
Near eye,2.591078464635032
Near eye,2.5505238310297105
Near eye,1.6471264041098685
Near eye,2.240726285646174
Near eye,3.2790433006347235
Near eye,2.831673760975393
Near eye,1.8222839775062338
Near eye,2.1348566444038357
Near eye,2.3603845881699197
Near eye,2.8751927864473434
Near eye,2.412499280327669
Near eye,3.2125974003885416
Near eye,3.208081475135769
Near eye,3.3476688388408213
Near eye,3.117239891971981
Near eye,3.340252760572394
Near eye,2.9643852792060823
Near eye,3.1202443931167876
Near eye,3.0425792091992854
Near eye,2.422544245108928
Near eye,2.443904695126468
Near eye,2.409059807758204
Near eye,2.897930655357995
Near eye,2.3113041511653414
Near eye,2.0269248472507218
Near eye,1.5013582790094284
Near eye,-0.14948990728886452
Near eye,-0.9992767783809041
Near eye,0.15340831670716168
Near eye,0.8749904837087406
Near eye,1.3414740940266576
Near eye,2.1590393765951568
Near eye,2.2870071599642205
Near eye,2.0168917993383135
Near eye,2.02550066228239
Near eye,2.056554862016974
Near eye,2.128484891257308
Near eye,2.0806946156327086
Near eye,2.0486126908306383
Near eye,2.192858960285032
Near eye,2.2086845040203174
Near eye,2.184005543147094
Near eye,2.206681686711459
Near eye,2.5085747545824186
Near eye,2.3971544803058116
Near eye,2.1225837346592096
