figure_id,viewport,final_size_status,original_png_status,visual_status,reason
fig-h01-model-support,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-site-contrasts-near-eye,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-site-contrasts-chest,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-r2-intervals,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-paired-placement,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-diagnostic-assessment,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-diagnostic-mean-mel-edi,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-diagnostic-pre-sleep,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-diagnostic-wake-250,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
fig-h01-diagnostic-sleep-below-1,not_started,NOT_RUN,NOT_RUN,NOT_RUN,Mandatory stop after static semantic and link failures; secure-loopback QA was not started
