"path","bytes","sha256","actual_sha256"
"candidate_production_review.md",6426,"9460ad9a316331a8500e261565da3ef405b1510bf2f4d81110a7152422a39161","9460ad9a316331a8500e261565da3ef405b1510bf2f4d81110a7152422a39161"
"deliverables/manuscript_assembled_round2.docx",14170418,"d61ad30d980c75b348d578e59d9768d6f7b43c3a25d72456a087a6842fbf60fe","d61ad30d980c75b348d578e59d9768d6f7b43c3a25d72456a087a6842fbf60fe"
"deliverables/Nature_Health_manuscript_round2.docx",14167130,"3f33431ed4e85b042f8a98e232b25b9617d8dae16bc8eff8df9595c05a80d611","3f33431ed4e85b042f8a98e232b25b9617d8dae16bc8eff8df9595c05a80d611"
"editable_tables/editable_manuscript_tables.zip",3729125,"b0d0a2e4a919c3e4a84085edbd30140e4bc282add97ad47e0221e4df5bfdf1b9","b0d0a2e4a919c3e4a84085edbd30140e4bc282add97ad47e0221e4df5bfdf1b9"
"editable_tables/export_provenance.json",25032,"5346a396b7b0f867278bf9e897563d730333e8d2d76bae9adebbd14a8c11d654","5346a396b7b0f867278bf9e897563d730333e8d2d76bae9adebbd14a8c11d654"
"editable_tables/README.md",1118,"c6cc330cfe3922667ec82390b32f73b58f05de75854eed0b9b4149ce7b9282fb","c6cc330cfe3922667ec82390b32f73b58f05de75854eed0b9b4149ce7b9282fb"
"editable_tables/round2/editable_manuscript_tables.zip",3731751,"282b6e84f5fb7dc984fc54bfb3b4df4137a4710cbfdaf8f1a2dec2185f7b5191","282b6e84f5fb7dc984fc54bfb3b4df4137a4710cbfdaf8f1a2dec2185f7b5191"
"editable_tables/round2/export_provenance.json",49557,"429b2b5a80c5168a5cd792831cfbbf35b94be1cc7ead203db51e6324a74b4a5c","429b2b5a80c5168a5cd792831cfbbf35b94be1cc7ead203db51e6324a74b4a5c"
"editable_tables/round2/README.md",1118,"c6cc330cfe3922667ec82390b32f73b58f05de75854eed0b9b4149ce7b9282fb","c6cc330cfe3922667ec82390b32f73b58f05de75854eed0b9b4149ce7b9282fb"
"editable_tables/round2/Table_1.docx",60255,"5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049"
"editable_tables/round2/Table_2.docx",57761,"75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f","75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f"
"editable_tables/round2/Table_3.docx",1382422,"54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3","54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3"
"editable_tables/round2/table_manifest.json",23289,"8970389f6915fcf2350c290e17b82df68f96f0c384098d24c96a5eac43f5cab4","8970389f6915fcf2350c290e17b82df68f96f0c384098d24c96a5eac43f5cab4"
"editable_tables/round2/Table_S1.docx",56935,"9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f","9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f"
"editable_tables/round2/Table_S10.docx",57964,"fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726","fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726"
"editable_tables/round2/Table_S11a.docx",57471,"241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165"
"editable_tables/round2/Table_S11b.docx",57155,"c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5"
"editable_tables/round2/Table_S12.docx",57088,"c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3"
"editable_tables/round2/Table_S13.docx",57086,"504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f"
"editable_tables/round2/Table_S14.docx",57219,"65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c"
"editable_tables/round2/Table_S15.docx",56739,"9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b"
"editable_tables/round2/Table_S2.docx",1386939,"0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334","0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334"
"editable_tables/round2/Table_S3.docx",59127,"29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d","29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d"
"editable_tables/round2/Table_S4.docx",57161,"449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e","449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e"
"editable_tables/round2/Table_S5.docx",57179,"2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0","2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0"
"editable_tables/round2/Table_S6.docx",57155,"2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce","2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce"
"editable_tables/round2/Table_S7.docx",58866,"9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a","9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a"
"editable_tables/round2/Table_S8.docx",57363,"1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372","1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372"
"editable_tables/round2/Table_S9.docx",56653,"1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3","1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3"
"editable_tables/Table_1.docx",60255,"5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049"
"editable_tables/Table_2.docx",57761,"75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f","75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f"
"editable_tables/Table_3.docx",1382422,"54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3","54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3"
"editable_tables/table_manifest.json",18329,"c986e6777c88b78c41e2fbf012608ff1e3cae30ad17607ba9978ce90041ee845","c986e6777c88b78c41e2fbf012608ff1e3cae30ad17607ba9978ce90041ee845"
"editable_tables/Table_S1.docx",56935,"9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f","9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f"
"editable_tables/Table_S10.docx",57964,"fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726","fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726"
"editable_tables/Table_S11a.docx",57471,"241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165"
"editable_tables/Table_S11b.docx",57155,"c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5"
"editable_tables/Table_S12.docx",57088,"c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3"
"editable_tables/Table_S13.docx",57086,"504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f"
"editable_tables/Table_S14.docx",57219,"65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c"
"editable_tables/Table_S15.docx",56739,"9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b"
"editable_tables/Table_S2.docx",1386781,"033b54e3f20396bd601c03167648f449be159063526a9075be497d01aa80516f","033b54e3f20396bd601c03167648f449be159063526a9075be497d01aa80516f"
"editable_tables/Table_S3.docx",59127,"29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d","29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d"
"editable_tables/Table_S4.docx",57161,"449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e","449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e"
"editable_tables/Table_S5.docx",57179,"2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0","2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0"
"editable_tables/Table_S6.docx",57155,"2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce","2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce"
"editable_tables/Table_S7.docx",58866,"9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a","9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a"
"editable_tables/Table_S8.docx",57363,"1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372","1c00fca20c863747c2ca6f3905277475a38be90f5c908233df038f9d20034372"
"editable_tables/Table_S9.docx",56653,"1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3","1c6ce0a02661d80199f5e0fd9795827dfe4ad249f5918e0b53391ab1bb5027e3"
"evidence/17_native_prior_visual_reuse.json",16582,"b2261b1cea8b7e1d418704ed4f64882a102a7d75600f4a2ab8e128174839fc17","b2261b1cea8b7e1d418704ed4f64882a102a7d75600f4a2ab8e128174839fc17"
"evidence/accepted_owner_preflight.csv",53949,"fd4ba25c794ed59b76c12498f556d91aeb7615054208a7fa3cceebe81b2ac1b8","fd4ba25c794ed59b76c12498f556d91aeb7615054208a7fa3cceebe81b2ac1b8"
"evidence/artifact.md",2701,"705f42198c6496693947db7370c74ea7ac09042b325210937211860f0c6b0603","705f42198c6496693947db7370c74ea7ac09042b325210937211860f0c6b0603"
"evidence/assembly_round1_command.json",5154,"ad550154e05d47a5342c4e701d4389a733a44855a2d2b5412b90bfaaadb5ddcc","ad550154e05d47a5342c4e701d4389a733a44855a2d2b5412b90bfaaadb5ddcc"
"evidence/assembly_round1.log",79,"5a9899a5de1071e3033833b66e30c19a5d5d3b331795b33777d8d38705a8b5ef","5a9899a5de1071e3033833b66e30c19a5d5d3b331795b33777d8d38705a8b5ef"
"evidence/assembly_round2_command.json",6462,"a935393b14a0b00b2e58ff1f43b4db6eb3c31734bc2c672c66fa267a0393b534","a935393b14a0b00b2e58ff1f43b4db6eb3c31734bc2c672c66fa267a0393b534"
"evidence/assembly_round2.log",10488,"0609441a75bb8ba1d66d3efbb6d691fdc2a3a007b6db3e3cbc3c5fc8a72b1d55","0609441a75bb8ba1d66d3efbb6d691fdc2a3a007b6db3e3cbc3c5fc8a72b1d55"
"evidence/complete_candidate_checks_round2_adjudicated.csv",3838,"d98eabd9af74d4e2cca93ed660fa9a6d7f795dd4538633f282e4836c99e934f6","d98eabd9af74d4e2cca93ed660fa9a6d7f795dd4538633f282e4836c99e934f6"
"evidence/complete_candidate_checks_round2_final.csv",3837,"48b0f2cd7a6462c0df23132c3cfdb2627ae6b49cd03bcee1a58c7579f3e2b8fb","48b0f2cd7a6462c0df23132c3cfdb2627ae6b49cd03bcee1a58c7579f3e2b8fb"
"evidence/complete_candidate_checks_round2.csv",3608,"36c16e42a268a2c170a2daa44f1c50460a4063618ecd5157bf1281d38267f634","36c16e42a268a2c170a2daa44f1c50460a4063618ecd5157bf1281d38267f634"
"evidence/complete_candidate_R_session_round2.txt",687,"c79618683c13dac3ce7cebba50e389a8efd24103f150ae9eefaec9fd6a6b25ba","c79618683c13dac3ce7cebba50e389a8efd24103f150ae9eefaec9fd6a6b25ba"
"evidence/complete_candidate_result_round2_adjudicated.json",347,"de070b223764e296323c2fcf8b4f28a96a1600dfdb8bfbcd64e33ee5a4ada400","de070b223764e296323c2fcf8b4f28a96a1600dfdb8bfbcd64e33ee5a4ada400"
"evidence/complete_candidate_result_round2_final.json",499,"fe6629f7fdb1c037a4df99deeb4cc942f26e7b29a2b70ab31416cffe698efb52","fe6629f7fdb1c037a4df99deeb4cc942f26e7b29a2b70ab31416cffe698efb52"
"evidence/complete_candidate_result_round2.json",160,"b8c507cb9752cd10116b9e57b012daa3d001ff8f49103ed7170b95a2f1a5bedd","b8c507cb9752cd10116b9e57b012daa3d001ff8f49103ed7170b95a2f1a5bedd"
"evidence/converter_command_accounting.csv",1993,"b798c44aff974a600c6c8ed5a266878aba819f347bb5b9948937c762b61a03f9","b798c44aff974a600c6c8ed5a266878aba819f347bb5b9948937c762b61a03f9"
"evidence/dispatch_post_production_preservation.csv",13952,"9709b151e99cc83663eef334bbb3c2f69fa089aaf30aa4e538a767c397054264","9709b151e99cc83663eef334bbb3c2f69fa089aaf30aa4e538a767c397054264"
"evidence/dispatch_preflight.csv",10939,"5529c023badf06b33510e82705fb662793762ae74c9157a7ed17f80705945d05","5529c023badf06b33510e82705fb662793762ae74c9157a7ed17f80705945d05"
"evidence/docx_round1_command.json",21139,"6f0f73ff646f4842a33025ec37dd3cca8f94585e79ee95a658d78f35ca4d9388","6f0f73ff646f4842a33025ec37dd3cca8f94585e79ee95a658d78f35ca4d9388"
"evidence/docx_round1.log",6318,"385c9fb6e8132e8c2be9378670882c07d55d06014e007e64b547a99435437510","385c9fb6e8132e8c2be9378670882c07d55d06014e007e64b547a99435437510"
"evidence/embed_accepted_svg_figures.py.diff",2219,"1b92806f16c50c496c9a36268fee745b62c51cd72220246cef152e3c9c75a3f8","1b92806f16c50c496c9a36268fee745b62c51cd72220246cef152e3c9c75a3f8"
"evidence/embedding_round2_command.json",6211,"cb5db9c900c97e7a3f29e7d355bf52e0a28ab086b55785e41e06b331b81e662f","cb5db9c900c97e7a3f29e7d355bf52e0a28ab086b55785e41e06b331b81e662f"
"evidence/embedding_round2.log",497,"78332e6f6490776bac8385ead7d35279271e66ac51373f159dd67c5293440ec8","78332e6f6490776bac8385ead7d35279271e66ac51373f159dd67c5293440ec8"
"evidence/environment_recovery_009a/009_members.csv",10681,"112a461a1ad4bc666455d118dfcd54fbde03b9009501ed5274b0e0f59842eb14","112a461a1ad4bc666455d118dfcd54fbde03b9009501ed5274b0e0f59842eb14"
"evidence/environment_recovery_009a/009a_members.csv",28661,"aa2870f875b6b034c366db25887de8c1422e2d99d0896683a3006cb25aaaef6c","aa2870f875b6b034c366db25887de8c1422e2d99d0896683a3006cb25aaaef6c"
"evidence/environment_recovery_009a/candidate_before.csv",16559,"50e53ba15585751d56f14001fc87ed33def4b82da4c324c7f4c9f7a522a1aa9a","50e53ba15585751d56f14001fc87ed33def4b82da4c324c7f4c9f7a522a1aa9a"
"evidence/environment_recovery_009a/execution_result.json",6852,"1af488dd0fc90859a4d12e6eadc259d01d01a51790701ab32c599f12c150c579","1af488dd0fc90859a4d12e6eadc259d01d01a51790701ab32c599f12c150c579"
"evidence/environment_recovery_009a/generated_preimages/.gitignore",28,"a2c42d7579873fcc1885712af8e33d47a2d84452ca1214383e92b03ed98321c4","a2c42d7579873fcc1885712af8e33d47a2d84452ca1214383e92b03ed98321c4"
"evidence/environment_recovery_009a/generated_preimages/.quarto/project-cache/8e18d2883d6c67c467bb9551452cc47b",28027,"d41c53d63b5278e3ed8c347b782e2f6ed37d28ea1a3621adc91b4c313b8dfa61","d41c53d63b5278e3ed8c347b782e2f6ed37d28ea1a3621adc91b4c313b8dfa61"
