run_id,sample_scenario,metric_order,metric_id,.model_row_id,site,Id,local_date,value,response_value,VLSQ8,VLSQ8_c,photoperiod_hours,metric_support_valid_minutes,metric_support_expected_minutes
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-04|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-04,5.762199793532738,0.7680606158339335,18,-3.5978260869565233,12.179657288326158,1381,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-05|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-05,2.5784191204394085,0.42787853662368236,18,-3.5978260869565233,12.261009983155462,1406,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-06|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-06,4.787845377122111,0.689117458911098,18,-3.5978260869565233,12.34262978831927,1399,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-07|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-07,8.107255157335121,0.9141979355190292,18,-3.5978260869565233,12.424510966539383,1320,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-08|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-08,3.894096838352429,0.6014185902923844,18,-3.5978260869565233,12.506648212075234,1261,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S001|2025-03-09|daily_geometric_mean_medi,RISE,RISE_S001,2025-03-09,9.431586729719937,0.9791652039542049,18,-3.5978260869565233,12.58903662721316,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-18|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-18,8.846725445637675,0.9516641100521324,33,11.402173913043477,13.341199753284455,1395,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-19|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-19,7.355474024416677,0.8724752614233193,33,11.402173913043477,13.42590415040652,1363,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-20|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-20,13.31530508961725,1.1276005538048723,33,11.402173913043477,13.510826363431082,1337,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-21|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-21,8.809682576010342,0.9498622317649577,33,11.402173913043477,13.595964657399389,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-22|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-22,7.543934745801183,0.8833169709445359,33,11.402173913043477,13.68131742046939,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S002|2025-03-23|daily_geometric_mean_medi,RISE,RISE_S002,2025-03-23,8.917253495608714,0.9550742788573069,33,11.402173913043477,13.766883142524295,1405,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-18|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-18,4.4346810939017285,0.6565467502652081,21,-0.5978260869565233,13.341199753284455,1422,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-19|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-19,4.694748221516455,0.680765806735678,21,-0.5978260869565233,13.42590415040652,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-20|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-20,3.4152502961626325,0.5459562535015672,21,-0.5978260869565233,13.510826363431082,1342,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-21|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-21,4.803020461193346,0.6904637056395744,21,-0.5978260869565233,13.595964657399389,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-22|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-22,1.8107980755678827,0.2812147952182504,21,-0.5978260869565233,13.68131742046939,1329,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S003|2025-03-23|daily_geometric_mean_medi,RISE,RISE_S003,2025-03-23,0.7614253147186048,-0.06478236976745361,21,-0.5978260869565233,13.766883142524295,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-25|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-25,4.446046806669048,0.6576339029625187,25,3.4021739130434767,13.938647803200615,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-26|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-26,14.318596182189106,1.1589229788295163,25,3.4021739130434767,14.024844036764568,1390,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-27|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-27,4.853375138833011,0.6949012200792964,25,3.4021739130434767,14.111247775289748,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-28|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-28,5.5051707437907735,0.7485888465396844,25,3.4021739130434767,14.19785769297017,1434,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-29|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-29,16.73763938520295,1.226281203918804,25,3.4021739130434767,14.284672434462442,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S004|2025-03-30|daily_geometric_mean_medi,RISE,RISE_S004,2025-03-30,5.8312770712552275,0.7731482119622944,25,3.4021739130434767,14.371690592434671,1320,1380
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-01|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-01,9.048857160180308,0.9613668470690875,17,-4.597826086956523,14.54633112874296,1398,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-02|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-02,7.1185275547157065,0.8584486186114778,17,-4.597826086956523,14.633950222267044,1425,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-03|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-03,11.637081932099692,1.0695601362376828,17,-4.597826086956523,14.721766114168696,1424,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-04|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-04,7.268101393012435,0.867355593589827,17,-4.597826086956523,14.809776781466272,1437,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-05|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-05,4.516004698898861,0.6642662422414375,17,-4.597826086956523,14.897980003555615,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S005|2025-04-06|daily_geometric_mean_medi,RISE,RISE_S005,2025-04-06,3.743145815741859,0.5846868626768599,17,-4.597826086956523,14.986373335785336,1331,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-15|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-15,9.600445920149534,0.9867916988238785,15,-6.597826086956523,15.78991743306319,1411,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-16|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-16,7.593313385078255,0.8861134236684938,15,-6.597826086956523,15.880007472435633,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-17|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-17,11.465554734173452,1.063166468253428,15,-6.597826086956523,15.970237473911709,1408,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-18|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-18,7.953530367469087,0.9059863006174028,15,-6.597826086956523,16.060599889622793,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-19|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-19,4.352872858689884,0.6486402950508973,15,-6.597826086956523,16.15108650598261,1278,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S006|2025-04-20|daily_geometric_mean_medi,RISE,RISE_S006,2025-04-20,4.978378233408457,0.7057250436359436,15,-6.597826086956523,16.241688398917518,1440,1440
main__glasses__all_available,all_available,1,daily_geometric_mean_medi,main|glasses|RISE|RISE_S007|2025-04-15|daily_geometric_mean_medi,RISE,RISE_S007,2025-04-15,13.013125350789783,1.1177062127304092,13,-8.597826086956523,15.78991743306319,1440,1440
