path,origin,sha256,bytes
_build/nathealth/LICENSE.md,existing_site,7e7170e3cebf88a9f60c7b8421418323c09304da1af4d5e90f4da1dc1c8a2661,18650
_build/nathealth/ZaunerEtAl2026_NatHealth_phase3_brown.docx,existing_site,74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8,28793619
_build/nathealth/artifacts/02_aligned/source_audit.csv,existing_site,6eba1b000d7245d6bee2b2e494070d655d1eebe85e4edd877726e2deae8a0ca8,15677
_build/nathealth/artifacts/02_aligned/state_interval_audit.csv,existing_site,3c9e05c6320bc8b47bfa2f2163bc44d6809db394c28fac67b1b14e7749812800,3022
_build/nathealth/artifacts/02_aligned/stream_epoch_audit.csv,existing_site,fd0f532edfc0979b6aaed82589aa5b59c7ed494f83c655f1d662fcaefeb5156f,63051
_build/nathealth/artifacts/03_coverage/coverage_settings.csv,existing_site,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,1560
_build/nathealth/artifacts/03_coverage/light_chest_coverage.rds,existing_site,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,21201236
_build/nathealth/artifacts/03_coverage/light_glasses_coverage.rds,existing_site,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,19922480
_build/nathealth/artifacts/04_reference_profiles/reference_profiles.csv,existing_site,f0b98823ab13e0aa4d5e51ed04b49b4c1cc2e77ebf9078678619f8f22986b5a7,2972065
_build/nathealth/artifacts/06_model_data/H06/H06_category_cells.csv,existing_site,2285e77afc2b24709de5936e29517b0f85a1945c81a6d7af4763eb9a56bfb36c,17784
_build/nathealth/artifacts/06_model_data/H06/employment_eligibility_sensitivity/H06_employment_eligibility_sample_flow.csv,existing_site,577fa01840e2b1b350149fbb0e2a70ed7a8459dc8968adb97a3417f7f1650671,763
_build/nathealth/artifacts/06_model_data/H08/H08_model_frame_by_site.csv,existing_site,35bd76c2b985da32630566725329008c7740160a63228241e0d5840f7c43198d,93464
_build/nathealth/artifacts/06_model_data/H08/H08_model_frame_index.csv,existing_site,3a95b69384db3be721e76de59eb5d84d6f911fbbe902c2b8cdf09afc00f6d7c5,45369
_build/nathealth/artifacts/06_model_data/H09/H09_model_frame_index.csv,existing_site,5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb,39838
_build/nathealth/artifacts/06_model_data/H10/H10_input_audit.csv,existing_site,9c8aebbc232d8706a23b71f87e31b649078055e139f9f011bc8c0c3d4d557f3b,8083
_build/nathealth/artifacts/08_diagnostics/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostics.png,existing_site,9884f802d3a684860108c890a238a2c6da94115cec6e28af3792454903592076,165969
_build/nathealth/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_above_250_wake_diagnostics.png,existing_site,57561680d936790688ed092d18bd4d5b3ffecd9593caf18dd9f7737afb2829d5,180891
_build/nathealth/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostics.png,existing_site,bad792b679f53f26209b969a23286312ccc3a18bc1e95aff06f1b591d25b736a,166089
_build/nathealth/artifacts/08_diagnostics/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostics.png,existing_site,de8e2f79918a509addc890578c916278efbbf9b803622e8025ef7a1f109a446a,180767
_build/nathealth/artifacts/08_diagnostics/H03/H03_influence_refit_registry.csv,existing_site,90efd11d8043af93cf1de5bbfae5c375bf1c5f3500ffaeda1a2674ed76e46ea9,687
_build/nathealth/artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv,existing_site,5c752f7aa5a2b1d0d301aa0d991b9880bca9b3935bf6d156d30ae04d08957880,1059
_build/nathealth/artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_shapley_models.csv,existing_site,c4fcee2bf57342dddc65bbe96621be5c2076ddda1ac6cb64973a91908ec53fce,1455
_build/nathealth/artifacts/08_diagnostics/H03/H03_reader_latitude_leave_one_site_out.csv,existing_site,100b5bc929aeb03c07fd6355344bed48a04f12c9d3121d19488f72c914bed721,11230
_build/nathealth/artifacts/08_diagnostics/H03/H03_reader_latitude_model_diagnostics.csv,existing_site,4946711391fbc61a8f99aa6f1bcd2b4f611be54a7e5847af8684f731f1618034,1243
_build/nathealth/artifacts/08_diagnostics/H03/H03_reader_temporal_residual_acf.csv,existing_site,dcb3d4444d154a56553fbbe62fda550859ad524a23a1ac065767fd8cf2c37a7c,879
_build/nathealth/artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv,existing_site,b1dae2a0ba345c1ffc7eea5a3bf2c0df9753f6bbdbb79c175761ef5377ffe541,2026
_build/nathealth/artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv,existing_site,f68f4a0ef2ceed8455fc75854858094bf9a28b0981a53c1561bf73aae01dfe31,3516
_build/nathealth/artifacts/08_diagnostics/H04/H04_reader_primary_residual_acf.csv,existing_site,d04798ed062b7f4f5e12b84d95eb1a6cec56ec836e0816dd7dd36461f07ac1fc,501
_build/nathealth/artifacts/08_diagnostics/H04/H04_reader_temporal_residual_acf.csv,existing_site,833867397c67b4ac8ad694c75d97ce459409bc05f2cb13f10c1a9e4ded9d2ba8,848
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_gap_influence_refits.csv,existing_site,63b86698a31437e8f90bb2aec45dc949d40670eebf7966a6c65fa40a9e0cd9e5,21320
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_influence_refits.csv,existing_site,c5e4d72bc0aaf0dfb481aececede40af7a6bc86ed421895967a26340eab83ded,19294
_build/nathealth/artifacts/08_diagnostics/H05/H05_mder_metric010_upper_tail_summary.csv,existing_site,91eca42774e479b8983ff91b54501c0b8b4d73b74b381ccca23ea82fe1c1aadf,2878
_build/nathealth/artifacts/08_diagnostics/H08/H08_model_diagnostics.csv,existing_site,d6bc40b41094209c08d6bae6cb4cce38ebd45f85f95ee570ff33de9a123e4a68,79980
_build/nathealth/artifacts/08_diagnostics/H08/H08_participant_influence_screen.csv,existing_site,f5845bb55bb40716b948937ce33785a51790edbd66f775ab09ff5518bfe2f4f9,29833
_build/nathealth/artifacts/08_diagnostics/H09/H09_diagnostic_assessment_registry.csv,existing_site,ff46eb58ab51141a5f13d5650444cc4f23ac63277340f2564b2cd4649d424ea4,127076
_build/nathealth/artifacts/08_diagnostics/H09/H09_diagnostic_author_adjudication.csv,existing_site,d3810b038ae450f4c32b8e62f9597b67635c50ddfd92d2b374670b9c804bddd7,21037
_build/nathealth/artifacts/08_diagnostics/H09/H09_leave_one_site_out_summary.csv,existing_site,6a45eec5b9313e7f4e191a6e949b3a19de351f4b48829bfe56fb7ed015d202df,10145
_build/nathealth/artifacts/08_diagnostics/H09/H09_participant_influence_summary.csv,existing_site,267674750eb7d3c41548915d4dac5ba65a6e6adc6d5ed59c27a6b01143b8649e,10757
_build/nathealth/artifacts/08_diagnostics/H10/H10_leave_one_site_out_summary.csv,existing_site,bcf7865bb5c73874c0da7c9f98fb0318e74ca283e6a8196d854a7f6b1c01486d,9590
_build/nathealth/artifacts/08_diagnostics/H10/H10_participant_deletion_influence.csv,existing_site,bc92d57150e869f732ae4e87dcd6032bcceea21b2927417ec553cae8fecaf6f0,26971
_build/nathealth/artifacts/08_diagnostics/H10/H10_primary_diagnostic_assessment.csv,existing_site,82667572d98ad0dd35772272b5975ec152ab9fe7dd1f2ee26b86e25c091d3c95,70559
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_paired_placement_main_effects.csv,existing_site,07756f76736ed7dd26610bfd06367b6112918f554da9f73c27068473d0fdb395,114571
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_preregistered_exclusion_effects.csv,existing_site,7f95584d14a4f05963b9a32ea39cd5a21295d60557fbd4f3b17cc87f2a55ffe1,63037
_build/nathealth/artifacts/08_diagnostics/H10/sensitivity/H10_primary_gap_common_sample_effects.csv,existing_site,8007b1dd38e389b5113cfd8474927926ca16c3f6b7021d90ef935634d69e4682,123379
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv,existing_site,6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e,2553
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv,existing_site,37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd,2178
_build/nathealth/artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,existing_site,7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e,2285
_build/nathealth/artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv,existing_site,dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852,534
_build/nathealth/artifacts/08_diagnostics/preanalysis_comparison/categorical_levels.csv,existing_site,809d109d3647ef4ac1798ef9eb59c06e2c7db41f5b9ce1dade4d0a8b583f0a22,21916
_build/nathealth/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_chest.png,existing_site,2a714e192bd5c266d03c6f74bdabae9424f5a3663940f0bc3ae5a9ae4e066cd5,650084
_build/nathealth/artifacts/08_figures/H07/H07_revised_smooth_derivative_pairs_near_eye.png,existing_site,f19763fe3c14c723ac38846bf735c0465ba2ee18765777a4f7304c677be71113,643848
_build/nathealth/artifacts/09_tables/H01/H01_exact_samples_by_site.csv,existing_site,c2aa3751e809e68ad2e52040043c0e6361b5eee839d64e273f038378e66567f9,201047
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv,existing_site,6362997efcfee92e6a0a8d7a4c101f192d0d31c32f5844ce89d8be71be283ced,12737
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv,existing_site,7bf6d03454d9b8a2ff9b640844d911519ecd0514bf2d121837e63adb2e228212,76475
_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv,existing_site,5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5,2148
