path,sha256,bytes
audit/report_harmonization/owner_orders/31i_h01_report016_historical_reconciliation_transition_classification.md,199d6afa38761bd869581274389b4e3a5fd8eccddd285163e51540d5d9f4ef52,9082
audit/report_harmonization/owner_orders/31i_a_h01_dispatch_matrix_preflight_correction.md,77fe1921158f6fc587d68268ea32f072c00d97061d17b27a1f29ae25e1f5e3ab,1554
audit/report_harmonization/coordination_matrix.csv,84fd119862c3fb8b6322faf4cf1bc231776356aa32f395064404ee4d6481cea8,25386
audit/handoffs/H01_worker_handoff.md,00ae3a8e9aa6a9203f598d57f21ef462cbc676407f50c162fa0ab14c3457d9b0,92106
audit/report_harmonization/report017_h01_order31h_stopped_state_independent_acceptance.md,ae48ac36da18f054b61d4dd9a3c19a5154ae352cdbfeb066337ff236cb7d3985,5483
audit/report_harmonization/report017_h01_order31h_stopped_state_independent_manifest.csv,d46a834c95075ad93bcef4be16b9c8ab69eed028e3d4b99ecd03c1aa1dcd1b66,4423
tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R,1aa2e9419fcc25fbfc759ffa0a39aa0556abff5bdc3f2c6e4f1950213bdec2e5,13758
artifacts/12_manifests/H01_worker_artifacts.csv,9a369002e9ebfdc9d99ba08c1bb86b2588d6308b7e844b36fea6336f95e47328,393672
artifacts/12_manifests/H01_stage3_reporting_artifacts.csv,16e752b57eafa43b9cc09d70a698ba194cb3fe83dc62bf1bcc3e08c67f85eb6e,26497
artifacts/12_manifests/H01_reporting_artifacts.csv,d0ed8e0c62579597f11c3fa701af35b5016e4921bee0000d2fd700b719f25079,11054
audit/hypotheses/H01/report016/H01_REPORT016_reconciliation_manifest.csv,15f88d244450f380112f1ab7adfadade56f518ea43daf8ef4fb0454278cdd5bf,3556
notebooks/hypotheses/H01.qmd,31c477fae21e0506521d27147cd3f1ea33941dac4c0a6e3a6d485f5acbc129a6,90640
audit/hypotheses/H01/H01_analysis_preparation.qmd,962b28663d115c2da216e313f6eff22afb8ed2198d4441d7b0864d207ec231a8,54405
_build/nathealth/notebooks/hypotheses/H01.html,6e0bb1b3bc3b09ee92fd4650655521c6b8fdc01c125ff10c3df2fe733d3c62aa,1626484
scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R,35443e52e2b554afb5cc2a6a8a88ba1a2b847fdac5f8ae5974005a336debbdc7,68214
artifacts/10_figures/H01/stage3/H01_stage3_model_support.png,2244f043d4fb676200524440098be223e23106578513f4ac61567ba3f636da8b,238682
artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg,602dd62de063d3e12ac53ca7d22dd2563e64213255b9cdc7e138941450ce1966,54757
tests/hypotheses/H01/test_h01_stage3_model_support_display_refresh.R,121135a4ea1c86cc6e11fc476615ee207fb34fe01270912d3f74ef2c8b5ad9cb,6747
tests/hypotheses/H01/test_h01_reporting_inputs.R,ab648ac80bc1c8a149a11bb958fd683b38722487c53179b42b215a2b000e6fd5,21025
audit/hypotheses/H01/report017_model_support_fdr_refresh/H01_model_support_fdr_refresh_core_manifest.csv,0207fd8bf4b7a43f185886671ff897a62048d96925186ea9a8756bda1d5b9e12,5082
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
notebooks/preregistration_deviations.qmd,b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d,94061
