run_id,placement,total_fitted_predictor_variance,shapley_efficiency_error,scale,reference_distribution,uncertainty,group,component_variance,shapley,shapley_share,partial_unique,partial_unique_share
temporal_activity_long__near_eye,Near-eye,12.370447919546237,-1.0480505352461478e-13,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,global_time,4.520930050885088,6.490057598008537,0.5246420857367468,2.3802483012840554,0.1924140756070024
temporal_activity_long__near_eye,Near-eye,12.370447919546237,-1.0480505352461478e-13,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,activity_deviations,1.7297517543889107,3.802420527723635,0.3073793732008301,0.9039502651896681,0.07307336573976103
temporal_activity_long__near_eye,Near-eye,12.370447919546237,-1.0480505352461478e-13,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,site_deviations,0.6214210237233789,0.6975555806016912,0.05638887008282869,0.6186985037596785,0.05001423616861023
temporal_activity_long__near_eye,Near-eye,12.370447919546237,-1.0480505352461478e-13,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,participant_curves,0.8329103620979694,1.0379460260084916,0.0839052904760594,0.8176338328467924,0.06609573381371822
temporal_activity_long__near_eye,Near-eye,12.370447919546237,-1.0480505352461478e-13,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,participant_day_shifts,0.27801764053280886,0.34246818720377786,0.027684380503526666,0.2750949521071073,0.022238075282014377
temporal_activity_long__chest,Chest,13.329681617879084,9.947598300641403e-14,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,global_time,4.502370666329101,6.695276741459234,0.5022833202916767,2.219041813686449,0.16647372962832446
temporal_activity_long__chest,Chest,13.329681617879084,9.947598300641403e-14,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,activity_deviations,2.0457674204889296,4.346789766140475,0.3260985438924611,1.0034731302433868,0.07528110265570256
temporal_activity_long__chest,Chest,13.329681617879084,9.947598300641403e-14,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,site_deviations,0.8131784381105862,0.8715285459526207,0.065382547830973,0.8104896070238972,0.060803373273131185
temporal_activity_long__chest,Chest,13.329681617879084,9.947598300641403e-14,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,participant_curves,0.7413640874892672,0.9437362853109172,0.07079961190108885,0.7244367168915382,0.05434763842520081
temporal_activity_long__chest,Chest,13.329681617879084,9.947598300641403e-14,natural-log conditional-mean linear predictor,sites equally weighted; participants equally weighted within site; hours equally weighted within participant; 1/k within hour,point allocation; no simulation interval computed,participant_day_shifts,0.3772655362010273,0.4723502790159337,0.03543597608380765,0.3701976364579417,0.027772429009961956
