"path","sha256","bytes","role"
"audit/report_harmonization/report018_h06_order66a_post_render_stop_independent_acceptance.md","c8cffaf6f06c19293e1560856a1c4ccbd97879bb90da7d5e9f62d008f91eadc4",4458,"independent stopped-state acceptance"
"scripts/report_harmonization/check_h06_order66a_post_render_stop.R","fe06ee4e317d70d17e226accfa51972338e663a985447af7f8ff39e8509c8ae0",11453,"durable independent R checker"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/H06_order66a_post_render_verification_fail_closed.md","5518c7304ab65c1b750e3fe0a94f25cfc96895c034b325857517836f541589c9",6775,"owner fail-closed record"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/H06_order66a_fail_closed_manifest.csv","eee5e8cec499db98425811277ebd9bac8e11b31a2676b777a07919bd1781b471",6091,"owner 33-row stopped-state seal"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/post_render_verification.R","d6de04cd4d88f1b63bb686348aa1d1c3ba9478ab3b584946a3b8ca6626d93d1b",24196,"preserved failed verifier"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/post_render_verification.csv","bb11997721c8ef6afbd578159a9e9cb13c35a1fc39351b25b3066b0f77742416",2119,"preserved five-failure result"
"_build/nathealth/notebooks/hypotheses/H06.html","b701a6d6e10e37fbe143117b70c0ba78e2d65ade0b973f3e1cd3e43a6f658dc9",4898662,"successfully rendered result HTML"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/gt_html_semantic_post_render_summary.csv","8918f2582f4048f7a8a5e43cb88f3ecdeadc39ea62950689835bf340891ee25c",456,"semantic summary"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/H06_html_gt_semantic_ledger.csv","a88953e9101359d1d96ff1f1aea325ad2df17b2d8e39e506c9c49cba4809eeb8",88256,"424-row semantic ledger"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/classified_build_delta.csv","ae55302386919affdc6301cc398710346efa4b02295ff95e53e8a7cfa900cc7e",1182,"six-path build delta"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/protected_path_audit.csv","f835ce35a7dbcebf060e87ed87b4e65c8c723b9144e986c32376acff2700e824",5294,"preserved absolute-path verifier finding"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/table_display_contract.csv","a4d6f489d63493e618d122ea66bca626b984fb4b58d93cb1efd58b17e16c6bc1",715,"preserved caption-location finding"
"audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/table_header_resolution.csv","6de3a7f9b56f6d457033b0d6f70374bac61db53aaefd60c8d6ec5e0a7ec106c4",643,"preserved mutated-DOM finding"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e",65023,"accepted result source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0",63867,"held preparation source"
"tests/hypotheses/H06/employment_eligibility_sensitivity/test_h06_employment_eligibility_reader_integration.R","aa3031f939f0d4ac5f0621e60e18c32fbe5e9716a8fa577a94d2582a620892b0",6014,"focused reader-source test"
"artifacts/12_manifests/H06/employment_eligibility_sensitivity/H06_employment_eligibility_report_manifest.csv","aa820c8d2df6bf19db9141141220c722ca5b88862d172c1d0b947c9835fc1ed9",12053,"46-member sensitivity seal"
"artifacts/12_manifests/H06/employment_eligibility_sensitivity/report_finalization/H06_employment_eligibility_report_verification.csv","a0f049f8626cbd34372af7a2abcb2b994e4569ab30a4e19c4e7905af4add297f",2300,"31-check sensitivity verification"
"audit/handoffs/H06_worker_handoff.md","d7199fd0fb4056f4ec67a630814303b3eedeec7b00316b32cf798a2fda6611cf",18908,"accepted H06 handoff"
"_quarto-nathealth.yml","e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7",10042,"accepted navigation profile"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"frozen package lock"
