role,path,sha256,bytes
v0_compact_author_reference,docs/index.docx,9d86291fb0cac81d4c9749107cfb4b8c8207035ad7321a4451b53903f234b4dd,18961630
word_reference_document,assets/reference.docx,8c0cf634a4958aa05412de3f5f15aa92c40cbb5331a2319f761530472697e15f,60429
authors_block_filter,_extensions/kapsner/authors-block/authors-block.lua,d0b0874a22eb4556690773ca04094bf467190d60a3f2267918dc8048aec329d6,2926
isolated_raw_filter_evidence,audit/manuscript_nature_health/author_block_word_correction_2026_09_02/authorblock_test_raw_v2.docx,695730aa60d02dd4861b97d20ea68aca55c64b995e50e8a841b1b8b566495beb,9915887
historical_relocation_helper_not_accepted,audit/manuscript_nature_health/author_block_word_correction_2026_09_02/relocate_author_block.py,90f6e4b0f9d993950f4b317651463e901ba1ac4e541736aed8f51292adda4744,2321
accepted_main_source,manuscript/R0_NatHealth/ZaunerEtAl2026_NatHealth_phase3_brown.qmd,a527b6cb9ba689ab15370a05776280c632073ef27b79320a271feca96b27c69f,81434
accepted_si_source,manuscript/R0_NatHealth/supplementary_information_outline.qmd,fbfdde52cd24a60a5ff19eefb7901d3b7dcb268d97c2c922e0e87e7c944c652e,25590
accepted_html,manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.html,438f80545e09eb1844d15c3d4495d7d2d4dbc07bcf039f4c8e4430b18e79ee0c,30877834
protected_preimage_docx,manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.docx,6cd592391f720829ed278a35e81c854ee7fd54eca6a4a4e664faad7b37310f91,28792333
order71a_acceptance,audit/report_harmonization/report018_writer_order71a_independent_acceptance.md,40536b9bdea257b3c7e79d05d49b2f96dabb25cbbe741c507ece17faf6447cb6,2961
order71a_acceptance_manifest,audit/report_harmonization/report018_writer_order71a_independent_acceptance_manifest.csv,891131a789d39d86b167a9166b527b558cc1f270febc1ceec7eb90bec5b7b797,2719
