path,sha256,bytes,role
audit/report_harmonization/report018_h11_result_complete_preflight.md,0b276d0967adabb282189fa291263a9ff8a33192221cad1eff6f39e07c9856ee,6357,complete H11 read-only preflight
audit/report_harmonization/report018_h11_result_preflight/process_inventory_pre_dispatch.csv,f26e9faeee6ab7e4048a853032b8ef1501859f4eceae8cedee6a1580cc81c9af,586,pre-dispatch process classification
audit/report_harmonization/report018_h11_result_preflight/coordination_matrix_pre_dispatch.csv,8302b4906daa98c247025281d23bb1b896f456f0a6adf34b4068d17542a6c7fa,41341,pre-dispatch coordination snapshot
scripts/report_harmonization/check_report018_h10_order59a_and_h11_result_preflight.R,12afd7dcdba380cfb9d31b8e2e3fb1aaae47e9351f72dca7937bf313cbb8eb5b,31233,independent preflight checker
scripts/report_harmonization/seal_report018_h10_acceptance_and_h11_result_dispatch.R,8f131f7d1051baf867cadb3578ba0b3e9f295caef03f481342312bc764f787de,16617,non-circular sealer
audit/report_harmonization/report018_h11_result_preflight/h11_fixed_identities_preflight.csv,68b4992f4d47ca7f3f2f3d427b2832507f54c578fe4f569e1c8e0eddac619b41,1841,fixed identity audit
audit/report_harmonization/report018_h11_result_preflight/h11_held_preparation_manifest_transitions_preflight.csv,384d541b7881e30b7d7c0bcfc7031a2edfd7514fdf20c9d9a0db16e2d957a7fd,906,held preparation transition set
audit/report_harmonization/report018_h11_result_preflight/h11_scientific_assets_preflight.csv,69c13e1ce14fcf3269ec8dfc8bf82c17bae83ae3a5456b0df84a5fbfe6e126e5,29331,scientific asset inventory
audit/report_harmonization/report018_h11_result_preflight/h11_source_link_audit.csv,3b5f0ac962a1d7d8009e5898c1ce8464ef5a930de137f438bdded1c98f5e9dda,7261,source and link audit
audit/report_harmonization/report018_h11_result_preflight/h11_stage3_transitions_preflight.csv,b405765cb831d4e519e4c32a229ea8aefbce061ea1c25b271f61b2a825c5c59d,488,Stage 3 transition set
audit/report_harmonization/report018_h11_result_preflight/h11_transition_test_execution_preflight.csv,b1aef623af745ce424669a307fd2837b3b084b45d1dff2e8160e51bb809bd885,786,complete transition-aware test replay
audit/report_harmonization/report018_h11_result_preflight/report018_h10_h11_checks_preflight.csv,8d2ece8b1cebf0492a399a1e39711a6ea434b266e406ebb63066dd3e52508e94,1351,preflight domain checks
notebooks/hypotheses/H11.qmd,7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867,57462,held result source
audit/hypotheses/H11/H11_analysis_preparation.qmd,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,54527,held companion source
_build/nathealth/notebooks/hypotheses/H11.html,c5724711ad1aa94631df0b6186fee92398d414ae02690ade08f320b29d6b6db7,289711,stale result endpoint
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.html,fd6307a6a2e9365f95f18f1fd668165cf833847cab58bac9d3be1e8a9b6dde11,775131,held companion endpoint
tests/hypotheses/H11/test_h11_stage3_reader_report.R,088e0a1235d2561515613271e497ae55124a2bbe39f5fa9e2173583df131dea8,16736,historical Stage 3 test
tests/hypotheses/H11/test_h11_report016_hourly_disposition.R,3d945c2b813ffaa2291ddebbe01f1f45c5c4ae7fe10256c9a1c8b15c3b531e7b,8062,historical REPORT-016 test
tests/hypotheses/H11/test_h11_preparation_report.R,7c565618a4d3ec1c2240419b1daead2189616fce97931dde68e0a9450db8f41f,10562,held preparation test
scripts/hypotheses/H11/build_h11_preparation_report_manifest.R,317f31069e6019475023b3097b1d7f1b00435755e0a109e40535fab89b570bf8,10130,held helper
artifacts/12_manifests/H11/H11_stage3_artifact_manifest.csv,2f55cef62117af71beab6e320fac842489b24be149209ea60a1d54cbd172f645,14512,immutable Stage 3 manifest
artifacts/12_manifests/H11/H11_preparation_report_manifest.csv,00ce783a5958f6f958db1d2d6d78076760953ad1c51cc18c30abb697557c8e5c,72966,held preparation manifest
audit/handoffs/H11_worker_handoff.md,5f01ac88745d55d749854b41d22ce3bd0afe43f42dbbaded98da7a61e1b53289,15358,H11 handoff
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,normal profile
notebooks/sensitivity_battery.qmd,d2d1777062dbf58eca69cc58eadd6ad17a7ce80f4a8f335b6828f54ffcbfeb70,3623,held sensitivity source
_build/nathealth/notebooks/sensitivity_battery.html,b9af89c035391db6e39c55064b1de7309220702d626fa2fa274000b22b879780,37775,held sensitivity endpoint
audit/report_harmonization/report018_h10_order59a_companion_independent_acceptance.md,8c704b15b5ec86ea0c8e88ddc643bf6f8c10d9b097b9a0737a707f72458afef8,3160,controlling H10 closure
audit/report_harmonization/report018_h10_order59a_companion_independent_acceptance_manifest.csv,476de849fa42ec83f1a9b0e8a675e16e6a862553e99c26e5902c626956a947f5,3359,H10 closure seal
