"path","sha256","bytes","role"
"audit/report_harmonization/owner_orders/70a_nathealth_landing_page_legacy_dom_baseline_clarification.md","52096ce9f9b22507e5ab0df48dca132abfa13b562604c75801916a3a5ef47435",4183,"controlling baseline-aware gate clarification"
"audit/report_harmonization/owner_orders/70_nathealth_final_manuscript_landing_page_integration.md","b7836b8ec30bb39d52d657e785a9534bf5f9e2b8a646f236c745d02747e62e04",10984,"unchanged Order 70 authority"
"audit/report_harmonization/report018_navigation_order70_dispatch_manifest.csv","69fc086da4f5890f3b4d15245b83f8d76ac36489311d6600d20e137025351e0d",3505,"unchanged Order 70 dispatch seal"
"audit/report_harmonization/report018_navigation_order70_dispatch.md","6b1a0bd72333295dd4813b2b30e84c7494d970e38688233986fc7d4d10ef1af1",1427,"exactly-once Order 70 dispatch record"
"audit/report_harmonization/report018_navigation_order70_dispatch_receipt.md","1b9542efba0015cb41119e9d00efbb2d4de50064d8682b78e5cbf3d99e028994",933,"pre-candidate owner acknowledgement"
"audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_dom_audit.csv","3ebf810429b74ae7e547ead63f7ce7c6b453954947762cdc03902c8c0c47372c",5590,"accepted 37-route DOM baseline"
"audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/legacy_duplicate_id_multiset.csv","551b4e54b340963ac5b8cb55265874d94eab0f2fd2f24629e8f99576a99d5b8f",3265,"accepted complete legacy duplicate multiset"
"audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/legacy_duplicate_id_route_summary.csv","8f28de29231c6afb529363744887f0683a6b0e3404281c15ae56e99f6a2bfb97",2415,"accepted per-route duplicate summary"
"audit/report_harmonization/report018_navigation_order67a_duplicate_id_gate_clarification.md","a8cf8f784a05d8a2eda59b24ee1cb5c7c918bb97d58ac7cbd7102539cb8fe989",2000,"historical baseline-aware gate authority"
"audit/report_harmonization/report018_navigation_order67a_duplicate_id_gate_clarification_manifest.csv","0887c744fd98d0718a13429e3203b76465ee201976a1b3d81a2ae44179973d82",1566,"historical gate clarification seal"
"audit/report_harmonization/report018_navigation_order67a_independent_acceptance.md","d0398d9872340a5245beccc8462daee155f7a709503834cd6a7d882dba018cc8",2444,"accepted navigation baseline disposition"
"_build/nathealth/index.html","600b7a3d5eb244e99e841b5c4e3b6c1c7440004303fe0e9da1bc0c874add1184",405444,"clean landing-page preimage"
