path,role,sha256,bytes
audit/report_harmonization/report017_h05_order36_source_independent_acceptance.md,independent_acceptance,07ae1d95e8374c9b29659e9fc760d392047b229252320e2767d7d68404ea07ec,2837
audit/report_harmonization/report017_h05_order36a_stopped_independent_acceptance.md,stopped_acceptance,d3ac5dd3adf810b1d1e687b07c562e98b02b19597ac2f3077c33f8b065e91236,3841
audit/report_harmonization/owner_orders/36b_h05_endpoint_metadata_and_wrapped_prose_final_verifier.md,owner_order,727df63dc041c54665d1541509435a9f39f452db1499b6c239b4511c27230e17,4686
audit/report_harmonization/report017_h05_order36b_dispatch_manifest.csv,dispatch_manifest,a7f9ec55a2c4713798b0155cf4b2e8a63685ebfe0210ad53675c9f7ca23b4eee,3775
audit/hypotheses/H05/report017_order36b_final_verifier/order36b_completion_record.md,owner_completion_record,114cc2e8ea24bf6b430565eb0be7e8091d5007d834b28e2ce9d225bef3ed23bb,4462
audit/hypotheses/H05/report017_order36b_final_verifier/order36b_final_manifest.csv,owner_completion_manifest,afd116881edd1a572482eaff2c1b388bb2ffe8ac31156ce097c8df3ea12ac581,11852
audit/hypotheses/H05/report017_order36b_final_verifier/order36b_final_source_manifest_audit.csv,source_manifest_audit,6f51357bddfeb70075b0c57f88a64b1a0fa065b062441957904611d384d5d183,616
audit/hypotheses/H05/report017_order36b_final_verifier/order36b_structural_check.csv,verifier_structural_check,17f18694f64c017c4350fce183f712335090e199c35d255706e34ae3a18bce54,933
audit/hypotheses/H05/report017_order36b_final_verifier/prior_order36a_failed_evidence_snapshot_manifest.csv,failed_evidence_snapshot,8ae11a80598c212e7c88e86886e889129a1d9b57106932a4647e66c3483e0392,4107
audit/hypotheses/H05/report017_order36b_final_verifier/verifier_endpoint_metadata_and_wrapped_prose_exact.diff,verifier_exact_diff,ff596629d0e12435c8ecededea2e65e1a1b87e1c0f93ac20efa49dbd9d22fb39,919
audit/hypotheses/H05/report017_order36b_final_verifier/verifier_endpoint_metadata_and_wrapped_prose_reverse_proof.csv,verifier_reverse_proof,13632f1cb31ff9ec164476ac7e7066b3abdc01334fe6ad5edac00cedea25f9a4,631
audit/hypotheses/H05/report017_order36/H05_report017_order36_source_manifest.csv,final_source_manifest,3c7e2379ce890b424dea10fe3764fd725b8ca7916bf48214541621320c467be0,25001
tests/hypotheses/H05/test_h05_report017_source_harmonization.R,accepted_source_verifier,ba09ce33344d6c1ab959c1395d7ab7cd52abc3d7312586e705924a018b1cf179,60101
notebooks/hypotheses/H05.qmd,accepted_result_source,7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0,74309
audit/hypotheses/H05/H05_analysis_preparation.qmd,accepted_companion_source,0a5296442b46c8b9e43773d97eb979ffbbf3512faabe6f4399da2214d38cb81c,75630
audit/handoffs/H05_stage4_handoff.md,accepted_handoff,71a8d4664504da7b6e621d5b24aa699df793ee120373ae28aeb75d1c980246da,19132
