path,sha256,bytes,role
audit/report_harmonization/report018_h10_order58_dispatch_receipt.md,34acc2672e10c6b8de815e584118b731fffd86c06902c097e3309ee7775249b2,1870,dispatch receipt
audit/report_harmonization/report018_h10_order58_dispatch.md,d01cac49582854914c679be3c3fc58be9e9a14c145b16aaaa9d306c6406742b9,2063,sealed dispatch record
audit/report_harmonization/report018_h10_order58_dispatch_manifest.csv,49637553ebe067924dbdaf2b3c8d6d37001ee838dfb0a7ef2b746b7876b4d65a,5483,non-circular dispatch package
audit/report_harmonization/owner_orders/58_h10_result_report018_render.md,1f444403bb743971ed3ef1f6cd42119a541e5c5641be43e7c7e2186a0d2132ec,12268,controlling owner order
audit/report_harmonization/report018_h10_order32_source_independent_acceptance.md,a31196756f10b80b88ce9433dd3bffc7d897b688cfe7b78cf2446aa553b88ba4,5185,independent source acceptance
audit/report_harmonization/report018_h10_order32_source_independent_acceptance_manifest.csv,8f3767d9505d3a13c5c0fbb6320d826f38b1d31a64e2f7f4c2d8302165b81522,4299,source acceptance seal
scripts/report_harmonization/check_report018_h10_order32_source_acceptance_and_result_preflight.R,2d1ee55525da9717b506d6a1d38c32ae66fdd1e53cbb82af698da5c8d7c428ed,28936,independent source and downstream checker
audit/report_harmonization/report018_h10_order32_source_acceptance/source_acceptance_and_result_preflight_checks.csv,d9653541bde75d5c52617451fc1b8fd6efee0590eb1fce0f86f7c60eb27e12c1,3246,preflight check evidence
audit/report_harmonization/report018_h10_order32_source_acceptance/prospective_test_h10_stage3_reader_report.R,ad792acdb7c9d2fe9290a6837a2a3c994811d7f5c9a64eaea01b0edd9f9b4db1,25796,authorized result test postimage
audit/report_harmonization/coordination_matrix.csv,1f026932008de19473ad188ed7158dfcd4f0b342dce0f900327d158be0c51337,39191,post-dispatch H10 coordination state
