path,sha256,bytes,role
audit/report_harmonization/report018_h06_daily_order49c_independent_acceptance.md,69a7eccb5d214761896ea6d0e04b13034bdf65787bd83831252139aa80c564cc,4606,independent acceptance record
audit/report_harmonization/report018_h06_daily_order49c_viewport_completion.csv,f6056cdaf36ff6b64ac6037841d0efd05828b31f56646b13a008c45f70ae157d,1724,independent viewport and lifecycle evidence
audit/hypotheses/H06_daily/report018_order49c_companion_render/order49c_fail_closed.md,eaab2c905f59ed5756af41af0532a074383c704dd66e29f363168ee7c3364a66,5273,owner browser-capability stop record
audit/hypotheses/H06_daily/report018_order49c_companion_render/order49c_fail_closed_manifest.csv,92d7c0b6f7bcbda38dbe050458742b15ea3e23b1f0e323220863fee87886f025,14282,owner non-circular seal
audit/report_harmonization/owner_orders/49c_h06_daily_companion_reader_safe_figure_and_rerender.md,7bc16889a7c99563139faeec75619b4339621f0698e6f04e917beec33f701944,7294,controlling owner order
audit/report_harmonization/report018_h06_daily_order49c_dispatch_manifest.csv,b3f775ef1df24eec94adda6925ff78b11b7b405f94315fb6213c3c5032d9f3ff,6216,non-circular dispatch seal
audit/report_harmonization/report018_h06_daily_order49b_stopped_independent_acceptance.md,05ee1560ea9b65bb949e23fc1663be2425bd4072217f69277a85d4638f8090ad,3856,preceding stopped-state acceptance
audit/report_harmonization/report018_h06_daily_order49b_stopped_independent_acceptance_manifest.csv,456b9f64b94dbf2939f8d162d46f413e4a513895a990ae46bb614516d62a03dd,4260,preceding stopped-state seal
scripts/report_harmonization/check_h06_daily_order49b_stop_and_reader_safe_path.R,8ad0008364bfd4e12a0a7552162d8b95a0f5bc5783ef2ba598abdd021f018603,9181,accepted reader-safe path checker
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,b1d2c9ec6184e9c537af04119d94040b581ae691069e38e0a713935ab1582536,35521,accepted companion source
_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,768d4675a54e183ddc06df66a255c6d83919268d16f02d27169ec89f5bbb0fd6,5570770,accepted canonical companion HTML
notebooks/hypotheses/H06_daily.qmd,8f696f3f89fe9ea18c8066b756a01fc5da6b41e86f8ac7d37d1e16f9c10ba639,65349,accepted result source
_build/nathealth/notebooks/hypotheses/H06_daily.html,74a63bd09b266709630e92241a17735298dffd5fc6d1746887621eb6288f2e6c,11946551,accepted result HTML
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,accepted profile
artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,accepted frozen figure
_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,source-identical build figure
artifacts/11_source_data/H06_daily/H06_daily_preparation_figure_alt_text.csv,f2fbc805f0ee6480aa9bab3deb4faa7c285029e60633cd1f0300135250f80d39,487,accepted figure alt-text source
audit/hypotheses/H06_daily/report018_order49c_companion_render/gt_html_semantic_post_render_summary.csv,1f457c0509abe88a581e0fd35df388d4dc8152928b9d3d8f8d98e11e3a19500a,524,semantic summary
audit/hypotheses/H06_daily/report018_order49c_companion_render/001__build__nathealth__audit__hypotheses__H06_daily__H06_daily_analysis_preparation.html_gt_semantic_ledger.csv,a00f36145923bf6e6c902020980a29baff730aa5699df0799f4fcbf52b23e5c3,218206,reversible semantic ledger
audit/hypotheses/H06_daily/report018_order49c_companion_render/semantic_reverse_audit.csv,c036fe5113e2febfbc922c22843ea13178f8186055fe92138ba16429caf68163,426,semantic reversal verification
audit/hypotheses/H06_daily/report018_order49c_companion_render/reader_contract_audit.csv,e0f096a78ea0d8549b01e4ae8cf5ceb5ed38df3ef53b879ff9ccc3b38a93c76d,348,reader contract audit
audit/hypotheses/H06_daily/report018_order49c_companion_render/all_reader_link_audit.csv,160e8dd944a3e7034257366103504b8a1f1168bf98d87195cf0e6de5e181f046,89396,complete reader-link audit
audit/hypotheses/H06_daily/report018_order49c_companion_render/table_endpoint_audit.csv,1f39cd2423623f40c9541a5469060edd9c4afdbbe4f4dababc1eb83e4fada2ad,2163,table endpoint audit
audit/hypotheses/H06_daily/report018_order49c_companion_render/figure_endpoint_audit.csv,20f04c3d946ae3f1d7c0abc315ec58964b72148967a66614e1ce5a63f93041c5,487,figure endpoint audit
audit/hypotheses/H06_daily/report018_order49c_companion_render/build_inventory_postqa.csv,96fc7408a7177f74e5aef787c690f3e886ea0058f4a6cec3ae4aebe1f8f74aed,151540,post-QA build inventory
audit/hypotheses/H06_daily/report018_order49c_companion_render/protected_inventory_postqa.csv,74ade30e25d6d96ef4d2d43b97d44dffc2ca17ab64806a4e6c319df37bb7c58d,726904,post-QA protected inventory
audit/hypotheses/H06_daily/report018_order49c_companion_render/browser_qa_partial.csv,15e27d0a96e6809f97720ef515e66586ee503fe29ce2746caa88403ba7c840e3,983,owner desktop browser QA
audit/hypotheses/H06_daily/report018_order49c_companion_render/qa_figure_170mm_96dpi.png,084d16380c69a45449b0483da5c56e38c5469d94d863114fbd4f4535dc332303,44790,owner final-size figure evidence
audit/hypotheses/H06_daily/report018_order49c_companion_render/loopback_lifecycle.csv,9e23eaf994e4150957152763ec66a23a8357dbd1650dbca63ae8f306a4666404,478,owner loopback lifecycle
audit/hypotheses/H06_daily/report018_order49c_companion_render/final_gate_summary.csv,8a900c40c3cb30632a98cc207014954a9714ba916e6dcf2ac5bbcf2886e7c43d,949,owner final gate summary
