"path","sha256","bytes","role"
"audit/report_harmonization/owner_orders/70c_nathealth_landing_page_harness_cardinality_recovery.md","e504ed10ebedaa0e83f1e25d3e01edb41413bd4f829b4549157ee076faa427e3",6384,"controlling three-site harness recovery"
"audit/report_harmonization/report018_navigation_order70_stop_independent_acceptance.md","6590f881478c580ab347284040222ec3c787b0af1b6fba3505ea6e97951a74ee",2040,"independent pre-transform stop acceptance"
"audit/report_harmonization/report018_navigation_order70_stop_independent_acceptance_manifest.csv","15e5c5ef3f893fe3f51e9f7a74aa227bddb20c3f8bfca02471dbbd35e65e8f1d",2225,"eleven-row central stop acceptance seal"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_candidate_stop.md","49bd7ef8cc04bd7eccc28e62d5b34dd2726bca57a28ab16425d4bd9165c6f91b",1327,"owner pre-transform stop"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_candidate_stop_manifest.csv","011ecdd5a3921d5142b4acc8beb77be5530ea7924282077f567cfe38d0a54125",1565,"owner nine-row stop seal"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_integrate_verify_promote.R","5c9d894b1e337059caa3e9ebe395747e07a7269a47780abdc73669544b23b64f",52114,"stopped implementation preimage"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/implementation_script_seal.csv","f62d5717114b0a061c673b0bd4b51df0c5f2b199aa02d25fb62967c097d54d2a",198,"stopped implementation seal"
"scripts/report_harmonization/check_report018_order70c_preflight.R","0a0261563f4f3f9ac954fa906ddd8bbebfc96042dbdc6a062d52632c0b1df44f",15958,"independent fifty-check preflight"
"audit/report_harmonization/report018_navigation_order70c_literal_selector_preflight.csv","3741309617903d7b7aa9afb734fab3cf8189145257b069ceadc3705ef845f07f",3042,"fifty-row prospective PASS result"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/accepted_build_preflight_inventory.csv","a45ec438ae36fcba8ae420d6824e342f8822cce182f9351e41e624ed4ae8a5c5",124510,"untouched 892-member candidate baseline"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_root.txt","d68b02db870cc3fd78e549e5d6d7716f632c30ec17e22e9ecce3e00232a73182",38,"untouched candidate root identity"
"audit/report_harmonization/owner_orders/70_nathealth_final_manuscript_landing_page_integration.md","b7836b8ec30bb39d52d657e785a9534bf5f9e2b8a646f236c745d02747e62e04",10984,"unchanged Order 70 authority"
"audit/report_harmonization/owner_orders/70a_nathealth_landing_page_legacy_dom_baseline_clarification.md","52096ce9f9b22507e5ab0df48dca132abfa13b562604c75801916a3a5ef47435",4183,"unchanged Order 70a authority"
"audit/report_harmonization/owner_orders/70b_nathealth_landing_page_legacy_overflow_baseline_clarification.md","1b9e7db13e689d4024810cb9d388207edc3415636519009db35cd6f0849c1f67",4356,"unchanged Order 70b authority"
"audit/report_harmonization/report018_navigation_order70_dispatch_manifest.csv","69fc086da4f5890f3b4d15245b83f8d76ac36489311d6600d20e137025351e0d",3505,"unchanged Order 70 dispatch seal"
"audit/report_harmonization/report018_navigation_order70a_dispatch_manifest.csv","cfe626d776c2471f0864de040c2f2e4e8013884c675fe8b2a4a4c35831f13cee",2520,"unchanged Order 70a dispatch seal"
"audit/report_harmonization/report018_navigation_order70b_dispatch_manifest.csv","60989e0c36438564c83abe8b7b0912f13e75be2587b6eae3695732d661002b8f",2719,"unchanged Order 70b dispatch seal"
"manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.html","8fba7308cf0f06362419a144628fe91ec9a2741551c72c7014fd278d76114fac",30881505,"accepted standalone manuscript HTML"
"manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.docx","6cd592391f720829ed278a35e81c854ee7fd54eca6a4a4e664faad7b37310f91",28792333,"accepted corrected DOCX"
"manuscript/R0_NatHealth/display_assets/brown_participant_state_raincloud.svg","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653",108600,"accepted SVG authority"
"_build/nathealth/index.html","600b7a3d5eb244e99e841b5c4e3b6c1c7440004303fe0e9da1bc0c874add1184",405444,"unchanged production landing page"
"audit/report_harmonization/phase4_corpus_manifest.csv","5d66d43ddfa2858193603db656c0cd25c0c2229ea9bee3678dc4c56a9705855b",11479,"unchanged corpus manifest"
