role,path,sha256,bytes
stopped_acceptance,audit/report_harmonization/report017_h05_order36_stopped_independent_acceptance.md,66368be09d4a3957da3f67baa849108f2b53d0ce67984687c6dd7267ab40756f,4082
owner_order,audit/report_harmonization/owner_orders/36a_h05_assignment_walker_final_source_verifier.md,3dbddb5aaa20b9f2915815d7b6109c6b6f6501712ff823fea4daa1439fdb86e4,6097
controlling_order,audit/report_harmonization/owner_orders/36_h05_consolidated_reader_and_companion_rewrite.md,8b6f6cd056106ac0836edab81e5f1db49674642c22608e5ef7d965c764bcc560,19645
controlling_audit,audit/report_harmonization/report017_h05_consolidated_full_document_audit.md,c27b15a29fc56142419dda2f2d5ecb860ad18775a67096fdffe857eb00e7932d,15772
controlling_matrix,audit/report_harmonization/report017_h05_consolidated_change_matrix.csv,5edf51a846e2d187bb76a534e4fe533b7e551c929f9fbf659fb8362b88f625b7,11780
controlling_manifest,audit/report_harmonization/report017_h05_consolidated_audit_manifest.csv,b3e29a03f349e6ffa4cf1ab0adf5f39e8d6262fe4f2f38efdd51ccc63a59f452,4271
result_source,notebooks/hypotheses/H05.qmd,7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0,74309
companion_source,audit/hypotheses/H05/H05_analysis_preparation.qmd,0a5296442b46c8b9e43773d97eb979ffbbf3512faabe6f4399da2214d38cb81c,75630
owner_handoff,audit/handoffs/H05_stage4_handoff.md,71a8d4664504da7b6e621d5b24aa699df793ee120373ae28aeb75d1c980246da,19132
mutable_verifier,tests/hypotheses/H05/test_h05_report017_source_harmonization.R,67550b6e1cb810ae4850a8f14157d000d619b2bd13e830e007233c8f2d02f43e,59836
existing_test,tests/hypotheses/H05/test_h05_stage2.R,76008cadabc573005f4833c21494a61f034ff376ea6ef92612691e2694bbb1b7,17076
existing_test,tests/hypotheses/H05/test_h05_stage3_reader_report.R,982162ccbd55def924beff3fbb0e98d31a94884aeb8cc683f817189e1171d4f4,30898
existing_test,tests/hypotheses/H05/test_h05_preparation_report.R,ec738f56fb8b3cf94755fd5055d128d1a22bcc31a435554568aaa15acf78890e,15264
existing_manifest,artifacts/12_manifests/H05/H05_stage2_artifacts.csv,09363abf0557646870d0752f08b00f42013deec471a1ea97067c2333a1a811cc,15631
existing_manifest,artifacts/12_manifests/H05/H05_stage3_artifacts.csv,9dabc70a0ab6554a0b4d9dbc175cd4009b1f57a57c975cb4677b45ead2620100,42166
existing_manifest,artifacts/12_manifests/H05/H05_preparation_report_manifest.csv,bd4ae8ac8516e961d1c4a37b1c18d3262376cd27ba0ed9611b7b60d167059c36,34048
stale_result_html,_build/nathealth/notebooks/hypotheses/H05.html,58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96,573311
stale_companion_html,_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.html,c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866,839152
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
lockfile,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
site_registry,config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295
deviation_page,notebooks/preregistration_deviations.qmd,b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d,94061
output_catalog,audit/report_harmonization/phase2_main_supplement_output_catalog.csv,43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894,165132
sealed_pre_edit,/private/tmp/h05-report017-order36.pdKad8/H05.qmd.pre,b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c,70979
sealed_pre_edit,/private/tmp/h05-report017-order36.pdKad8/H05_analysis_preparation.qmd.pre,f7d7d3ef4bdf9b29403e85592b7dd2737f7e3c9dcfdc0ff7275eeefa7735c28f,74171
sealed_pre_edit,/private/tmp/h05-report017-order36.pdKad8/H05_stage4_handoff.md.pre,896205d9b7f0403e7cb70023ebb392526e58a30825c4d2b151488098602018b4,14619
