role,path,sha256,bytes
owner_order,audit/report_harmonization/owner_orders/41a_h03_companion_input_reconciliation_and_render.md,10dd468e0cdb81c8f6c8f63ef5804ef253663b992339f0e45a210b007d2caa9c,9152
stopped_reconciliation,audit/report_harmonization/report018_h03_order41_stopped_input_reconciliation.md,5697769cbccd5566d5c21460b9f5a5bc25f731a3fd76e3cac596c0d88b366c69,4093
transition_evidence,audit/report_harmonization/report018_h03_input_transition_evidence.csv,1ffbfcdd52760057110d4d4e3326ea8cae896659e481540e54cf770ece7957e5,2038
transition_checker,scripts/report_harmonization/check_report018_h03_input_transition.R,ca746b915d2b7d7f23f2f28e19518a5590f252da7bb887e523a93d76f7755fa3,6120
owner_stopped_record,/private/tmp/H03-order41-evidence.B7czTa/order41_stopped_record.md,fa767cbb9d174e218c3c6b21359ef1b97d71c3826e4fb23d71cb6c33ee8f9bb8,5392
failed_input_reconciliation,/private/tmp/H03-order41-evidence.B7czTa/failed_input_gate_reconciliation.csv,3fb9a835fff4b386403cc14f55da75720c35c40a55466dc806919e18aae63cf9,2020
current_base_gate,audit/decisions/preparation06_current_base_model_gate.md,63f17f1b9b3a91d437a5964cde063770d0fb4fac3f9c81e588fc374d9cc71f04,6684
current_base_manifest,artifacts/12_manifests/base_model_data_artifacts.csv,8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce,10273
current_near_eye_input,artifacts/06_model_data/base/metrics_glasses_one_hour_context.rds,7591bcfaae4b49fdde2053160848e170895092b223f96108e538066ce210a951,248236
current_chest_input,artifacts/06_model_data/base/metrics_chest_one_hour_context.rds,18134eec529c36e5fd47c7b3bb1e3b909628b97986cd91eff8e59ee9b5343cbb,268444
frozen_h03_frames,artifacts/06_model_data/H03/H03_model_frames.rds,1356a0cbf0cd0487ef5bd3d756b0b6701b9507e354fdb7c3ce90c9f785fed617,4449656
current_mutation_target_contract,scripts/hypotheses/H03/h03_contract.R,fa9979d27158e51193188505da79912be30914b704acbb0e9888622422d7ba63,10652
current_mutation_target_input_audit,artifacts/06_model_data/H03/H03_input_audit.csv,16dccf5d1d68e1d605411da867acee960cf7963d0345e58fefc2adae015fcf1f,3286
accepted_result_qmd,notebooks/hypotheses/H03.qmd,45ea5a009efd3b451c392dfc23bef584c7b16e087bf4093780b051cfde42ae41,68198
accepted_companion_qmd,audit/hypotheses/H03/H03_analysis_preparation.qmd,59270288388e48ceef880ffa4a2ba0e87b8deeb9a8046b49510c4e525ff8c131,75638
accepted_result_html,_build/nathealth/notebooks/hypotheses/H03.html,abe4be0b127c66b357eca66ab5e90609e0ac7902ca611c5f0e8a9adf410f2cc1,335521
stale_companion_html,_build/nathealth/audit/hypotheses/H03/H03_analysis_preparation.html,813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf,900339
stage2_test,tests/hypotheses/H03/test_h03_stage2.R,a174e3fe2a1a7832a5f6e8e8a98a3da8d88d85bd30e22917e554ae658f7ce596,19424
auxiliary_test,tests/hypotheses/H03/test_h03_participant_random_intercept_assessment.R,30fa488114886eb4e9feeccc55f6f752e229585bfc1f2eb5b5a85bfba582bfc8,7568
result_acceptance_manifest,audit/report_harmonization/report018_h03_result_acceptance_manifest.csv,a0da2bfd4c3752e1e25200f786b32b66e8e47ea3ed9b376ac21d2c0957faa75f,3714
result_acceptance,audit/report_harmonization/report018_h03_result_independent_acceptance.md,13df2fbabb90976ba06663105fd6474f00cd2a466fbafe5da0167e41524346ed,5360
historical_preparation_manifest,artifacts/12_manifests/H03/H03_preparation_report_manifest.csv,5235b02c6c542a010336eca9569b77b269deb673d4659d794393d2427146393a,81124
historical_preparation_helper,scripts/hypotheses/H03/build_h03_preparation_report_manifest.R,d9527beb4fdb94186e4955d1e730b8346aef4a7ff213253d91f795ded3b1a79e,9155
historical_preparation_test,tests/hypotheses/H03/test_h03_preparation_report.R,bddaa2393ead9317c5f526a00f75d2fd86e0e7efeaf84dcd2737e61b149a058a,8412
historical_build_qmd,_build/nathealth/audit/hypotheses/H03/H03_analysis_preparation.qmd,dfc17bbb68db4815f3678e43b76f773007799692ea98a3880c3d47b532d77f76,62305
historical_direct_html,audit/hypotheses/H03/H03_analysis_preparation.html,813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf,900339
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
base_profile,_quarto.yml,44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c,2517
semantic_wrapper,scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453
semantic_engine,scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747
lockfile,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
site_registry,config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295
