"role","path","sha256","bytes"
"acceptance_record","audit/report_harmonization/report018_h05_companion_independent_acceptance.md","f0a66527f31902791959e538ec3bbef365be60ec406956fe1100933444500df3",2992
"owner_acceptance","audit/hypotheses/H05/report018_order45c_visual_qa/order45c_owner_acceptance.md","fab88a034c5eb88cd07c21a1257026a537603c408e3e43fb55c873a664a73ec9",3387
"owner_manifest","audit/hypotheses/H05/report018_order45c_visual_qa/owner_evidence_manifest.csv","a6b636b972577ec6651113f89678fdc274cdedb45247734f0ebb68117fe076b4",8739
"order","audit/report_harmonization/owner_orders/45c_h05_companion_no_render_visual_acceptance.md","ae238dce5419cd7d90ee5b04e57b3d406ecc37cc23f8ccb3e01ee9f86893e5ed",3517
"dispatch_manifest","audit/report_harmonization/report018_h05_companion_order45c_dispatch_manifest.csv","0736c496cc664a2f85069e45edd21eb1fec07634dbd804aeaa5d07dc7dfeb0d2",3173
"order45b_stop_acceptance","audit/report_harmonization/report018_h05_order45b_test_stop_independent_acceptance.md","d460ecbdb625b40488900c31c96eabb7f7227a5dac12d0ee650d3ca3c5a2e9c3",2753
"order45b_stop_acceptance_manifest","audit/report_harmonization/report018_h05_order45b_test_stop_acceptance_manifest.csv","9a78b7cfa820b3c1760d5289c966c2a34e20f47ff9d5a7894b54e7fed9dc5b76",2488
"result_qmd","notebooks/hypotheses/H05.qmd","7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0",74309
"result_html","_build/nathealth/notebooks/hypotheses/H05.html","a088e105be1987508280e91b938142773c8fb9275f1e924ac1ec9958a9b199f1",640855
"companion_qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd","843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811",77823
"companion_html","_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.html","856dbd21920b65dce6437172022d0e6130410d9e357259a4d50aa1f6fe2461d8",926928
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"preparation_helper","scripts/hypotheses/H05/build_h05_preparation_report_manifest.R","722659aaf622c6f841c52de1cb08720da1cf8177b9906c0afcddb1d903ea0b96",8729
"preparation_manifest","artifacts/12_manifests/H05/H05_preparation_report_manifest.csv","49ab691f8d86852ec034ed49ffa773032c3acdf3312d7fef5de7849c9ff07d80",34269
"preparation_test","tests/hypotheses/H05/test_h05_preparation_report.R","ec738f56fb8b3cf94755fd5055d128d1a22bcc31a435554568aaa15acf78890e",15264
"semantic_summary","audit/hypotheses/H05/report018_order45b_companion_render/gt_html_semantic_post_render_summary.csv","1d1b02be2c3ee2ada3d563b51bf7d6702212b4072404eb8a4551330f6b0e4f4c",499
"semantic_ledger","audit/hypotheses/H05/report018_order45b_companion_render/gt_semantic_ledger.csv","7de75179be2f187d646077f94879fd45817e7177b32323b9852452f3b1f91f52",303411
"static_semantic_checks","audit/hypotheses/H05/report018_order45b_companion_render/static_semantic_checks.csv","00af6d058e03b18894db4d6e6d0c2604a42853547c977c15d2ccf29dad06d44e",753
"visual_summary","audit/hypotheses/H05/report018_order45c_visual_qa/visual_qa_summary.csv","19abd9d858414d973d219867be3ba3b302ffa6f34f25836676e2c7f3b2ddf300",906
"loopback_lifecycle","audit/hypotheses/H05/report018_order45c_visual_qa/loopback_lifecycle.csv","fbd3a788f330c271bf76559f135e195449bbdb7f23abac428ec1b95448b2cf37",731
"desktop_screenshot","audit/hypotheses/H05/report018_order45c_visual_qa/desktop_full.png","61cbf559df43d4df1b3230725f2ef937cf0d6a0bd869194874323ec06efb5563",2021675
"narrow_screenshot","audit/hypotheses/H05/report018_order45c_visual_qa/narrow_full.png","1c64da757f4dc78c36e70ab504c330201cd3af60abe08889273fa5476805f36b",1714881
"zoom_screenshot","audit/hypotheses/H05/report018_order45c_visual_qa/zoom200_full.png","5aca4e28d71a9c2a8c7540d64517aff99803160df54c48ffb9e85c5eca3033c6",1725138
"postqa_build_inventory","audit/hypotheses/H05/report018_order45c_visual_qa/build_inventory_postqa.csv","fc5b883724477532baa2697eb94864c53e26991a2f49b34cc3a43dc2ebb9fe11",141429
"postqa_protected_inventory","audit/hypotheses/H05/report018_order45c_visual_qa/protected_inventory_postqa.csv","651c973d28b7b83135cb2492412f5821f515f4fb211eb5a6c09ee61ea7ac1fe3",26497
"coordination_matrix","audit/report_harmonization/coordination_matrix.csv","482e30f8b778dd04ad44b339fbefb33adaf1296d23cdf8162526d77e37f4e2e7",26505
