path,sha256,bytes,role
audit/report_harmonization/report018_h06_result_independent_acceptance.md,1e5097504278defa98cbc42cc6798d85926cb525316886c12d4cf8f3c7f8f7a1,5097,independent acceptance
audit/hypotheses/H06/report018_order47c_result_render/completion_record.md,0053f0785044575dbd1d3f33a3a902448c28906e3dc1040455ac8a9f8853afef,11146,owner completion record
audit/hypotheses/H06/report018_order47c_result_render/owner_manifest.csv,3c7baf7625206cc8570f37fb9a2747a131d74f4e803dd903915260a4b7e86c0a,5911,owner non-circular manifest
audit/report_harmonization/owner_orders/47c_h06_hourly_formula_endpoints_and_result_render.md,510d6ed1d380c71a1d20cb55c3db3197e63954b579e84d305c871b7a06b47861,8317,controlling order
audit/report_harmonization/report018_h06_order47c_dispatch_manifest.csv,e05b0afecabb9f4f384f2e98844411455b81425e11d6be6481f358d53e55a4d1,14980,dispatch manifest
notebooks/hypotheses/H06.qmd,d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350,60791,accepted H06 result source
scripts/hypotheses/H06/h06_contract.R,b11447a49a52a6a1a66618f9f471c0cda5284cbb8a251f7dffb2512d9ede231f,13468,accepted H06 contract
_build/nathealth/notebooks/hypotheses/H06.html,8b5f1b0ada997290ec5324de35e0c874fd25e2e9ef052281acaab07d0a3dccaa,4874263,accepted H06 result HTML
audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,held companion source
_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,222894f4416f6f4d48bace8e9bfa9c08d22f22d613bf2b0c1e5440b0485efcae,771694,held companion HTML
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,accepted profile
scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453,semantic wrapper
scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747,semantic engine
audit/hypotheses/H06/report018_order47c_result_render/gt_html_semantic_post_render_summary.csv,51445398f0649f1d827fd8034354e5b96b1bd220b77b10e895a9bd793941395a,456,semantic summary
audit/hypotheses/H06/report018_order47c_result_render/001__build__nathealth__notebooks__hypotheses__H06.html_gt_semantic_ledger.csv,bfc9a72231ad6b4a777fae57614f838f46a55eaa3373d10cee54ac51f1256c13,83758,reversible semantic ledger
audit/hypotheses/H06/report018_order47c_result_render/browser_qa_measurements.json,667f63393612d4ff0782ce48527e7ec6cac7dfd7d067ccc488c94a8d6dfef9b6,25881,visual QA measurements
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_principal.png,5fc00b8a89adb247eb910b85ef7a1d6f38a8ca7f27db9358e7dd7b36cfdc1912,148543,desktop principal output QA
audit/hypotheses/H06/report018_order47c_result_render/screenshots/narrow_708x1000_site_table.png,0c9b3e8f3ad0f7e773093cb5ca21622f5936f1b5fd5d470f8f44240f0da03ffa,126786,narrow dense-table QA
audit/hypotheses/H06/report018_order47c_result_render/screenshots/desktop_1440x1000_exploratory_formula.png,f025e5d03b0eb7e2fad255eb1e757a39577fe17ce011baacb78657cd90987ad4,183386,formula-table QA
audit/hypotheses/H06/report018_order47c_result_render/screenshots/narrow_708x1000_model_checks.png,fe1805fe1625e34cea53b1c3ece15da6e96ce91c40e5b1319b380e3ff41b0bf5,100241,narrow contained-scroller QA
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,accepted package lock
