path,sha256,bytes,role
audit/report_harmonization/owner_orders/70e_nathealth_landing_page_idref_validator_and_posttransform_continuation.md,d42a57e1dad013a753957fd2f8957e5ef10675bb29052664c487a429359cf3cf,4507,controlling post-transform continuation
audit/report_harmonization/report018_navigation_order70d_candidate_stop_independent_acceptance.md,3ab5fcd88155953dc15953755e8aa3b669bde6786f849612014822207eab188d,1861,independent candidate-stop acceptance
audit/report_harmonization/report018_navigation_order70d_candidate_stop_independent_acceptance_manifest.csv,6e18dfd9c12bfcdd8798d401177d326fbbd822ccd02ff200005dac1442dfa6d4,3592,eighteen-row non-circular acceptance seal
audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70d_candidate_idref_cardinality_stop.md,d46ab2c1cad9185ccaf594396b01638853c5c14b0adc9d07905e1bdbdc48ec26,1710,owner fail-closed candidate stop
audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70d_candidate_idref_cardinality_stop_manifest.csv,d38ffc8ec4178d0ff9878cac08ad8ad1c1ddfdcd0c82759bc786cfd6bc156e36,1366,eight-row owner candidate-stop seal
audit/report_harmonization/owner_orders/70d_nathealth_landing_page_checker_sequence_and_retained_candidate_resume.md,985dfd42829c411f2e1dc6ffd58c9e0e262a26a552aeea2388f960a28da169bb,4678,unchanged Order 70d authority
audit/report_harmonization/report018_navigation_order70d_dispatch_manifest.csv,71dd99db6553ab5d0f42a40d81952e09f2bb15e86a238e6bc7dbed2ec7bf5bd2,5662,historical Order 70d dispatch seal
audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_integrate_verify_promote.R,86a9131c715b4ee18b2e5790c5a1e3ea68dec35da0716a9de90635aeb412b8bc,52946,authorized mutable Order 70e implementation preimage
audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/implementation_script_seal.csv,a324bb269fcd5399d36da21e8510fb98f88d580a5747c1cb41c2dc81bcc07599,198,authorized mutable Order 70e sidecar preimage
audit/report_harmonization/report018_navigation_order70e_idref_validator_expected.diff,5533eee49b144ebbb6485db128dd49393fb12eb1143259b459697478b4f76762,784,exact validator correction
scripts/report_harmonization/check_report018_order70e_retained_candidate.R,02cc50dd3c04c899181713c4beb30e937a52801ae635347f0a0f163415529f43,58542,copied retained-candidate checker
audit/report_harmonization/report018_navigation_order70e_preflight/candidate_build_delta.csv,98bf0be9db65012501d860b1d1265b753568a0a94f98cf86e80ed5f74cffb627,193455,prospective candidate build delta
audit/report_harmonization/report018_navigation_order70e_preflight/candidate_build_inventory.csv,4e468ad26edfcb5f877428549b6734543380e9cd50381b8eb640be30ceac315f,124629,prospective 893-file candidate inventory
