"role","path","sha256","bytes"
"owner_order","audit/report_harmonization/owner_orders/43b_h04_companion_final_no_rerender_completion.md","1ab692d64285c12c21f14a7f56454a8ed68903c0fbda545108366d6f11f668df",5735
"header_count_acceptance","audit/report_harmonization/report018_h04_order43a_header_count_stop_independent_acceptance.md","42251c04f29edd4f994ae487fd2686de1081f84433cf6e28d7d21c7e91d4f020",2292
"header_count_acceptance_manifest","audit/report_harmonization/report018_h04_order43a_header_count_stop_acceptance_manifest.csv","62659d2ae10033da89b18d0564be2767bc36a1a995b5d827a3b91f7635ccf5d1",2472
"header_count_audit","audit/report_harmonization/report018_h04_order43a_header_count_audit.csv","6b72f66c90a78a25559968e578c563b3479525512e7f6222e6ac8fecfa75c48f",680
"order43a_owner_stop","/private/tmp/H04-order43a-evidence.ik3RcV/report018_h04_order43a_fail_closed.md","9da2774950bc4fccde6d111927112acca9be8117bb6ca4ea302276bf2afd8728",2220
"order43a_owner_manifest","/private/tmp/H04-order43a-evidence.ik3RcV/evidence_manifest.csv","2f50217aefe5ff4acb4051eb5059c046c5c183251d540f92f1782d7548172842",829
"order43a_ruby26_verifier","/private/tmp/H04-order43a-evidence.ik3RcV/h04_order43_static_ruby26.rb","1280d1f6b0bd2298cf439e71656050c8ce9c2d81b9efda93694899c19ee27256",15870
"pre_render_build_inventory","/private/tmp/H04-order43-evidence.n8aqyn/build_inventory_prerender.csv","3451d1905a85a5a7082669c04c1c46576eb58f39d18e9bf602a48e4725da225b",139749
"pre_render_protected_inventory","/private/tmp/H04-order43-evidence.n8aqyn/protected_inventory_prerender.csv","738cb332734abc045289c3dd3a6401c555d037a361a1af9b81d531255ea5963c",55869
"semantic_summary","/private/tmp/H04-order43-semantic.9Pplpd/gt_html_semantic_post_render_summary.csv","e491aee781a8a15abf9798ba4818243f790a53449a86de3676369126fc693b4e",502
"semantic_ledger","/private/tmp/H04-order43-semantic.9Pplpd/001__build__nathealth__audit__hypotheses__H04__H04_analysis_preparation.html_gt_semantic_ledger.csv","aa1e6b1c0981cec58a9308c8198a139e48d8b01e4122eba92196552871a1a7cc",352707
"fresh_companion_html","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html","e5f0861ef1b1e4accf4e6a924155c6ec5ce77a9c9865d6dc7bf5427e3de860ea",1226014
"accepted_result_html","_build/nathealth/notebooks/hypotheses/H04.html","da5f7f7195da843e46014d4796d35381f74d223ba79c37bb78fb8ce6dfa67c9f",387968
"companion_qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"result_qmd","notebooks/hypotheses/H04.qmd","f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5",83285
"website_qmd","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"preparation_manifest","artifacts/12_manifests/H04/H04_preparation_report_manifest.csv","f2d251b50e9fa61caa978d7ce155a6743f09f2667b0f827ffcbfc281b2ac706e",69857
"manifest_helper","scripts/hypotheses/H04/build_h04_preparation_report_manifest.R","108842c73bf066fc33ae9f2ba3330893c332097572b5036a55f324e6947d5de7",8952
"preparation_test","tests/hypotheses/H04/test_h04_preparation_report.R","8a862e0acece4d77392647a55df4f659410fbc94e2fc6ae40b642c47c2184935",14036
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
