"role","path","sha256","bytes"
"owner_order","audit/report_harmonization/owner_orders/42a_h04_result_render_environment_retry.md","56e32958b371401335d1cfafaff00e02bec6ba517b97353fc4862bcb9a923e1b",6333
"startup_stop_acceptance","audit/report_harmonization/report018_h04_order42_environment_startup_stop_independent_acceptance.md","c1fa59f6d7fcfa92a4b2ea443696ff73c7f904affe6160fda25f605ab3040a1c",1975
"startup_stop_acceptance_manifest","audit/report_harmonization/report018_h04_order42_environment_startup_stop_acceptance_manifest.csv","71132a3c90e3112c9bf9c16af2c47571958e849ea0d62c2b1d00e58d7f806c9b",2081
"owner_stop_report","/private/tmp/H04-order42-evidence.myeSDE/report018_h04_order42_environment_startup_stop.md","5775c40724eadceb0df35a1ed74d34f0d2f406a39f2e7acdae7d4e1769c2122d",2766
"owner_stop_manifest","/private/tmp/H04-order42-evidence.myeSDE/evidence_manifest.csv","5ac53f314d5f1221b4babd4752ef8af0cfd1ef5fbe91e0a37c90c39f6d0e0f2f",2104
"result_qmd","notebooks/hypotheses/H04.qmd","f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5",83285
"held_companion_qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"stale_result_html","_build/nathealth/notebooks/hypotheses/H04.html","cad724ca28c651db62f2bb11a51d0d53adbf133785a6d9477f600900269e3cbe",380116
"held_companion_html","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f",1207573
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"semantic_wrapper","scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453
"semantic_engine","scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747
"source_harmonization_test","tests/hypotheses/H04/test_h04_report017_source_harmonization.R","934ec16dcd2b7e6c4b2771f09f35c0832d059d695c21c5b917ba3303bd16c19b",33144
"participant_stored_output_test","tests/hypotheses/H04/test_h04_participant_random_intercept_assessment.R","247523ec05b484e161e2717a21d33314375370b84413a3bbcfb150582b86ad90",9022
"handoff","audit/handoffs/H04_worker_handoff.md","99de6fd036b7e7c52a55406615642024092e3177317255101c4a5db1ff391036",31926
"source_acceptance","audit/report_harmonization/report017_h04_order35b_source_independent_acceptance.md","085d974c4c7d8d905434777612befe12f47e8cfd7910da607a1f42f3c5208101",2788
"source_acceptance_manifest","audit/report_harmonization/report017_h04_order35b_source_acceptance_manifest.csv","417e6a16deb8aab4a05be30f92be3a0b1c303533f6635771c3e3a6e6a9b3b44a",2714
"renv_lock","renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493
