"role","path","sha256","bytes"
"independent_acceptance","audit/report_harmonization/report018_h04_order43_static_verifier_stop_independent_acceptance.md","6133e1f628c9f1ce332cffe0abefc21a5a8f70a15c731724d1357421aa2cb964",2620
"owner_order","audit/report_harmonization/owner_orders/43_h04_companion_render.md","2601045aea4e9862e501b1a6e56aa727eb4df52d53129c9260e89c3205337aee",7289
"dispatch_manifest","audit/report_harmonization/report018_h04_companion_order43_dispatch_manifest.csv","cebf98db170388fd31824fac1efcc1dd5254bbb627391a3e6a6f4a2b34830efe",2898
"owner_stop_report","/private/tmp/H04-order43-evidence.n8aqyn/report018_h04_order43_fail_closed.md","00801fe4c9096c7143170258463127ba43243484e47b7b2aacec47f198c98c56",2647
"owner_evidence_manifest","/private/tmp/H04-order43-evidence.n8aqyn/evidence_manifest.csv","fa0e3361676614d11d3df820495e9f75be1db3339723a7d802d1c1b0e779a5b0",904
"original_static_verifier","/private/tmp/h04_order43_static.rb","acbc9a68152f8099f8a303ddd0f3ff577ed77c992bf2e0bdfb357340e2934acd",15785
"static_verifier_failure","/private/tmp/H04-order43-evidence.n8aqyn/static_verifier_failure.txt","270b9f6a4b9dafe18cdf9652b1cf0df00abad47c5b770b30edfa144890d31d5b",413
"fresh_companion_html","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html","e5f0861ef1b1e4accf4e6a924155c6ec5ce77a9c9865d6dc7bf5427e3de860ea",1226014
"accepted_result_html","_build/nathealth/notebooks/hypotheses/H04.html","da5f7f7195da843e46014d4796d35381f74d223ba79c37bb78fb8ce6dfa67c9f",387968
"companion_qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"result_qmd","notebooks/hypotheses/H04.qmd","f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5",83285
"website_qmd","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"preparation_manifest","artifacts/12_manifests/H04/H04_preparation_report_manifest.csv","f2d251b50e9fa61caa978d7ce155a6743f09f2667b0f827ffcbfc281b2ac706e",69857
"manifest_helper","scripts/hypotheses/H04/build_h04_preparation_report_manifest.R","108842c73bf066fc33ae9f2ba3330893c332097572b5036a55f324e6947d5de7",8952
"preparation_test","tests/hypotheses/H04/test_h04_preparation_report.R","8a862e0acece4d77392647a55df4f659410fbc94e2fc6ae40b642c47c2184935",14036
"semantic_summary","/private/tmp/H04-order43-semantic.9Pplpd/gt_html_semantic_post_render_summary.csv","e491aee781a8a15abf9798ba4818243f790a53449a86de3676369126fc693b4e",502
"semantic_ledger","/private/tmp/H04-order43-semantic.9Pplpd/001__build__nathealth__audit__hypotheses__H04__H04_analysis_preparation.html_gt_semantic_ledger.csv","aa1e6b1c0981cec58a9308c8198a139e48d8b01e4122eba92196552871a1a7cc",352707
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
