path,role,sha256,bytes
audit/report_harmonization/owner_orders/35b_h04_country_label_source_reflow.md,owner_order,eef9e794836a06d1d92d8cac10f8dbe9cbe6023afc444e3deabeac291c9253c3,5975
audit/report_harmonization/report017_h04_order35a_source_independent_acceptance.md,accepted_source_state,de987cb6cfb4df36726b6fdcc7331db6326feb64f2dccb3c5287b150bc3c8df1,2648
audit/report_harmonization/report017_h04_order35a_source_acceptance_manifest.csv,accepted_source_manifest,5173ebe87cb59ff9d40fefea10bc480e42f63976fe770dd2c3a4bb6f3c906c34,2661
audit/report_harmonization/report017_h04_consolidated_audit_manifest.csv,protected_owner_package,ab0cfd8b663c70d78e4d6b2b9adaf507bf547c7ae21190e4ff2aec81ff3bca89,5495
audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_h04_global_country_findings.csv,sequencing_failure_evidence,cc7d51ae2248b9223250580f12b48bc6092d10eb9b22e85a6682ee923f31f963,234
notebooks/hypotheses/H04.qmd,mutable_result_source,63e815683e1e81dadd480aeb230c7913de7726aa9242f5ce89ec4a0e7e90471c,83285
audit/hypotheses/H04/H04_analysis_preparation.qmd,mutable_companion_source,52160297aaaa65f9cc0e36839adb0fcbe86e55631c847476b5006f03d657e9da,91202
tests/hypotheses/H04/test_h04_report017_source_harmonization.R,protected_source_test,934ec16dcd2b7e6c4b2771f09f35c0832d059d695c21c5b917ba3303bd16c19b,33144
tests/hypotheses/H04/test_h04_participant_random_intercept_assessment.R,protected_auxiliary_test,247523ec05b484e161e2717a21d33314375370b84413a3bbcfb150582b86ad90,9022
audit/handoffs/H04_worker_handoff.md,mutable_current_handoff,1961b349d527b3c945d0d299a27f46603a674843629a918461ea2a504023b50a,30132
_build/nathealth/notebooks/hypotheses/H04.html,protected_stale_result_html,cad724ca28c651db62f2bb11a51d0d53adbf133785a6d9477f600900269e3cbe,380116
_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html,protected_stale_companion_html,73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f,1207573
_quarto-nathealth.yml,protected_profile,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
tests/report_harmonization/test_country_coded_site_names.R,protected_global_country_test,aab0faa578f2e4a0de093247dec65b395837789a5c6211ee46669b82f6402c2b,3490
audit/report_harmonization/coordination_matrix.csv,dispatch_evidence,392dfc49982e02ba487c1527175c46889ea2267d583a1109d4e7d3d9bf1f09f7,25448
