"role","path","sha256","bytes"
"owner_order","audit/report_harmonization/owner_orders/45b_h05_companion_integrity_classification_and_render.md","517a1faaf8e2bc29615c413e74c928fc263170309a51ab3cdabde11c0039eb55",7026
"accepted_order45a_stop","audit/report_harmonization/report018_h05_order45a_integrity_stop_independent_acceptance.md","99693e99720d3ac4725a254e1ca570eb8a76f39e50f607d3c4d7ebcb2232f9df",2165
"accepted_order45a_stop","audit/report_harmonization/report018_h05_order45a_integrity_stop_acceptance_manifest.csv","b52430af06c5b9d4f7607e3b28c45d082fa38e099fa4d6b746d9929bab5293cd",2590
"accepted_order45a_stop","audit/hypotheses/H05/report018_order45a_companion_render/order45a_stopped_state.md","7f474471b2c221e8e66f8b67e5cbfb1b583b30da8e158de78daeb53aa65ba07b",3972
"accepted_order45a_stop","audit/hypotheses/H05/report018_order45a_companion_render/owner_evidence_manifest.csv","643931c04ff3b8ce421f36aa65c72a5ba1968c74fa45889a133afe9b7ec1bc27",4587
"accepted_order45a_stop","audit/hypotheses/H05/report018_order45a_companion_render/integrity_failure_classification.csv","7070b271dfbca49f55d34518cc185d80b0bce07d84fbda44c702716b209dcba6",454
"order45a_inventory","audit/hypotheses/H05/report018_order45a_companion_render/build_inventory_prerender.csv","e938b4ff1649943491dfaf1391c618578cc00842f6e70ccce7ef616e7a613070",141429
"order45a_inventory","audit/hypotheses/H05/report018_order45a_companion_render/build_inventory_postfailure.csv","e938b4ff1649943491dfaf1391c618578cc00842f6e70ccce7ef616e7a613070",141429
"order45a_inventory","audit/hypotheses/H05/report018_order45a_companion_render/protected_inventory_prerender.csv","7f6cb9560ab8778d573c4e87d9040e26983230487e808d98e3969ec9050e999c",24901
"order45a_inventory","audit/hypotheses/H05/report018_order45a_companion_render/protected_inventory_postfailure.csv","7f6cb9560ab8778d573c4e87d9040e26983230487e808d98e3969ec9050e999c",24901
"companion_qmd_mutation_target","audit/hypotheses/H05/H05_analysis_preparation.qmd","cce35a2631206945b23144abc6cba44d7297237fc60c716d0d0e3949d128ee57",77741
"exact_pre_order45a_snapshot","audit/hypotheses/H05/report017_order36a_assignment_walker/snapshots/stopped_H05_analysis_preparation.qmd","0a5296442b46c8b9e43773d97eb979ffbbf3512faabe6f4399da2214d38cb81c",75630
"h05_input_audit","artifacts/06_model_data/H05/H05_input_audit.csv","cc0ec125ca692c277e2e2b8820afa79a9023ab5177d16ac5bccb492b6386c14e",4445
"h05_metric_registry","artifacts/06_model_data/H05/H05_metric_registry.csv","25a3df408dad73b657ea1ee20631195c93fe33340fafa7250ed6e76727c65bb7",5096
"current_h01_contract","scripts/hypotheses/H01/h01_contract.R","dfa35f7c8a1ca8a1f2132c6930a8ac219c461ffac769a7423bf85522430da81a",10553
"h01_modeling","scripts/hypotheses/H01/h01_modeling.R","a8879209e0d7c42f2e0de0d459e3cfbf7218cec27afd8f39a50c846ed43f9388",54282
"h05_contract","scripts/hypotheses/H05/h05_contract.R","4d5ba296ed3724f626f5859d8be76116a11c44049630e4a14c688f3032fdb59e",16836
"stale_companion_html","_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.html","c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866",839152
"stale_build_qmd","_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.qmd","f8087740def5e4e75e5bf5eff82d9f58acf1865954a16919719a7280f3447bfc",72797
"accepted_result_qmd","notebooks/hypotheses/H05.qmd","7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0",74309
"accepted_result_html","_build/nathealth/notebooks/hypotheses/H05.html","a088e105be1987508280e91b938142773c8fb9275f1e924ac1ec9958a9b199f1",640855
"preparation_helper","scripts/hypotheses/H05/build_h05_preparation_report_manifest.R","722659aaf622c6f841c52de1cb08720da1cf8177b9906c0afcddb1d903ea0b96",8729
"preparation_test","tests/hypotheses/H05/test_h05_preparation_report.R","ec738f56fb8b3cf94755fd5055d128d1a22bcc31a435554568aaa15acf78890e",15264
"preparation_manifest","artifacts/12_manifests/H05/H05_preparation_report_manifest.csv","bd4ae8ac8516e961d1c4a37b1c18d3262376cd27ba0ed9611b7b60d167059c36",34048
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"semantic_wrapper","scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453
"semantic_engine","scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747
"lockfile","renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493
"coordination_evidence","audit/report_harmonization/coordination_matrix.csv","0660dbb9dfc3f6feed2f378edca96f124b9de0e6e4d52371e137d85d61e1119e",26601
